area_fips,own_code,industry_code,agglvl_code,year,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,avg_annual_pay
48205,5,51,74,2018,N,3,0,0,0
48207,5,10,71,2018,,183,1072,39163938,36536
48207,5,5415,76,2018,N,3,0,0,0
48209,5,10,71,2018,,4326,56639,2177752772,38450
48209,5,51,74,2018,,55,782,43317228,55399
48209,5,5415,76,2018,,115,324,30209490,93359
48211,5,10,71,2018,,192,1755,112664768,64190
48211,5,51,74,2018,,4,16,382818,23319
48211,5,5415,76,2018,N,1,0,0,0
48213,5,10,71,2018,,1415,13754,503436028,36604
48213,5,51,74,2018,,25,186,6238799,33527
48213,5,5415,76,2018,,10,29,2857736,97147
48215,5,10,71,2018,,12268,203037,6231396234,30691
48215,5,51,74,2018,,119,2810,114416748,40719
48215,5,5415,76,2018,,58,196,10861503,55369
48217,5,10,71,2018,,687,7651,325331938,42523
48217,5,51,74,2018,,7,35,936622,26761
48217,5,5415,76,2018,N,2,0,0,0
48219,5,10,71,2018,,604,8151,469549639,57610
48219,5,51,74,2018,,7,83,5025670,60248
48219,5,5415,76,2018,,4,17,1303214,75185
48221,5,10,71,2018,,1398,14175,626174017,44176
48221,5,51,74,2018,,13,140,6159257,44073
48221,5,5415,76,2018,,10,24,1261303,53294
48223,5,10,71,2018,,797,10689,423781942,39647
48223,5,51,74,2018,,14,109,4417872,40686
48223,5,5415,76,2018,,7,105,8810085,83773
48225,5,10,71,2018,,829,5162,275305204,53336
48225,5,51,74,2018,,10,53,1982011,37633
48225,5,5415,76,2018,,35,37,3859929,103161
48227,5,10,71,2018,,866,9678,497527066,51411
48227,5,51,74,2018,,14,228,4793783,20987
48227,5,5415,76,2018,,9,14,1073536,77140
48229,5,10,71,2018,,60,738,32878385,44546
48229,5,51,74,2018,N,1,0,0,0
48229,5,5415,76,2018,N,1,0,0,0
48231,5,10,71,2018,,1411,22157,1237693052,55861
48231,5,51,74,2018,,16,132,5544956,41954
48231,5,5415,76,2018,,12,148,22553345,152387
48233,5,10,71,2018,,443,6668,443887328,66572
48233,5,51,74,2018,,4,31,837554,27312
48233,5,5415,76,2018,N,2,0,0,0
48235,5,10,71,2018,,72,757,50590422,66867
48235,5,5415,76,2018,N,1,0,0,0
48237,5,10,71,2018,,218,2936,193546278,65914
48237,5,51,74,2018,N,1,0,0,0
48239,5,10,71,2018,,386,4710,216619762,45991
48239,5,51,74,2018,,5,69,4736279,68476
48239,5,5415,76,2018,N,1,0,0,0
48241,5,10,71,2018,,585,7767,328438270,42288
48241,5,51,74,2018,,6,30,1356855,45609
48241,5,5415,76,2018,,3,7,457495,66144
48243,5,10,71,2018,,62,697,19372899,27798
48243,5,51,74,2018,N,1,0,0,0
48245,5,10,71,2018,,5686,106159,6203188037,58433
48245,5,51,74,2018,,48,931,50499522,54237
48245,5,5415,76,2018,,30,197,12187953,62025
48247,5,10,71,2018,,106,1031,28918600,28060
48247,5,51,74,2018,N,2,0,0,0
48249,5,10,71,2018,,843,14391,695144128,48305
48249,5,51,74,2018,,3,30,903068,29771
48249,5,5415,76,2018,N,2,0,0,0
48251,5,10,71,2018,,3156,39277,1772142091,45119
48251,5,51,74,2018,,29,497,26143952,52656
48251,5,5415,76,2018,,36,126,8984129,71303
48253,5,10,71,2018,,286,1993,75030357,37647
48253,5,51,74,2018,N,5,0,0,0
48253,5,5415,76,2018,N,2,0,0,0
48255,5,10,71,2018,,353,4552,276050550,60646
48255,5,51,74,2018,N,2,0,0,0
48257,5,10,71,2018,,1979,24289,1033431940,42547
48257,5,51,74,2018,,24,125,4663652,37235
48257,5,5415,76,2018,,21,129,6920810,53650
48259,5,10,71,2018,,1492,14394,714728532,49655
48259,5,51,74,2018,,18,124,11660362,94225
48259,5,5415,76,2018,,31,78,6193583,79831
48261,5,10,71,2018,,24,486,34327297,70608
48263,5,10,71,2018,,22,83,4697143,56820
48263,5,5415,76,2018,N,1,0,0,0
48265,5,10,71,2018,,1442,15091,613128797,40628
48265,5,51,74,2018,,21,255,13728759,53926
48265,5,5415,76,2018,,9,19,1225720,63127
48267,5,10,71,2018,,150,984,29008400,29475
48267,5,51,74,2018,N,1,0,0,0
48269,5,10,71,2018,,16,59,2492662,42489
48269,5,5415,76,2018,N,1,0,0,0
48271,5,10,71,2018,,54,595,22583968,37956
48273,5,10,71,2018,,560,7181,244929482,34109
48273,5,51,74,2018,,7,84,7361542,87987
48273,5,5415,76,2018,N,2,0,0,0
48275,5,10,71,2018,,119,645,29108452,45159
48275,5,51,74,2018,N,1,0,0,0
48277,5,10,71,2018,,1176,18597,782797438,42092
48277,5,51,74,2018,,14,132,6332960,48038
48277,5,5415,76,2018,N,7,0,0,0
48279,5,10,71,2018,,399,2997,126314918,42149
48279,5,5415,76,2018,N,2,0,0,0
48281,5,10,71,2018,,398,3495,118713623,33967
48281,5,51,74,2018,,5,23,719403,31738
48281,5,5415,76,2018,N,2,0,0,0
48283,5,10,71,2018,,168,2839,217123728,76486
48283,5,51,74,2018,N,1,0,0,0
48285,5,10,71,2018,,465,4649,185552829,39915
48285,5,51,74,2018,,6,26,384272,14780
48285,5,5415,76,2018,,4,13,816126,61984
48287,5,10,71,2018,,400,5921,306884855,51834
48287,5,51,74,2018,,4,30,1393868,46206
48287,5,5415,76,2018,,3,8,481254,64167
48289,5,10,71,2018,,380,3921,223127581,56912
48289,5,51,74,2018,,7,9,280136,30015
48289,5,5415,76,2018,,5,15,1062722,72049
48291,5,10,71,2018,,1092,13075,636106828,48651
48291,5,51,74,2018,,11,81,4448652,54641
48291,5,5415,76,2018,,4,10,699578,72999
48293,5,10,71,2018,,353,4865,217792026,44769
48293,5,51,74,2018,,8,45,2214940,49496
48293,5,5415,76,2018,N,1,0,0,0
48295,5,10,71,2018,,90,967,60869220,62979
48295,5,51,74,2018,N,2,0,0,0
48297,5,10,71,2018,,281,2938,167819327,57125
48297,5,51,74,2018,,5,10,452346,43425
48299,5,10,71,2018,,499,3875,138840983,35832
48299,5,51,74,2018,,5,19,495344,25511
48299,5,5415,76,2018,N,2,0,0,0
48301,5,10,71,2018,N,16,0,0,0
48303,5,10,71,2018,,7515,110261,4543748731,41209
48303,5,51,74,2018,,81,2809,164701103,58637
48303,5,5415,76,2018,,69,678,43475173,64115
48305,5,10,71,2018,,203,1017,55342499,54435
48305,5,51,74,2018,,5,44,2726708,62325
48305,5,5415,76,2018,N,3,0,0,0
48307,5,10,71,2018,,242,2402,103539099,43102
48307,5,51,74,2018,,4,21,551875,26176
48309,5,10,71,2018,,5155,96352,4457480723,46262
48309,5,51,74,2018,,66,970,50557341,52143
48309,5,5415,76,2018,,46,283,20172292,71364
48311,5,10,71,2018,,70,338,19729704,58386
48311,5,5415,76,2018,N,1,0,0,0
48313,5,10,71,2018,,254,3280,120354451,36692
48313,5,51,74,2018,,3,10,325441,32818
48313,5,5415,76,2018,N,2,0,0,0
48315,5,10,71,2018,,145,1538,51812964,33696
48315,5,5415,76,2018,N,1,0,0,0
48317,5,10,71,2018,,188,1828,102492517,56068
48317,5,51,74,2018,N,2,0,0,0
48319,5,10,71,2018,,155,785,26213698,33376
48319,5,51,74,2018,N,2,0,0,0
48321,5,10,71,2018,,780,8379,511545947,61053
48321,5,51,74,2018,,10,118,2768915,23515
48321,5,5415,76,2018,N,2,0,0,0
48323,5,10,71,2018,,820,11732,324410438,27653
48323,5,51,74,2018,,10,154,10453999,67957
48323,5,5415,76,2018,N,1,0,0,0
48325,5,10,71,2018,,769,6728,240969354,35817
48325,5,51,74,2018,,11,79,3711191,47126
48325,5,5415,76,2018,N,7,0,0,0
48327,5,10,71,2018,,52,220,5333770,24263
48327,5,51,74,2018,N,1,0,0,0
48329,5,10,71,2018,,5672,94764,7333960135,77392
48329,5,51,74,2018,,49,904,61306966,67799
48329,5,5415,76,2018,,32,190,16946908,89116
48331,5,10,71,2018,,437,4011,173639048,43292
48331,5,51,74,2018,,7,36,1471765,41073
48331,5,5415,76,2018,N,1,0,0,0
48333,5,10,71,2018,,118,884,27997537,31680
48333,5,51,74,2018,N,3,0,0,0
48335,5,10,71,2018,,149,965,48044853,49770
48335,5,51,74,2018,,4,8,198854,25386
48337,5,10,71,2018,,449,3641,157905391,43371
48337,5,51,74,2018,,6,33,3618745,111061
48337,5,5415,76,2018,N,3,0,0,0
48339,5,10,71,2018,,11670,157963,9203198924,58262
48339,5,51,74,2018,,116,1260,90623444,71900
48339,5,5415,76,2018,,279,1346,129747117,96407
48341,5,10,71,2018,,495,9294,437863775,47112
48341,5,51,74,2018,,6,30,1062072,35402
48341,5,5415,76,2018,N,2,0,0,0
48343,5,10,71,2018,,209,2956,168074263,56863
48343,5,51,74,2018,,6,18,754991,41181
48343,5,5415,76,2018,,4,8,623593,82232
48345,5,10,71,2018,,43,210,5962160,28380
48347,5,10,71,2018,,1326,17248,611750929,35468
48347,5,51,74,2018,,14,104,5427261,52018
48347,5,5415,76,2018,,8,20,2873222,140729
48349,5,10,71,2018,,902,13709,522087665,38084
48349,5,51,74,2018,,10,159,5530181,34745
48349,5,5415,76,2018,,4,8,542785,67848
48351,5,10,71,2018,,103,684,26992345,39477
48351,5,51,74,2018,N,1,0,0,0
48351,5,5415,76,2018,N,2,0,0,0
48353,5,10,71,2018,,361,4400,190927802,43389
48353,5,51,74,2018,,5,43,1306880,30690
48353,5,5415,76,2018,N,2,0,0,0
48355,5,10,71,2018,,8131,136538,6485655859,47501
48355,5,51,74,2018,,81,1409,77511672,55009
48355,5,5415,76,2018,,54,376,28339967,75422
48357,5,10,71,2018,,362,3742,192085189,51333
48357,5,51,74,2018,,6,39,1602143,41524
48357,5,5415,76,2018,N,1,0,0,0
48359,5,10,71,2018,,75,666,27761608,41700
48359,5,51,74,2018,N,1,0,0,0
48361,5,10,71,2018,,1313,18527,1032077267,55706
48361,5,51,74,2018,,11,47,2252157,48003
48361,5,5415,76,2018,N,5,0,0,0
48363,5,10,71,2018,,644,6926,315021006,45482
48363,5,51,74,2018,,6,27,1190602,44370
48363,5,5415,76,2018,,4,4,428272,104883
48365,5,10,71,2018,,499,7594,372772717,49087
48365,5,51,74,2018,,5,46,948875,20479
48365,5,5415,76,2018,N,3,0,0,0
48367,5,10,71,2018,,2752,28139,1323780121,47045
48367,5,51,74,2018,,32,287,11862179,41368
48367,5,5415,76,2018,,24,123,10298414,83897
48369,5,10,71,2018,,298,4966,218943299,44091
48369,5,51,74,2018,,6,17,419931,25196
48371,5,10,71,2018,,383,3879,189048209,48731
48371,5,51,74,2018,,4,23,736809,31465
48371,5,5415,76,2018,N,1,0,0,0
48373,5,10,71,2018,,757,8463,334529023,39526
48373,5,51,74,2018,,8,121,7276515,60303
48373,5,5415,76,2018,,14,12,1396202,116350
48375,5,10,71,2018,,3895,62887,2783887263,44268
48375,5,51,74,2018,,37,736,42610517,57934
48375,5,5415,76,2018,,34,270,18053578,66906
48377,5,10,71,2018,,142,1224,35210641,28771
48377,5,51,74,2018,N,2,0,0,0
48377,5,5415,76,2018,N,1,0,0,0
48379,5,10,71,2018,,196,1461,48383951,33123
48379,5,51,74,2018,N,2,0,0,0
48379,5,5415,76,2018,N,1,0,0,0
48381,5,10,71,2018,,2420,27229,1217356065,44708
48381,5,51,74,2018,,25,492,27311558,55558
48381,5,5415,76,2018,,18,46,4161393,90629
48383,5,10,71,2018,,135,1612,106336916,65983
48385,5,10,71,2018,,85,543,13441154,24754
48385,5,51,74,2018,N,1,0,0,0
48387,5,10,71,2018,,207,1903,67735477,35597
48387,5,51,74,2018,,4,10,553056,53957
48387,5,5415,76,2018,N,1,0,0,0
48389,5,10,71,2018,,360,6170,398759129,64628
48389,5,51,74,2018,,4,19,993722,52764
48389,5,5415,76,2018,N,1,0,0,0
48391,5,10,71,2018,,158,1601,66619722,41600
48391,5,51,74,2018,N,2,0,0,0
48391,5,5415,76,2018,N,1,0,0,0
48393,5,10,71,2018,,27,148,8062031,54320
48395,5,10,71,2018,,295,3188,151812725,47618
48395,5,51,74,2018,,4,10,465382,45403
48395,5,5415,76,2018,N,2,0,0,0
48397,5,10,71,2018,,2479,26794,1141107333,42589
48397,5,51,74,2018,,33,190,15306915,80386
48397,5,5415,76,2018,,58,143,9317079,65230
48399,5,10,71,2018,,244,1989,71683785,36034
48399,5,5415,76,2018,N,1,0,0,0
48401,5,10,71,2018,,791,10968,494005919,45043
48401,5,51,74,2018,,10,117,8198397,70072
48401,5,5415,76,2018,,3,5,183385,36076
48403,5,10,71,2018,,160,1743,65546453,37600
48403,5,51,74,2018,N,2,0,0,0
48403,5,5415,76,2018,N,2,0,0,0
48405,5,10,71,2018,,139,1374,54910409,39978
48405,5,51,74,2018,N,1,0,0,0
48405,5,5415,76,2018,N,1,0,0,0
48407,5,10,71,2018,,212,1118,37322359,33378
48407,5,51,74,2018,,3,4,96939,25850
48407,5,5415,76,2018,N,3,0,0,0
48409,5,10,71,2018,,1047,14667,752466258,51303
48409,5,51,74,2018,,10,159,7417720,46750
48409,5,5415,76,2018,,7,142,13770438,96861
48411,5,10,71,2018,,171,1366,59128860,43294
48411,5,51,74,2018,N,1,0,0,0
48411,5,5415,76,2018,N,1,0,0,0
48413,5,10,71,2018,,68,552,27934105,50643
48413,5,51,74,2018,N,1,0,0,0
48415,5,10,71,2018,,444,5037,303846158,60322
48415,5,51,74,2018,,6,39,1265856,32738
48415,5,5415,76,2018,N,2,0,0,0
48417,5,10,71,2018,,153,1135,71770246,63234
48417,5,51,74,2018,N,1,0,0,0
48417,5,5415,76,2018,N,1,0,0,0
48419,5,10,71,2018,,514,6930,261510918,37736
48419,5,51,74,2018,,8,23,1184455,51312
48421,5,10,71,2018,,93,711,31018594,43622
48421,5,51,74,2018,N,2,0,0,0
48421,5,5415,76,2018,N,1,0,0,0
48423,5,10,71,2018,,6275,89643,4054836893,45233
48423,5,51,74,2018,,73,1443,81460723,56436
48423,5,5415,76,2018,,49,186,12035908,64593
48425,5,10,71,2018,,214,2999,193413891,64495
48425,5,51,74,2018,,5,9,433140,49502
48425,5,5415,76,2018,N,4,0,0,0
48427,5,10,71,2018,,543,9147,188719795,20633
48427,5,51,74,2018,,5,53,1166751,22154
48427,5,5415,76,2018,,4,23,1438215,63451
48429,5,10,71,2018,,270,2486,96824516,38954
48429,5,51,74,2018,N,2,0,0,0
48431,5,10,71,2018,,77,361,17859132,49414
48433,5,10,71,2018,,53,243,9691020,39963
48435,5,10,71,2018,,168,1421,107724932,75831
48435,5,51,74,2018,N,1,0,0,0
48437,5,10,71,2018,,177,1142,41017678,35933
48437,5,51,74,2018,N,1,0,0,0
48437,5,5415,76,2018,N,1,0,0,0
48439,5,10,71,2018,,43940,784851,43579171250,55525
48439,5,51,74,2018,,523,9739,747374989,76741
48439,5,5415,76,2018,,958,5300,497447108,93859
48441,5,10,71,2018,,3554,51408,2172406354,42258
48441,5,51,74,2018,,53,979,51154138,52278
48441,5,5415,76,2018,,36,196,14345534,73192
48443,5,10,71,2018,,37,127,3390977,26771
48445,5,10,71,2018,,342,2724,132847841,48778
48445,5,51,74,2018,,3,14,734395,54400
48445,5,5415,76,2018,N,1,0,0,0
48447,5,10,71,2018,,47,253,7257959,28659
48449,5,10,71,2018,,759,12818,476079802,37142
48449,5,51,74,2018,,9,60,2797823,46891
48449,5,5415,76,2018,,4,10,795060,76941
48451,5,10,71,2018,,2787,39254,1685340087,42934
48451,5,51,74,2018,,31,593,29570461,49831
48451,5,5415,76,2018,,21,140,7857941,55962
48453,5,10,71,2018,,41633,624407,42412156939,67924
48453,5,51,74,2018,,1062,27790,2840503173,102214
48453,5,5415,76,2018,,2620,35092,4617622954,131585
48455,5,10,71,2018,,170,1584,52000414,32823
48455,5,51,74,2018,N,3,0,0,0
48455,5,5415,76,2018,N,2,0,0,0
48457,5,10,71,2018,,270,2088,68646660,32881
48457,5,51,74,2018,N,2,0,0,0
48459,5,10,71,2018,,526,5090,190222408,37372
48459,5,51,74,2018,,8,331,13843048,41832
48459,5,5415,76,2018,,8,72,7870076,109815
48461,5,10,71,2018,,91,1076,85155930,79111
48461,5,51,74,2018,N,1,0,0,0
48463,5,10,71,2018,,660,6961,205933248,29585
48463,5,51,74,2018,,7,81,2839978,35061
48463,5,5415,76,2018,N,1,0,0,0
48465,5,10,71,2018,,801,12935,391308755,30251
48465,5,51,74,2018,,11,145,4918197,33958
48465,5,5415,76,2018,,6,40,2839943,70267
48467,5,10,71,2018,,965,8760,308776593,35250
48467,5,51,74,2018,,8,45,1830401,40302
48467,5,5415,76,2018,,12,16,995676,62230
48469,5,10,71,2018,,2403,32630,1518895813,46549
48469,5,51,74,2018,,23,358,16085906,44964
48469,5,5415,76,2018,,11,36,2330527,64290
48471,5,10,71,2018,,1011,12095,411253450,34002
48471,5,51,74,2018,,16,125,4763317,38107
48471,5,5415,76,2018,,4,10,646091,68010
48473,5,10,71,2018,,803,12834,611936909,47682
48473,5,51,74,2018,,8,20,1220102,62569
48473,5,5415,76,2018,,10,16,879078,56715
48475,5,10,71,2018,,350,4866,323494763,66483
48475,5,51,74,2018,,4,21,1163217,55834
48477,5,10,71,2018,,914,11839,468718414,39590
48477,5,51,74,2018,,12,125,4038606,32374
48477,5,5415,76,2018,,10,19,1181610,62740
48479,5,10,71,2018,,5408,79151,2525659597,31909
48479,5,51,74,2018,,46,749,31585413,42194
48479,5,5415,76,2018,,23,59,2687007,45414
48481,5,10,71,2018,,1114,12978,517212709,39854
48481,5,51,74,2018,,9,74,2222877,29904
48481,5,5415,76,2018,N,2,0,0,0
48483,5,10,71,2018,,184,1512,66384961,43920
48483,5,51,74,2018,N,1,0,0,0
48483,5,5415,76,2018,N,1,0,0,0
48485,5,10,71,2018,,3111,43927,1708198423,38887
48485,5,51,74,2018,,47,752,41221152,54821
48485,5,5415,76,2018,,18,31,1568946,50748
48487,5,10,71,2018,,300,3493,135874143,38897
48487,5,51,74,2018,,6,90,3843557,42627
48487,5,5415,76,2018,N,2,0,0,0
48489,5,10,71,2018,,260,2369,79203155,33434
48489,5,51,74,2018,N,5,0,0,0
48491,5,10,71,2018,,11146,148676,8521365560,57315
48491,5,51,74,2018,,174,1936,114465059,59127
48491,5,5415,76,2018,,602,3730,591906781,158670
48493,5,10,71,2018,,704,6052,233949661,38654
48493,5,51,74,2018,,9,54,1901703,35054
48493,5,5415,76,2018,,6,12,864641,75186
48495,5,10,71,2018,,203,2961,210619268,71141
48495,5,51,74,2018,N,1,0,0,0
48497,5,10,71,2018,,1355,16086,753261024,46826
48497,5,51,74,2018,,10,85,3601873,42500
48497,5,5415,76,2018,,11,55,5455956,98900
48499,5,10,71,2018,,832,8145,306007962,37569
48499,5,51,74,2018,,9,119,6453499,54307
48499,5,5415,76,2018,,11,56,3133051,55947
48501,5,10,71,2018,,268,2785,191767160,68857
48501,5,51,74,2018,,3,9,311957,36701
48503,5,10,71,2018,,556,5436,237833070,43751
48503,5,51,74,2018,,6,66,2982302,45073
48505,5,10,71,2018,,152,2575,132900711,51617
48505,5,51,74,2018,,4,13,376267,29902
48507,5,10,71,2018,,132,1603,62617557,39075
48507,5,51,74,2018,N,2,0,0,0
48999,5,10,71,2018,N,34471,0,0,0
48999,5,51,74,2018,,1428,9778,1107566615,113271
48999,5,5415,76,2018,,4893,30507,3167427617,103828
49000,5,10,51,2018,,99566,1247220,60580191808,48572
49000,5,51,54,2018,,2489,36783,2883946391,78404
49000,5,5415,56,2018,,3278,27012,2579876523,95510
49001,5,10,71,2018,,191,2075,70164496,33817
49001,5,51,74,2018,N,0,0,0,0
49003,5,10,71,2018,,1272,18332,715450222,39027
49003,5,51,74,2018,,11,103,2255579,21811
49003,5,5415,76,2018,,14,73,8475330,115573
49005,5,10,71,2018,,3555,45437,1659556997,36524
49005,5,51,74,2018,,55,607,27178488,44757
49005,5,5415,76,2018,,67,379,29665209,78290
49007,5,10,71,2018,,518,6458,279449115,43271
49007,5,51,74,2018,,5,46,909825,19887
49007,5,5415,76,2018,N,1,0,0,0
49009,5,10,71,2018,,30,201,5024453,24956
49009,5,51,74,2018,N,1,0,0,0
49011,5,10,71,2018,,8437,101557,4380500498,43133
49011,5,51,74,2018,,155,1046,52696389,50375
49011,5,5415,76,2018,,220,1432,114188618,79727
49013,5,10,71,2018,,701,5536,273020023,49319
49013,5,51,74,2018,N,5,0,0,0
49013,5,5415,76,2018,N,2,0,0,0
49015,5,10,71,2018,,185,2388,115417514,48341
49015,5,51,74,2018,N,3,0,0,0
49015,5,5415,76,2018,N,1,0,0,0
49017,5,10,71,2018,,192,1868,51692490,27670
49017,5,51,74,2018,N,3,0,0,0
49017,5,5415,76,2018,N,1,0,0,0
49019,5,10,71,2018,,518,4863,153776397,31622
49019,5,51,74,2018,,9,42,1221016,28900
49019,5,5415,76,2018,,5,10,715951,75363
49021,5,10,71,2018,,1538,14354,453663013,31605
49021,5,51,74,2018,,13,133,3192467,24064
49021,5,5415,76,2018,,26,86,4137423,48203
49023,5,10,71,2018,,240,2847,102750965,36091
49023,5,51,74,2018,N,3,0,0,0
49023,5,5415,76,2018,N,1,0,0,0
49025,5,10,71,2018,,284,2842,89570868,31515
49025,5,51,74,2018,,6,30,1773058,59102
49027,5,10,71,2018,,322,3787,158715193,41906
49027,5,51,74,2018,,4,19,453634,23464
49029,5,10,71,2018,,335,1938,84657671,43687
49029,5,51,74,2018,,3,3,78740,27791
49029,5,5415,76,2018,,6,37,2322802,63638
49031,5,10,71,2018,,27,157,4079468,25984
49033,5,10,71,2018,,107,668,17094574,25591
49033,5,5415,76,2018,N,1,0,0,0
49035,5,10,71,2018,,45341,602301,33082934908,54928
49035,5,51,74,2018,,1374,18786,1494332062,79544
49035,5,5415,76,2018,,1984,14739,1510890163,102507
49037,5,10,71,2018,,260,2667,94014410,35245
49037,5,51,74,2018,N,2,0,0,0
49037,5,5415,76,2018,N,2,0,0,0
49039,5,10,71,2018,,533,5171,162515254,31428
49039,5,51,74,2018,,11,193,10868309,56191
49039,5,5415,76,2018,,6,25,3984040,158306
49041,5,10,71,2018,,601,7203,266615787,37017
49041,5,51,74,2018,,7,35,906333,26207
49041,5,5415,76,2018,N,2,0,0,0
49043,5,10,71,2018,,2843,24418,1137963640,46603
49043,5,51,74,2018,,71,401,30139051,75160
49043,5,5415,76,2018,,59,331,44628820,134830
49045,5,10,71,2018,,1034,12066,466770371,38684
49045,5,51,74,2018,,17,308,6188181,20097
49045,5,5415,76,2018,,17,54,3773187,69874
49047,5,10,71,2018,,1140,9647,444932777,46124
49047,5,51,74,2018,,10,138,6461440,46992
49047,5,5415,76,2018,N,8,0,0,0
49049,5,10,71,2018,,16397,213935,10233930315,47837
49049,5,51,74,2018,,544,12760,1144985739,89734
49049,5,5415,76,2018,,628,8409,776024103,92282
49051,5,10,71,2018,,1100,7595,302155069,39786
49051,5,51,74,2018,,21,91,4731335,52136
49051,5,5415,76,2018,,23,60,5919668,98388
49053,5,10,71,2018,,5784,58986,2147569715,36408
49053,5,51,74,2018,,92,858,42772783,49832
49053,5,5415,76,2018,,95,440,31419476,71421
49055,5,10,71,2018,,112,797,23417980,29370
49055,5,51,74,2018,N,3,0,0,0
49055,5,5415,76,2018,N,2,0,0,0
49057,5,10,71,2018,,5973,87126,3602787625,41351
49057,5,51,74,2018,,65,721,29695553,41196
49057,5,5415,76,2018,,110,905,41383611,45749
50000,5,10,51,2018,,24173,257141,11990246378,46629
50000,5,51,54,2018,,505,4280,255955130,59800
50000,5,5415,56,2018,,953,4098,400631202,97773
50001,5,10,71,2018,,1358,13048,630507300,48323
50001,5,51,74,2018,,15,76,3019941,39780
50001,5,5415,76,2018,,49,72,7594722,105239
50003,5,10,71,2018,,1486,15016,640954300,42686
50003,5,51,74,2018,,39,280,14792363,52846
50003,5,5415,76,2018,,35,48,4921055,102879
50005,5,10,71,2018,,920,8658,352805543,40751
50005,5,51,74,2018,,23,190,8264616,43574
50005,5,5415,76,2018,,30,50,4277661,85553
50007,5,10,71,2018,,6736,85914,4604270059,53591
50007,5,51,74,2018,,157,2080,139004862,66816
50007,5,5415,76,2018,,399,2968,288932076,97360
50009,5,10,71,2018,,134,715,23517228,32899
50009,5,51,74,2018,N,1,0,0,0
50009,5,5415,76,2018,N,1,0,0,0
50011,5,10,71,2018,,1173,13347,583191939,43696
50011,5,51,74,2018,,16,96,4027450,41844
50011,5,5415,76,2018,,43,84,6468328,76928
50013,5,10,71,2018,,222,891,31294085,35132
50013,5,51,74,2018,N,6,0,0,0
50013,5,5415,76,2018,,8,7,573507,78206
50015,5,10,71,2018,,1114,10347,408346652,39465
50015,5,51,74,2018,,18,151,9855436,65448
50015,5,5415,76,2018,,30,66,6867523,103661
50017,5,10,71,2018,,766,5873,239658498,40807
50017,5,51,74,2018,,15,66,2407396,36568
50017,5,5415,76,2018,,30,37,3302303,89859
50019,5,10,71,2018,,836,8949,327397902,36586
50019,5,51,74,2018,,17,73,2382424,32823
50019,5,5415,76,2018,,14,20,1477012,72343
50021,5,10,71,2018,,2227,22989,1007028372,43805
50021,5,51,74,2018,,38,252,11784572,46764
50021,5,5415,76,2018,,42,51,4005091,78660
50023,5,10,71,2018,,2419,25659,1265440062,49317
50023,5,51,74,2018,,53,347,17365424,50032
50023,5,5415,76,2018,,110,182,20973596,115240
50025,5,10,71,2018,,1839,18645,790179298,42380
50025,5,51,74,2018,,36,129,7836027,60823
50025,5,5415,76,2018,,54,60,5920901,98545
50027,5,10,71,2018,,2228,18374,794925440,43263
50027,5,51,74,2018,,55,502,32030664,63870
50027,5,5415,76,2018,,55,84,8755043,103712
50999,5,10,71,2018,,717,8718,290729700,33350
50999,5,51,74,2018,N,17,0,0,0
50999,5,5415,76,2018,N,53,0,0,0
51000,5,10,51,2018,,270687,3188362,184434707949,57846
51000,5,51,54,2018,,4379,66998,6748775570,100731
51000,5,5415,56,2018,,14827,166343,20107287008,120879
51001,5,10,71,2018,,1065,10639,393279829,36966
51001,5,51,74,2018,,13,77,3418872,44257
51001,5,5415,76,2018,,24,233,19015693,81759
51003,5,10,71,2018,,3758,37916,1828576554,48227
51003,5,51,74,2018,,81,797,55019881,68998
51003,5,5415,76,2018,,118,965,99731042,103357
51005,5,10,71,2018,,307,2675,92399585,34538
51005,5,51,74,2018,N,2,0,0,0
51005,5,5415,76,2018,N,4,0,0,0
51007,5,10,71,2018,,391,2025,70380477,34763
51007,5,51,74,2018,,3,14,550250,38168
51007,5,5415,76,2018,N,1,0,0,0
51009,5,10,71,2018,,749,6230,235491814,37799
51009,5,51,74,2018,,5,32,2534318,79197
51009,5,5415,76,2018,,7,32,1862043,57589
51011,5,10,71,2018,,488,2471,69873955,28275
51011,5,51,74,2018,N,2,0,0,0
51011,5,5415,76,2018,N,2,0,0,0
51013,5,10,71,2018,,9014,137886,12371900347,89726
51013,5,51,74,2018,,243,5435,658418824,121154
51013,5,5415,76,2018,,813,17227,2300394261,133531
51015,5,10,71,2018,,1802,22848,1052210560,46052
51015,5,51,74,2018,,14,101,6468767,63994
51015,5,5415,76,2018,,16,70,4562854,65106
51017,5,10,71,2018,,188,1875,70368651,37537
51017,5,51,74,2018,,4,43,2384550,55562
51017,5,5415,76,2018,N,4,0,0,0
51019,5,10,71,2018,,2185,15896,603351900,37955
51019,5,51,74,2018,,18,195,9132424,46793
51019,5,5415,76,2018,,27,51,4644711,90335
51021,5,10,71,2018,,116,1374,66357491,48310
51021,5,5415,76,2018,N,1,0,0,0
51023,5,10,71,2018,,824,9320,392732280,42139
51023,5,51,74,2018,,8,70,5348588,76318
51023,5,5415,76,2018,,15,33,2145556,65017
51025,5,10,71,2018,,615,2684,92533316,34479
51025,5,51,74,2018,,3,19,738308,39552
51025,5,5415,76,2018,,3,3,239568,75653
51027,5,10,71,2018,,520,5128,251839544,49109
