unit,S_dig_core_d10,S99_dig_core_d10,S_dig_core_d15,S99_dig_core_d15,S_dig_core_d20,S99_dig_core_d20,S_dig_core_cum,S99_dig_core_cum,SP_dig_core_d15,S_dig_broad_d10,S99_dig_broad_d10,S_dig_broad_d15,S99_dig_broad_d15,S_dig_broad_d20,S99_dig_broad_d20,S_dig_broad_cum,S99_dig_broad_cum,SP_dig_broad_d15,S_nondig_d10,S99_nondig_d10,S_nondig_d15,S99_nondig_d15,S_nondig_d20,S99_nondig_d20,S_nondig_cum,S99_nondig_cum,SP_nondig_d15,S_nondig_broad_d10,S99_nondig_broad_d10,S_nondig_broad_d15,S99_nondig_broad_d15,S_nondig_broad_d20,S99_nondig_broad_d20,S_nondig_broad_cum,S99_nondig_broad_cum,SP_nondig_broad_d15,S_total_d10,S99_total_d10,S_total_d15,S99_total_d15,S_total_d20,S99_total_d20,S_total_cum,S99_total_cum,SP_total_d15,S_mech_chem_d10,S99_mech_chem_d10,S_mech_chem_d15,S99_mech_chem_d15,S_mech_chem_d20,S99_mech_chem_d20,S_mech_chem_cum,S99_mech_chem_cum,SP_mech_chem_d15,country,group,pop04,emp04,gva_tot04_eur,gva_ind04_eur,ln_gvapc04,ind_share04,ln_pop04,ln_gvapc00,ind_share00,g_ind,defl,g_ind_real,g_ind_smooth,g_man,g_tot,g_ind_0512,g_ind_1219,g_ind_0004,g_ind_0004_real,g_tot_0004
PL84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505580281249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505580281249999,4.702647550056361,2.3696041424179253,3.944480607979602,2.2660746438090094,3.334141073858823,2.2020906795008,6.99,2.83,8.91013745484375,4.702647550056361,2.3696041424179253,3.944480607979602,2.2660746438090094,3.334141073858823,2.2020906795008,6.99,2.83,8.91013745484375,4.702647550056361,2.3696041424179253,3.944480607979602,2.2660746438090094,3.334141073858823,2.2020906795008,6.99,2.83,9.860695482968747,2.6812400938207213,1.449101752477977,2.259424060677936,1.3615659845811199,1.9234641460376847,1.305493609734144,4.02,1.82,3.3719237446874994,PL,ACC,1204.0,416.9,4336.4,805.2,8.189150442900507,0.18568397749285123,7.093404625868766,8.092362240508605,0.18933923774514755,6.739539199699911,0.8591096404121729,5.880429559287738,6.669046125318254,6.693016168899873,5.70965020404323,7.293901862751438,6.185176536648385,4.818651853245948,2.591347634328262,5.3062618341887635
PT11,1.5592156571374003,1.4550892600000003,1.2286593572158773,1.247808718125,1.0070919276544001,1.0897580800000002,2.82,2.07,11.222181507742187,5.2764675581374005,2.1099892600000003,4.47983481906744,1.877333718125,3.853534935654401,1.69535808,7.69,2.7800000000000002,18.359104967898432,97.02026910099462,33.766595710333135,83.58639245885271,28.69366666384622,73.36041411754063,24.903021598939898,142.07999999999998,50.63,154.9097782478047,93.30301719999463,33.11169571033313,80.33521699700115,28.06414166384622,70.51397110954063,24.2974215989399,137.20999999999998,49.919999999999995,147.7728547876484,98.57948475813203,35.22168497033313,84.81505181606859,29.941475381971223,74.36750604519503,25.992779678939897,144.9,52.7,166.1319597555469,56.91739141114008,21.384134212501607,48.724157213474804,18.1797408352527,42.5361546314803,15.826204319703042,84.8,32.15,73.99671909054686,PT,EU15,3715.31,1731.96,36867.689999999995,9846.22,9.202628716522785,0.26706907864311547,8.22021739916173,9.079680832040285,0.28907331684962667,2.57466387540189,1.2934908730155328,1.281173002386357,2.549470395537658,2.2715935479942853,2.606837353142983,0.8906679359141277,4.258659814889652,1.4288737198925983,0.5277199626503616,3.4081987451918927
PT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16028854414062493,0.4679594405879001,0.7924934217140003,0.26165759763531743,0.5897103105686106,0.1553704409261671,0.4741529569280001,1.75,1.75,0.16028854414062493,4.494051056296262,4.113111240319499,3.286474439719129,3.1447379610067867,2.541849781022144,2.482451724310742,10.32,7.87,9.621715790554688,4.026091615708363,3.3206178186055,3.024816842083811,2.555027650438176,2.386479340095977,2.0082987673827413,8.57,6.12,9.621715790554688,4.494051056296262,4.113111240319499,3.286474439719129,3.1447379610067867,2.541849781022144,2.482451724310742,10.32,7.87,9.782004334695312,1.6445540973451278,1.0055277775154998,1.283982467284983,0.7209908429594997,1.0588973810361113,0.5386272614627412,3.5,2.26,5.558705684374999,PT,EU15,416.07,220.52,5598.07,352.85,9.507078938108883,0.06303065163529574,6.030853515336354,9.333749604202273,0.06634827850107756,1.7661030437896448,1.2934908730155328,0.472612170774112,1.40121439938237,0.7139816552851309,2.8431123436073107,0.6761138704364836,2.856092217142806,4.718536001005891,3.817382243763654,6.000952819748617
PT20,0.5998617,0.33,0.507672753125,0.33,0.4281344,0.33,0.8300000000000001,0.33,0.26100312499999995,0.5998617,0.33,0.507672753125,0.33,0.4281344,0.33,0.8300000000000001,0.33,0.34974418749999997,0.405,0.0,0.36124999999999996,0.0,0.32000000000000006,0.0,0.5,0.0,0.532446375,0.405,0.0,0.36124999999999996,0.0,0.32000000000000006,0.0,0.5,0.0,0.4437053124999999,1.0048617000000002,0.33,0.868922753125,0.33,0.7481344000000001,0.33,1.33,0.33,0.7934495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4437053124999999,PT,EU15,244.2,114.63,2683.82,200.55,9.304764149064752,0.07472557772130768,5.497987561676604,9.075954090455895,0.07346884548957087,1.8683106298338106,1.2934908730155328,0.5748197568182778,1.7867665591787285,0.39744699274527456,2.090384397335957,2.948185397116898,0.788435862550723,6.466781662665366,5.5656279054231295,6.042756813439354
PT30,0.225,0.0,0.2125,0.0,0.2,0.0,0.25,0.0,0.2805,0.9,0.0,0.85,0.0,0.8,0.0,1.0,0.0,0.2805,2.6655997090500003,1.9513449999999999,2.0867969609535644,1.7438589062499998,1.6531848192000007,1.5734400000000002,4.5,2.5,1.096096834375,1.9905997090500005,1.9513449999999999,1.4492969609535644,1.7438589062499998,1.0531848192000004,1.5734400000000002,3.75,2.5,1.096096834375,2.8905997090500004,1.9513449999999999,2.2992969609535647,1.7438589062499998,1.8531848192000007,1.5734400000000002,4.75,2.5,1.376596834375,0.56175970905,0.9513449999999999,0.3300541484535644,0.74385890625,0.18790481920000002,0.5734400000000001,1.5,1.5,0.13613615937499998,PT,EU15,255.12,136.84,3229.95,254.24,9.446243192501061,0.07871329277542997,5.541734022701802,9.199351636135665,0.08355721279414023,0.4375024993671848,1.2934908730155328,-0.855988373648348,0.08222383659226733,-1.9838038115340937,1.9258518447475328,-2.0128605711257994,2.887865569860169,5.845754257753244,4.944600500511007,7.338742628741657
RO11,0.98357,0.0,0.91941125,0.0,0.8609600000000001,0.0,1.1300000000000001,0.0,1.626392377078125,2.33657,0.0,2.22116125,0.0,2.11296,0.0,2.5900000000000003,0.0,3.7852149356015623,8.173800498925427,1.9607453113946491,7.48979069727371,1.6630760923641423,6.978364532904372,1.453749184888832,10.8,3.21,14.885121506859374,6.820800498925426,1.9607453113946491,6.18804069727371,1.6630760923641423,5.726364532904372,1.453749184888832,9.34,3.21,12.726298948335938,9.157370498925427,1.9607453113946491,8.409201947273711,1.6630760923641423,7.839324532904373,1.453749184888832,11.93,3.21,16.5115138839375,1.494497357,0.4293,1.2770308567890623,0.382925,1.0971490560000001,0.33920000000000006,2.08,0.53,6.545085941671875,RO,ACC,2735.2997448639835,1174.2,6434.0199999999995,1870.3799999999999,7.763113790483228,0.2907016142318488,7.913996304779217,7.284874495939675,0.2650280207961571,8.752134102520971,5.609092169356335,3.1430419331646364,8.672415467140892,8.777836291117667,9.791520374883154,11.530806425826995,5.973461779214949,31.035773444181803,9.365932531316915,28.72391390351541
RO12,0.10206000000000003,0.0,0.0859775,0.0,0.07168000000000001,0.0,0.14,0.0,3.5749917134375,0.10206000000000003,0.0,0.0859775,0.0,0.07168000000000001,0.0,0.14,0.0,5.32346921109375,1.3350807636498734,1.7671438358818496,0.8677935866940705,1.3695882595367181,0.5959681624663388,1.1156254958079184,4.19,3.83,13.025158518273438,1.3350807636498734,1.7671438358818496,0.8677935866940705,1.3695882595367181,0.5959681624663388,1.1156254958079184,4.19,3.83,11.276681020617188,1.4371407636498732,1.7671438358818496,0.9537710866940705,1.3695882595367181,0.6676481624663388,1.1156254958079184,4.33,3.83,16.600150231710934,1.1365617745183614,1.5818418169966657,0.7553729852722332,1.2953371733006542,0.5163447904294841,1.0874779981368528,3.08,2.83,6.263615776867187,RO,ACC,2525.579135696653,993.28,6306.53,2169.07,7.822870486412556,0.3439403285166328,7.834225676082264,7.4265319508764085,0.3236580893120244,8.80508373398661,5.609092169356335,3.1959915646302752,8.683698469982833,8.889353782704264,9.479474628691888,12.270899573632452,5.33926789434077,28.042658871893234,6.372817959028346,26.523027685865983
RO21,0.7734000000000001,0.0,0.76115,0.0,0.7496,0.0,0.8,0.0,3.0965968672343753,2.2990056780000003,1.8422000000000003,1.8468980206914063,1.5740124999999998,1.5321858560000003,1.3492000000000002,3.8800000000000003,2.5300000000000002,5.975998117234375,3.8978028533750004,4.379037500000001,2.9458770848817135,3.875602734375,2.2767726336000003,3.44352,7.15,5.640000000000001,10.97836031584375,2.372197175375,2.5368375,1.8601290641903074,2.301590234375,1.4941867776000002,2.09432,4.07,3.1100000000000003,8.09895906584375,4.671202853375001,4.379037500000001,3.7070270848817133,3.875602734375,3.0263726336000003,3.44352,7.95,5.640000000000001,14.074957183078125,0.7473890660000001,0.36340000000000006,0.6819074329843751,0.35115,0.631760128,0.3396,0.94,0.39,2.8735123367265625,RO,ACC,3629.8078807126913,1662.43,6219.77,1613.31,7.446308486104921,0.25938418944751973,8.196935000434795,7.030261027621229,0.25998889351659027,6.958815940391817,5.609092169356335,1.3497237710354826,7.157095036842465,7.3743444473007305,9.102651621420803,10.689367003472862,3.228264877310773,26.786071413614685,5.116230500749797,26.844611359257886
RO22,0.10206000000000003,0.0,0.0859775,0.0,0.07168000000000001,0.0,0.14,0.0,1.408399515625,0.522864965096774,0.026765847172304374,0.45226623904098684,0.011356048483162717,0.3931787979559889,0.004573968371548162,0.77,0.13,1.408399515625,3.5907749282492056,1.8133667432965928,2.9692865844694065,1.5196721009947491,2.5065943328776314,1.301862588127537,5.95,2.95,3.68587924453125,3.169969963152431,1.786600896124288,2.6029978454284195,1.5083160525115864,2.1850955349216425,1.2972886197559887,5.32,2.82,3.68587924453125,3.6928349282492055,1.8133667432965928,3.055264084469407,1.5196721009947491,2.5782743328776316,1.301862588127537,6.09,2.95,5.09427876015625,1.5234378757410911,1.0557975168776628,1.2297582009984607,0.8558793196744989,1.0332589141884176,0.7118497137097703,2.87,1.87,3.3087297289062496,RO,ACC,2779.7766366759606,1069.92,6416.17,1734.29,7.74420606749953,0.27029988295197915,7.930125856937289,7.293355185414602,0.2866737895534599,7.740814346614489,5.609092169356335,2.1317221772581547,8.390376939403478,7.167274094678421,8.51157427627575,11.885017783346592,3.5966109098823855,26.192335240422125,4.5224943275572365,27.66278097869521
RO31,0.10206000000000003,0.0,0.0859775,0.0,0.07168000000000001,0.0,0.14,0.0,1.7552731495312501,0.5070600000000001,0.0,0.4472275,0.0,0.39168000000000003,0.0,0.64,0.0,3.3381785870312504,2.9997268905980636,1.9122929949670002,2.5370006740240907,1.6587802552490067,2.2322043013883497,1.5093148846080002,5.03,3.0,8.158394867570312,2.5947268905980643,1.9122929949670002,2.1757506740240906,1.6587802552490067,1.9122043013883498,1.5093148846080002,4.53,3.0,6.575489430070313,3.1017868905980643,1.9122929949670002,2.62297817402409,1.6587802552490067,2.30388430138835,1.5093148846080002,5.17,3.0,9.91366801710156,1.0348357585034151,1.5636145548670002,0.7373964549228386,1.4619058509082843,0.5290199292995176,1.4019407022080002,2.17,2.0,3.5769534300703123,RO,ACC,3317.7123979273615,1445.0700000000002,7024.49,2377.93,7.657882385037231,0.33851994949099506,8.107030787646732,7.1831774123660574,0.33684406564273345,7.468175295759126,5.609092169356335,1.8590831264027914,8.17585970663769,7.192091704773836,8.672116533713771,10.939756090812125,3.9965945007061268,28.646629337966402,6.976788425101514,28.522629178057635
RO32,6.550937152832901,2.02346721,5.675381924971996,1.7089905250390625,5.0018274213888,1.4557721600000004,9.32,2.93,28.337717752812495,9.692255787848863,4.409127653048931,8.1574412620837,3.5599669816522614,7.07125754353345,2.918632640177767,15.400000000000002,7.130000000000001,36.6932814121875,42.41530390453883,23.510150729968025,34.89476832410177,18.497804805079433,29.973775117669568,15.233200432341192,79.86,47.17,75.09354014917967,39.27398526952285,21.12449028691909,32.41270898699007,16.646828348466236,27.904344995524912,13.770339952163422,73.78,42.97,66.73797648980468,48.96624105737172,25.533617939968025,40.57015024907376,20.206795330118496,34.975602539058364,16.68897259234119,89.17999999999999,50.1,103.43125790199218,14.09557735456829,8.950494258274125,11.22551532941448,7.295994634759936,9.291317298050245,6.238150933991221,28.200000000000003,17.470000000000002,24.091627069859374,RO,ACC,2247.9247797828866,1018.57,11619.01,2485.71,8.550390358320815,0.2139347500346415,7.717762749503079,8.185333925401313,0.20616246430257507,8.440150291293275,5.609092169356335,2.83105812193694,8.080527712036378,6.221517698996022,10.48612411935977,12.975512479026284,3.904788103560262,27.388956140996832,5.719115228131944,26.463830416563326
RO41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3475076562499997,1.3474300000000001,0.0,1.1555887499999997,0.0,0.9850400000000002,0.0,1.7999999999999998,0.0,1.3475076562499997,5.36829808509,1.1875410000000002,4.593921252472817,0.8991557656249999,4.00238907392,0.6717440000000003,7.81,2.0,4.72337486828125,4.020868085090001,1.1875410000000002,3.4383325024728175,0.8991557656249999,3.01734907392,0.6717440000000003,6.01,2.0,4.72337486828125,5.36829808509,1.1875410000000002,4.593921252472817,0.8991557656249999,4.00238907392,0.6717440000000003,7.81,2.0,6.07088252453125,2.67176808509,1.1875410000000002,2.2318262524728167,0.8991557656249999,1.9317490739200003,0.6717440000000003,4.3,2.0,3.1423422253125,RO,ACC,2267.6915670617914,1019.74,4757.29,1561.5700000000002,7.64867107410723,0.32824780494777495,7.726517662240709,7.191271046288771,0.3112480110970584,7.964663080901766,5.609092169356335,2.3555709115454313,7.884978707604039,7.4895290122802445,9.066283719150965,11.492709342786892,4.436616819016643,29.091973433821238,7.42213252095635,27.762577121111363
RO42,0.117,0.0,0.1105,0.0,0.10400000000000001,0.0,0.13,0.0,3.625020871874999,0.5670000000000001,0.0,0.5355,0.0,0.504,0.0,0.63,0.0,6.896329278124999,4.586798025894501,1.36801305,4.107728913063104,1.1090782535156247,3.7616145459200006,0.9021440000000003,6.25,2.1,21.301499953984372,4.1367980258945,1.36801305,3.6827289130631042,1.1090782535156247,3.36161454592,0.9021440000000003,5.75,2.1,18.030191547734375,4.7037980258945,1.36801305,4.218228913063104,1.1090782535156247,3.8656145459200006,0.9021440000000003,6.380000000000001,2.1,24.92652082585937,1.4572993788557704,0.40017507300000005,1.2132120449269177,0.2807878143828125,1.03322191859712,0.19293798400000006,2.3,0.77,10.337872114375,RO,ACC,1948.0648195572892,804.31,5366.8,1544.62,7.921150627122832,0.28781024073936046,7.574591758575622,7.429066593556357,0.29524471618972264,8.937851220082038,5.609092169356335,3.3287590507257034,9.240219915511648,9.48247126432398,9.196014231746501,13.414289190508478,4.461413249655598,28.239905633648288,6.5700647207833995,28.87768059356737
SE11,1506.4338913396914,1141.6700525659894,1186.473276582477,983.1586946177863,959.5080914596464,860.9137556751898,2691.8900000000003,1664.39,1969.1170816041797,1828.982808446433,1423.705611350629,1431.1724497215719,1218.8368340678182,1152.054240206036,1063.6112310975209,3350.1700000000005,2128.51,2157.394268747211,3520.0370474921447,3064.978620285092,2609.5561324960745,2395.0187811782735,2042.4036224817141,1958.407441655621,8148.469999999998,6054.199999999999,2341.1509482367424,3197.4881303854017,2782.943061500452,2364.85695935698,2159.3406417282417,1849.8574737353244,1755.7099662332894,7490.1900000000005,5590.08,2152.873761093711,5026.470938831835,4206.648672851082,3796.0294090785515,3378.1774757960598,3001.91171394136,2819.32119733081,10840.36,7718.59,4310.268029840921,1413.2275177211943,1280.2243030723541,1030.2516472385132,971.8393960541398,801.6548989379218,777.7628019345757,3518.9700000000003,2725.1800000000003,1001.5079188971874,SE,EU15,1866.88,1057.2,79984.0,11831.81,10.665313305396186,0.14792721044208842,7.532023867239302,10.608101954396467,0.1555620137392102,2.058971417270669,1.85467341608258,0.20429800118808883,1.6057771568076973,1.4725720954803099,4.420343020077918,1.4142894170028089,2.7036534175385287,2.836375997259255,4.197818229590848,4.094480442379123
SE12,266.31768380172895,164.37970973552297,215.81003376053974,144.27943816435538,178.624305430266,129.01709420857537,443.48999999999995,232.51999999999998,462.69663746742185,454.68328130334373,333.87741588061385,358.30258080591886,286.5497760541663,290.35898140063836,251.82789734081527,829.4500000000002,508.85,621.9535806935781,2269.075199514557,1837.1449550619939,1709.2943345947226,1440.6156209414842,1354.6292778002405,1180.9711846931164,5039.819999999999,3587.8699999999994,1633.8618721834298,2080.709602012942,1667.6472489169025,1566.8017875493433,1298.3452830516733,1242.8946018298684,1058.1603815608767,4653.86,3311.5400000000004,1474.6049289572734,2535.3928833162854,2001.5246647975166,1925.104368355262,1584.8950591058394,1533.2535832305064,1309.9882789016917,5483.3099999999995,3820.39,2096.558509650851,1125.492919060795,898.0471440003978,844.1640482656604,690.5119320115433,669.0798621060305,557.7824893372513,2573.1400000000003,1843.09,783.430144245539,SE,EU15,1512.2,687.0,39709.79,10136.89,10.175787491628814,0.2552743290760288,7.32132082312417,10.103310175099065,0.2946291176654728,2.5416911824107404,1.85467341608258,0.6870177663281605,2.546332143235543,2.4326933283975856,3.795588960738058,3.1936081002491283,1.8897742645723525,0.5128356948572943,1.8742779271888874,4.0972852258356784
SE21,18.44566788834535,11.608829765695182,15.030566710293954,9.660351340269234,12.679492375021926,8.235267257757336,32.31,18.740000000000002,21.109444332109373,45.56878294093452,37.849079477949694,34.059531334952396,28.52857877367065,27.19126846996567,22.64083395375265,109.21999999999998,81.72,45.88959427717968,632.9628745299259,541.2260860131853,465.44874203641103,408.07232130877645,364.81824028935915,324.85947353930374,1549.41,1168.0900000000001,465.1959405634609,605.8397594773367,514.9858363009308,446.4197774117526,389.20409387537507,350.3064641944154,310.45390684330846,1472.5,1105.11,440.4157906183906,651.408542418271,552.8349157788805,480.47930874670493,417.7326726490457,377.4977326643811,333.0947407970611,1581.72,1186.83,486.3053848955702,386.78205541938996,331.11637016611616,284.76757595826876,251.43852589835467,222.85178271948186,201.0410849593561,932.3100000000001,698.8100000000001,235.95963394543747,SE,EU15,799.14,396.7,21635.52,6653.56,10.206310817039553,0.3075294700566476,6.683536149440994,10.132785452414325,0.33683023877966806,2.1482454632679473,1.85467341608258,0.29357204718536734,1.944596432882734,2.1763394906271087,3.389903220220982,0.8855205988880296,3.4109703276478647,1.541830095084018,2.9032723274156114,3.8171103140979934
SE22,715.9647866109804,363.7204433791941,605.0182309550207,332.823755248639,518.4666909098601,307.08037997393814,1052.77,449.32000000000005,1090.3138642598203,847.5607210145604,443.8894443844272,711.9445934780424,399.5809088730316,608.340202882508,364.5461269607789,1287.39,583.48,1218.5820892328047,2230.1181320981523,1656.9357264274613,1698.21982169825,1273.4060052768696,1364.938701695566,1031.3820242174238,4997.75,3467.9100000000003,1441.1773928520468,2098.5221976945713,1576.766725422228,1591.2934591752282,1206.648851652477,1275.0651897229177,973.9162772305829,4763.129999999999,3333.7499999999995,1312.9091678790624,2946.0829187091317,2020.656169806655,2303.238052653271,1606.2297605255087,1883.4053926054257,1338.4624041913619,6050.52,3917.23,2531.491257111867,1067.2705510139947,857.9304645531585,793.9223070094863,644.4612747835566,628.7612378634527,512.9133968000875,2588.6599999999994,1904.46,643.3922094909609,SE,EU15,1306.92,604.6,35901.490000000005,8661.82,10.22086085389991,0.24126630955985387,7.1754285028755955,10.174521433824003,0.26377186774993955,1.0984810052647096,1.85467341608258,-0.7561924108178704,0.7350798637090497,0.3027187630434445,3.6904237657177066,-1.1609907859238433,3.3579527964532625,1.4414489418069554,2.8028911741385487,3.671056451500654
SE23,254.03865361800626,122.91788449932474,212.5412158411456,106.49970686601958,181.7930590719126,94.57979453098321,402.90999999999997,183.48,310.9795575827578,444.34097914168035,268.2231217153219,361.8598436085598,228.01714112575524,303.29866954728107,199.2169847023959,767.1999999999998,421.99999999999994,459.8323610374374,3234.7706392738814,2337.7219330960406,2502.8787577362464,1846.411941312392,2028.5091948268555,1521.7014002284404,6738.32,4485.68,1906.5591187404057,3044.4683137502075,2192.416695880044,2353.560129968832,1724.8945070526563,1907.003584351487,1417.0642100570274,6374.0300000000025,4247.160000000002,1757.7063152857263,3488.8092928918873,2460.6398175953655,2715.4199735773914,1952.9116481784113,2210.302253898768,1616.2811947594232,7141.230000000001,4669.160000000001,2217.5386763231636,1615.654356384974,1145.5808233585224,1250.7392168402666,890.2205691762292,1017.5150975264349,723.399784931747,3411.97,2278.58,1059.8780936402109,SE,EU15,1800.99,880.3000000000001,52456.84,13632.060000000001,10.279409501528459,0.2598719251864962,7.4960917926896915,10.215389454183706,0.30103184289819795,3.074227260230928,1.85467341608258,1.219553844148348,2.907401302591089,3.1904568222126426,3.976292239602573,1.944546767933605,4.203907752528251,0.35199163001338185,1.713433862344975,4.0276769119778955
SE31,45.90076858792999,41.47357040412197,34.41394054534926,36.79179223338521,25.958389369102488,32.84786794770046,84.78000000000002,55.27,29.560436677992186,97.01022222635525,84.69554984225854,72.82635795702504,70.6273885767934,56.406233881054085,60.313848513958945,197.39,137.12,112.658976576375,910.4943176105597,814.0606421964125,668.5359336754533,631.0327180564317,519.03294312074,510.3061496604612,2130.44,1602.85,485.4559604665078,859.3848639721344,770.8386627582761,630.1235162637776,597.1971217130235,488.5850986087884,482.8401690942027,2017.8300000000002,1521.0,402.35742056812495,956.3950861984896,855.5342126005344,702.9498742208027,667.824510289817,544.9913324898425,543.1540176081617,2215.2200000000003,1658.12,515.0163971444999,527.4400382046681,465.9382838061069,386.8290111131033,356.85432924719237,300.8139069956372,285.501620470084,1248.29,939.63,248.36767376378904,SE,EU15,826.5699999999999,367.0,21040.84,6025.2300000000005,10.144691260821656,0.2863588145720418,6.71728460816956,10.072510395822214,0.3117943584065204,2.3983067155905275,1.85467341608258,0.5436332995079476,1.8356712461177256,1.9709839970221894,3.006974945133705,1.6684497113162016,3.1281637198648533,1.3533732468674842,2.7148154791990775,3.4808347359803538
SE32,10.825341854511063,12.421060228811768,7.8445651902108064,10.853606108695866,5.755360866763484,9.572756551402229,21.589999999999996,17.0,9.114790448125,22.548482510591004,23.530064032567864,16.323205310324084,19.574143024992708,12.23844624947066,16.78651809530841,50.36,39.28,16.353145158710937,245.69716896832753,248.5877203141925,174.12998495962904,193.65282607390253,130.269455644526,157.2170399308044,608.85,484.29999999999995,154.1321156096953,233.97402831224758,237.47871651043636,165.65134483951576,184.93228915760568,123.78637026181883,150.00327838689822,580.08,462.02000000000004,146.89376089910937,256.5225108228387,261.00878054300426,181.97455014983987,204.5064321825984,136.0248165112895,166.78979648220664,630.4399999999998,501.29999999999995,163.2469060578203,120.55245582612592,120.95827164918269,84.7678946650319,93.06712135665926,63.01160155610748,74.83052232698813,305.06,242.35,80.65951268161717,SE,EU15,371.69,179.4,10195.09,2533.35,10.219356616283951,0.24848726200553403,5.9180601735245695,10.133128025048252,0.2530860954430444,0.8500474232425884,1.85467341608258,-1.0046259928399914,0.5718259441905388,1.043199884591685,2.5918471304082504,0.08279263553028215,1.6173022109548947,3.1960800954959456,4.557522327827539,3.6545229395594347
SE33,126.61491652762896,89.55042511749386,102.34925117536542,82.4806375298142,83.70583502096386,76.28069769581253,200.26,107.34,122.20700962167187,140.1223854433765,99.66134302592164,112.8286163946644,90.7676369260609,92.17333462298751,83.29757880550383,227.38,125.10999999999999,134.59347609427343,336.97466696140145,300.30017267252856,247.37919939450745,234.17162605982423,192.1045181279701,192.32223549795555,809.2200000000001,611.2400000000001,210.21559300272656,323.46719804565396,290.18925476410084,236.89983417520844,225.88462666357748,183.63701852594644,185.30535438826428,782.1,593.47,197.829126530125,463.58958348903036,389.85059779002245,349.72845056987285,316.6522635896383,275.810353148934,268.6029331937681,1009.48,718.58,332.42260262439834,178.34764729226174,165.85873137946737,129.707126414095,128.04708468888344,100.35031741861657,104.39672063786787,444.07,346.07,118.04017456912499,SE,EU15,509.15,229.7,14203.28,3778.26,10.236240813196169,0.2660132025841918,6.232742668617674,10.109074760480397,0.23401393561321612,4.3656331856542865,1.85467341608258,2.5109597695717065,3.58452962548124,2.6650558160339726,3.5701902683045184,4.892161010737718,3.839105360570854,8.113368070323679,9.474810302655271,4.909312737423166
