country_code,main_activity_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share,dii_version,ets_activity_code,ets_activity_name,dii_nace_r2,crosswalk_confidence,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year,dii_lag,dii_lead,energy_dep_2021_baseline,crisis_period,energy_shock_exposure,accession_2004plus
SE,21,2024,2692926.0,14.806138892767844,0.0150130258049934,1.0,4.0,21,Refining of mineral oil,C19,high,48770.0,0.016748039562648,26.504,EU-15,True,0.6,0.875,21.224,0.0,0.0,0.0
SE,21,2025,2527973.0,14.742928353812102,-0.0632105389557402,0.875,3.0,21,Refining of mineral oil,C19,high,49250.0,0.0097939978961374,,EU-15,True,1.0,,21.224,0.0,0.0,0.0
SK,21,2005,2292788.0,14.645279102267052,,,,21,Refining of mineral oil,C19,high,11070.0,0.0614718640936686,65.99,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2006,2190190.0,14.599498856020295,-0.0457802462467569,,,21,Refining of mineral oil,C19,high,12050.0,0.0848259132161182,64.344,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2007,2250495.0,14.626660749984152,0.0271618939638571,,,21,Refining of mineral oil,C19,high,13340.0,0.1017023805508134,69.736,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2008,2249322.0,14.626139395437258,-0.000521354546894,,,21,Refining of mineral oil,C19,high,14030.0,0.0504308536268922,65.842,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2009,1375190.0,14.134102461354765,-0.4920369340824955,,,21,Refining of mineral oil,C19,high,13230.0,-0.0587109159875058,67.692,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2010,1012665.0,13.828096027648773,-0.3060064337059902,,,21,Refining of mineral oil,C19,high,14100.0,0.0636878192572591,61.942,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2011,1086090.0,13.898094648970424,0.0699986213216501,,,21,Refining of mineral oil,C19,high,14540.0,0.0307286747212494,63.462,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2012,999190.0,13.81470022973702,-0.0833944192334037,,,21,Refining of mineral oil,C19,high,14750.0,0.0143396106804569,58.952,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2013,1110700.0,13.920501005155211,0.1058007754181922,,,21,Refining of mineral oil,C19,high,14830.0,0.0054090733640119,58.4,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2014,991575.0,13.807049867046407,-0.1134511381088039,,,21,Refining of mineral oil,C19,high,15220.0,0.0259581962836978,60.698,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2015,1145821.0,13.951631968594562,0.1445821015481545,,,21,Refining of mineral oil,C19,high,16000.0,0.0499783698062419,58.013,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2016,1097457.0,13.908506243209468,-0.043125725385094,,,21,Refining of mineral oil,C19,high,16280.0,0.0173486383346137,58.206,2004,False,,,52.584,0.0,0.0,1.0
SK,21,2017,1110767.0,13.920561325655152,0.0120550824456842,,,21,Refining of mineral oil,C19,high,16730.0,0.0272661544243373,62.541,2004,False,,,52.584,0.0,0.0,1.0
SK,21,2018,1032430.0,13.84742580490886,-0.0731355207462911,,,21,Refining of mineral oil,C19,high,17380.0,0.0381166048385139,61.905,2004,False,,,52.584,0.0,0.0,1.0
SK,21,2019,962563.0,13.777354797547476,-0.0700710073613848,,,21,Refining of mineral oil,C19,high,17760.0,0.0216286177267779,69.785,2004,False,,,52.584,0.0,0.0,1.0
SK,21,2020,1014614.0,13.830018802560824,0.052664005013348,,,21,Refining of mineral oil,C19,high,17270.0,-0.0279778454054362,56.329,2004,True,,0.6666,52.584,0.0,0.0,1.0
SK,21,2021,1054576.0,13.868649348375971,0.0386305458151472,0.6666,3.0,21,Refining of mineral oil,C19,high,18320.0,0.0590224670873968,52.584,2004,True,,,52.584,0.0,0.0,1.0
SK,21,2022,1034694.0,13.849616288793973,-0.0190330595819983,,,21,Refining of mineral oil,C19,high,18360.0,0.0021810259463599,69.595,2004,True,0.6666,0.3333,52.584,1.0,52.584,1.0
SK,21,2023,1018878.0,13.83421257981642,-0.0154037089775513,0.3333,3.0,21,Refining of mineral oil,C19,high,18750.0,0.0210193672240741,58.41,2004,True,,1.0,52.584,1.0,52.584,1.0
SK,21,2024,961309.0,13.776051176331936,-0.058161403484485,1.0,4.0,21,Refining of mineral oil,C19,high,19110.0,0.0190180058357629,53.501,2004,True,0.3333,0.3333,52.584,0.0,0.0,1.0
SK,21,2025,1089081.0,13.90084477931432,0.1247936029823826,0.3333,3.0,21,Refining of mineral oil,C19,high,19270.0,0.0083377241740922,,2004,True,1.0,,52.584,0.0,0.0,1.0
UK,21,2005,12918085.0,16.374138825518845,,,,21,Refining of mineral oil,C19,high,,,13.363,EU-15,True,,,,0.0,,0.0
UK,21,2006,12518738.0,16.34273711983365,-0.0314017056851945,,,21,Refining of mineral oil,C19,high,,,21.132,EU-15,True,,,,0.0,,0.0
UK,21,2007,12651196.0,16.35326231412321,0.0105251942895598,,,21,Refining of mineral oil,C19,high,,,20.378,EU-15,True,,,,0.0,,0.0
UK,21,2008,12359802.0,16.32995999044803,-0.0233023236751783,,,21,Refining of mineral oil,C19,high,,,26.236,EU-15,True,,,,0.0,,0.0
UK,21,2009,11321812.0,16.242241688600746,-0.0877183018472855,,,21,Refining of mineral oil,C19,high,,,27.274,EU-15,True,,,,0.0,,0.0
UK,21,2010,11362275.0,16.24580921529161,0.0035675266908654,,,21,Refining of mineral oil,C19,high,,,29.008,EU-15,True,,,,0.0,,0.0
UK,21,2011,11634057.0,16.269447302873537,0.0236380875819257,,,21,Refining of mineral oil,C19,high,,,36.942,EU-15,True,,,,0.0,,0.0
UK,21,2012,10735843.0,16.189098514390697,-0.0803487884828406,,,21,Refining of mineral oil,C19,high,,,43.387,EU-15,True,,,,0.0,,0.0
UK,21,2013,9630688.0,16.080465224628373,-0.1086332897623236,,,21,Refining of mineral oil,C19,high,,,47.758,EU-15,True,,,,0.0,,0.0
UK,21,2014,8722770.0,15.98144740599219,-0.0990178186361827,,,21,Refining of mineral oil,C19,high,,,46.773,EU-15,True,,,,0.0,,0.0
UK,21,2015,8444624.0,15.949040583846225,-0.0324068221459672,,,21,Refining of mineral oil,C19,high,,,37.638,EU-15,True,,,,0.0,,0.0
UK,21,2016,8442559.0,15.948796019668729,-0.0002445641774944,,,21,Refining of mineral oil,C19,high,,,35.639,EU-15,False,,,,0.0,,0.0
UK,21,2017,8583014.0,15.965295691830333,0.0164996721616041,,,21,Refining of mineral oil,C19,high,,,35.575,EU-15,False,,,,0.0,,0.0
UK,21,2018,8429767.0,15.947279690212907,-0.0180160016174255,,,21,Refining of mineral oil,C19,high,,,35.513,EU-15,False,,,,0.0,,0.0
UK,21,2019,7907083.0,15.88326949802592,-0.064010192186986,,,21,Refining of mineral oil,C19,high,,,34.829,EU-15,False,,,,0.0,,0.0
UK,21,2020,6969546.0,15.757060644316825,-0.1262088537090964,,,21,Refining of mineral oil,C19,high,,,,EU-15,True,,,,0.0,,0.0
AT,42,2005,75116.0,11.226788864328096,,,,42,Production of bulk chemicals,C20,medium-high,40270.0,0.0162727335929577,71.76,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2006,72323.0,11.188897476506575,-0.0378913878215207,,,42,Production of bulk chemicals,C20,medium-high,41370.0,0.0269492056099576,72.248,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2007,65933.0,11.09639435387813,-0.0925031226284449,,,42,Production of bulk chemicals,C20,medium-high,42790.0,0.0337484499554054,68.475,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2008,57385.0,10.957538224114767,-0.1388561297633614,,,42,Production of bulk chemicals,C20,medium-high,43270.0,0.0111551238080682,68.738,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2009,34712.0,10.454840727478189,-0.502697496636582,,,42,Production of bulk chemicals,C20,medium-high,41620.0,-0.0388787332713054,65.122,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2010,48243.0,10.784006018522136,0.3291652910439477,,,42,Production of bulk chemicals,C20,medium-high,42280.0,0.0157333400365491,62.782,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2011,46611.0,10.749591843760111,-0.0344141747620234,,,42,Production of bulk chemicals,C20,medium-high,43370.0,0.0254537968452375,69.981,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2012,42443.0,10.655917278259798,-0.0936745655003132,,,42,Production of bulk chemicals,C20,medium-high,43450.0,0.0018428938641257,63.785,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2013,66362.0,11.102879882487954,0.4469626042281565,,,42,Production of bulk chemicals,C20,medium-high,43080.0,-0.0085519994232132,61.26,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2014,59640.0,10.996081768878676,-0.1067981136092797,,,42,Production of bulk chemicals,C20,medium-high,43070.0,-0.0002321532221678,65.625,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2015,60923.0,11.017366050707968,0.0212842818292919,,,42,Production of bulk chemicals,C20,medium-high,43200.0,0.0030137961840459,60.379,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2016,155833.0,11.956540200003047,0.9391741492950808,,,42,Production of bulk chemicals,C20,medium-high,43550.0,0.0080692080484467,62.102,EU-15,False,,,51.952,0.0,0.0,0.0
AT,42,2017,152761.0,11.936629887534313,-0.0199103124687347,,,42,Production of bulk chemicals,C20,medium-high,44260.0,0.0161716313243918,63.93,EU-15,False,,,51.952,0.0,0.0,0.0
AT,42,2018,153735.0,11.942985619933774,0.0063557323994611,,,42,Production of bulk chemicals,C20,medium-high,45140.0,0.0196874367664854,64.223,EU-15,False,,,51.952,0.0,0.0,0.0
AT,42,2019,153034.0,11.938415397909091,-0.0045702220246806,,,42,Production of bulk chemicals,C20,medium-high,45730.0,0.0129857662805736,71.601,EU-15,False,,,51.952,0.0,0.0,0.0
AT,42,2020,154012.0,11.944785800437922,0.0063704025288284,,,42,Production of bulk chemicals,C20,medium-high,42650.0,-0.0697272637322754,58.281,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2021,150304.0,11.920415188826722,-0.0243706116112001,,,42,Production of bulk chemicals,C20,medium-high,44580.0,0.0442580540200356,51.952,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2022,146746.0,11.896458480078651,-0.0239567087480683,,,42,Production of bulk chemicals,C20,medium-high,46430.0,0.040660474074107,73.986,EU-15,True,,,51.952,1.0,51.952,0.0
AT,42,2023,111846.0,11.6248782040973,-0.2715802759813535,,,42,Production of bulk chemicals,C20,medium-high,45670.0,-0.0165041748349228,60.317,EU-15,True,,,51.952,1.0,51.952,0.0
AT,42,2024,120114.0,11.69619657079977,0.0713183667024708,,,42,Production of bulk chemicals,C20,medium-high,45140.0,-0.011672855807518,53.325,EU-15,True,,,51.952,0.0,0.0,0.0
AT,42,2025,121574.0,11.708278409862876,0.0120818390631054,,,42,Production of bulk chemicals,C20,medium-high,45390.0,0.0055230450789842,,EU-15,True,,,51.952,0.0,0.0,0.0
BE,42,2005,3283348.0,15.00437419147526,,,,42,Production of bulk chemicals,C20,medium-high,38100.0,0.0174746305232638,79.912,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2006,3292752.0,15.007234247256145,0.0028600557808822,,,42,Production of bulk chemicals,C20,medium-high,38810.0,0.0184636632481591,79.486,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2007,3060016.0,14.933930702673065,-0.07330354458308,,,42,Production of bulk chemicals,C20,medium-high,39950.0,0.0289507268314697,76.882,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2008,5615619.0,15.541062380506078,0.6071316778330154,,,42,Production of bulk chemicals,C20,medium-high,39810.0,-0.0035105352000588,80.846,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2009,5001548.0,15.425258022482184,-0.1158043580238938,,,42,Production of bulk chemicals,C20,medium-high,38740.0,-0.0272454790333753,75.921,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2010,5552528.0,15.529763877511533,0.1045058550293465,,,42,Production of bulk chemicals,C20,medium-high,39420.0,0.0174006437457237,78.656,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2011,5445303.0,15.51026396018386,-0.0194999173276713,,,42,Production of bulk chemicals,C20,medium-high,39670.0,0.006321932801665,76.588,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2012,5384831.0,15.499096484607543,-0.0111674755763147,,,42,Production of bulk chemicals,C20,medium-high,39510.0,-0.004041430102939,76.673,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2013,6873390.0,15.743167992273884,0.2440715076663391,,,42,Production of bulk chemicals,C20,medium-high,39440.0,-0.0017732746888654,77.858,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2014,6947414.0,15.753880061968744,0.0107120696948594,,,42,Production of bulk chemicals,C20,medium-high,39960.0,0.0130984240459195,80.19,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2015,7171786.0,15.785665275002092,0.0317852130333484,,,42,Production of bulk chemicals,C20,medium-high,40310.0,0.0087206233487204,84.227,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2016,6875092.0,15.743415583245556,-0.0422496917565364,,,42,Production of bulk chemicals,C20,medium-high,40590.0,0.0069221537217316,75.982,EU-15,False,,,70.773,0.0,0.0,0.0
BE,42,2017,7276215.0,15.80012136738644,0.0567057841408846,,,42,Production of bulk chemicals,C20,medium-high,41030.0,0.0107817756032897,75.318,EU-15,False,,,70.773,0.0,0.0,0.0
BE,42,2018,7115404.0,15.77777256934173,-0.0223487980447103,,,42,Production of bulk chemicals,C20,medium-high,41610.0,0.0140370165407546,83.043,EU-15,False,,,70.773,0.0,0.0,0.0
BE,42,2019,6286884.0,15.653976116423548,-0.1237964529181816,,,42,Production of bulk chemicals,C20,medium-high,42400.0,0.0188078392430615,77.668,EU-15,False,,,70.773,0.0,0.0,0.0
BE,42,2020,6720835.0,15.720722960732582,0.0667468443090335,,,42,Production of bulk chemicals,C20,medium-high,40190.0,-0.0535301537768013,78.133,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2021,6900516.0,15.747106749380103,0.0263837886475215,,,42,Production of bulk chemicals,C20,medium-high,42530.0,0.0565915008044317,70.773,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2022,5927766.0,15.595157971494745,-0.1519487778853605,,,42,Production of bulk chemicals,C20,medium-high,43890.0,0.0314767944346012,73.697,EU-15,True,,,70.773,1.0,70.773,0.0
BE,42,2023,5804015.0,15.57406047740741,-0.021097494087332,,,42,Production of bulk chemicals,C20,medium-high,44190.0,0.0068120154425059,75.763,EU-15,True,,0.6834,70.773,1.0,70.773,0.0
BE,42,2024,6516097.0,15.689786135026663,0.1157256576192544,0.6834,4.0,42,Production of bulk chemicals,C20,medium-high,44410.0,0.004966150161362,75.448,EU-15,True,,,70.773,0.0,0.0,0.0
BE,42,2025,6247549.0,15.647699784797744,-0.0420863502289226,,,42,Production of bulk chemicals,C20,medium-high,44650.0,0.0053896380184976,,EU-15,True,0.6834,,70.773,0.0,0.0,0.0
CZ,42,2005,293871.0,12.590896174520472,,,,42,Production of bulk chemicals,C20,medium-high,16180.0,0.0591964085769252,27.846,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2006,327017.0,12.697767436295658,0.1068712617751845,,,42,Production of bulk chemicals,C20,medium-high,17200.0,0.061133472189061,27.498,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2007,319223.0,12.67364519709979,-0.0241222391958686,,,42,Production of bulk chemicals,C20,medium-high,18050.0,0.0482363009594823,24.989,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2008,305636.0,12.630150130383624,-0.0434950667161651,,,42,Production of bulk chemicals,C20,medium-high,18330.0,0.0153933770727245,27.737,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2009,307596.0,12.636542512627903,0.0063923822442806,,,42,Production of bulk chemicals,C20,medium-high,17350.0,-0.0549465554587467,26.867,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2010,315817.0,12.662918210893762,0.0263756982658573,,,42,Production of bulk chemicals,C20,medium-high,17770.0,0.023919135773692,25.38,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2011,292137.0,12.584978149302987,-0.0779400615907732,,,42,Production of bulk chemicals,C20,medium-high,18120.0,0.0195046584482732,28.832,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2012,253418.0,12.442795578284825,-0.1421825710181661,,,42,Production of bulk chemicals,C20,medium-high,17970.0,-0.0083125998193658,25.413,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2013,366005.0,12.810402273492375,0.3676066952075523,,,42,Production of bulk chemicals,C20,medium-high,17970.0,0.0,27.58,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2014,396841.0,12.891290975667932,0.0808887021755566,,,42,Production of bulk chemicals,C20,medium-high,18370.0,0.0220151984315677,30.227,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2015,376707.0,12.839222975933817,-0.0520679997341169,,,42,Production of bulk chemicals,C20,medium-high,19270.0,0.0478305831992393,32.089,2004,True,,,39.958,0.0,0.0,1.0
CZ,42,2016,375040.0,12.83478796593073,-0.0044350100030854,,,42,Production of bulk chemicals,C20,medium-high,19760.0,0.0251102098934481,32.8,2004,False,,,39.958,0.0,0.0,1.0
CZ,42,2017,362347.0,12.800357595215171,-0.0344303707155564,,,42,Production of bulk chemicals,C20,medium-high,20760.0,0.0493683659779655,37.162,2004,False,,,39.958,0.0,0.0,1.0
CZ,42,2018,353955.0,12.776925065391584,-0.0234325298235891,,,42,Production of bulk chemicals,C20,medium-high,21320.0,0.0266175409999558,36.879,2004,False,,,39.958,0.0,0.0,1.0
CZ,42,2019,316866.0,12.666234250557366,-0.1106908148342178,,,42,Production of bulk chemicals,C20,medium-high,22050.0,0.0336670025952106,40.81,2004,False,,,39.958,0.0,0.0,1.0
CZ,42,2020,238260.0,12.381117793353352,-0.2851164572040137,,,42,Production of bulk chemicals,C20,medium-high,20980.0,-0.0497429989247031,38.768,2004,True,,0.3665,39.958,0.0,0.0,1.0
CZ,42,2021,234775.0,12.366382887672817,-0.0147349056805374,0.3665,3.0,42,Production of bulk chemicals,C20,medium-high,21830.0,0.039715567593701,39.958,2004,True,,0.6121,39.958,0.0,0.0,1.0
CZ,42,2022,217120.0,12.288205475068697,-0.0781774126041181,0.6121,4.0,42,Production of bulk chemicals,C20,medium-high,21910.0,0.0036579830455227,41.772,2004,True,0.3665,0.5204000000000001,39.958,1.0,39.958,1.0
CZ,42,2023,177788.0,12.088347108220727,-0.1998583668479678,0.5204000000000001,3.0,42,Production of bulk chemicals,C20,medium-high,21680.0,-0.01055297703593,41.679,2004,True,0.6121,0.6784,39.958,1.0,39.958,1.0
CZ,42,2024,191658.0,12.163467812697736,0.0751207044770065,0.6784,4.0,42,Production of bulk chemicals,C20,medium-high,21950.0,0.0123769629497356,39.32,2004,True,0.5204000000000001,0.5777,39.958,0.0,0.0,1.0
CZ,42,2025,150399.0,11.921047041539602,-0.2424207711581338,0.5777,3.0,42,Production of bulk chemicals,C20,medium-high,22510.0,0.0251925153974603,,2004,True,0.6784,,39.958,0.0,0.0,1.0
DE,42,2005,860748.0,13.665557057643031,,,,42,Production of bulk chemicals,C20,medium-high,35770.0,0.0101152871471139,60.74,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2006,770384.0,13.554644370818403,-0.1109126868246281,,,42,Production of bulk chemicals,C20,medium-high,37230.0,0.0400053346136992,60.981,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2007,772362.0,13.557208631019174,0.0025642602007707,,,42,Production of bulk chemicals,C20,medium-high,38390.0,0.0306821211280805,58.516,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2008,5854434.0,15.58270988082792,2.0255012498087464,,,42,Production of bulk chemicals,C20,medium-high,38840.0,0.0116536344104183,60.769,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2009,5240765.0,15.471978038007787,-0.1107318428201313,,,42,Production of bulk chemicals,C20,medium-high,36810.0,-0.0536810960321947,61.103,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2010,5610771.0,15.540198701210889,0.0682206632030997,,,42,Production of bulk chemicals,C20,medium-high,38440.0,0.043329036711162,59.992,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2011,5623868.0,15.542530241357934,0.0023315401470451,,,42,Production of bulk chemicals,C20,medium-high,39890.0,0.0370270818152231,61.801,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2012,5467556.0,15.514342273821716,-0.0281879675362191,,,42,Production of bulk chemicals,C20,medium-high,40040.0,0.0037532885297046,61.215,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2013,8040901.0,15.90005169955299,0.3857094257312745,,,42,Production of bulk chemicals,C20,medium-high,40160.0,0.0029925209364538,62.411,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2014,8358400.0,15.93877757918414,0.0387258796311495,,,42,Production of bulk chemicals,C20,medium-high,40930.0,0.0189918151208381,61.779,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2015,8049888.0,15.90116873625448,-0.037608842929659,,,42,Production of bulk chemicals,C20,medium-high,41360.0,0.0104509396958629,62.132,EU-15,True,,,63.395,0.0,0.0,0.0
DE,42,2016,8311523.0,15.933153423204018,0.0319846869495386,,,42,Production of bulk chemicals,C20,medium-high,42030.0,0.0160694188168513,63.752,EU-15,False,,,63.395,0.0,0.0,0.0
DE,42,2017,8287747.0,15.930288716953696,-0.0028647062503228,,,42,Production of bulk chemicals,C20,medium-high,43160.0,0.0265304913729078,63.959,EU-15,False,,,63.395,0.0,0.0,0.0
DE,42,2018,8022211.0,15.89772462763389,-0.0325640893198055,,,42,Production of bulk chemicals,C20,medium-high,43630.0,0.0108308467455842,63.478,EU-15,False,,,63.395,0.0,0.0,0.0
DE,42,2019,7593729.0,15.842833333069173,-0.054891294564717,,,42,Production of bulk chemicals,C20,medium-high,44080.0,0.0102611777091414,67.055,EU-15,False,,,63.395,0.0,0.0,0.0
DE,42,2020,7864808.0,15.877908682224854,0.0350753491556812,,,42,Production of bulk chemicals,C20,medium-high,42350.0,-0.0400377437465948,63.676,EU-15,True,,0.3824,63.395,0.0,0.0,0.0
DE,42,2021,8045209.0,15.900587316940038,0.0226786347151843,0.3824,3.0,42,Production of bulk chemicals,C20,medium-high,44090.0,0.0402645782717829,63.395,EU-15,True,,0.6175,63.395,0.0,0.0,0.0
DE,42,2022,6873752.0,15.743220657766113,-0.1573666591739257,0.6175,4.0,42,Production of bulk chemicals,C20,medium-high,44620.0,0.0119491896345387,68.652,EU-15,True,0.3824,0.3791,63.395,1.0,63.395,0.0
DE,42,2023,5769492.0,15.56809459301394,-0.1751260647521739,0.3791,3.0,42,Production of bulk chemicals,C20,medium-high,43770.0,-0.0192335378015826,66.831,EU-15,True,0.6175,0.6816,63.395,1.0,63.395,0.0
DE,42,2024,6184077.0,15.637488320659584,0.0693937276456466,0.6816,4.0,42,Production of bulk chemicals,C20,medium-high,43650.0,-0.0027453689171927,66.812,EU-15,True,0.3791,0.6264,63.395,0.0,0.0,0.0
DE,42,2025,6068134.0,15.6185617022654,-0.0189266183941843,0.6264,3.0,42,Production of bulk chemicals,C20,medium-high,43750.0,0.002288330518013,,EU-15,True,0.6816,,63.395,0.0,0.0,0.0
DK,42,2005,3245.0,8.08487062913819,,,,42,Production of bulk chemicals,C20,medium-high,49780.0,0.0204979272174856,-50.618,EU-15,True,,,32.225,0.0,0.0,0.0
DK,42,2006,1829.0,7.511524648390866,-0.5733459807473249,,,42,Production of bulk chemicals,C20,medium-high,51510.0,0.0341626666380481,-35.492,EU-15,True,,,32.225,0.0,0.0,0.0
EL,42,2006,5611.0,8.632484235750972,,,,42,Production of bulk chemicals,C20,medium-high,20790.0,0.0594528699134713,71.419,EU-15,True,,,73.819,0.0,0.0,0.0
EL,42,2007,15168.0,9.626943224494804,0.9944589887438317,,,42,Production of bulk chemicals,C20,medium-high,21470.0,0.0321845100207678,70.858,EU-15,True,,,73.819,0.0,0.0,0.0
ES,42,2005,955905.0,13.77041381471084,,,,42,Production of bulk chemicals,C20,medium-high,25000.0,0.0165359686400989,81.534,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2006,1726995.0,14.361893461930649,0.5914796472198081,,,42,Production of bulk chemicals,C20,medium-high,25600.0,0.0237165266173153,81.304,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2007,2010534.0,14.513910916392588,0.1520174544619408,,,42,Production of bulk chemicals,C20,medium-high,25990.0,0.0151194971678823,79.56,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2008,2725982.0,14.818339288135377,0.3044283717427891,,,42,Production of bulk chemicals,C20,medium-high,25760.0,-0.0088889474172457,81.605,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2009,2540464.0,14.747857299476632,-0.0704819886587451,,,42,Production of bulk chemicals,C20,medium-high,24590.0,-0.0464830450080508,79.549,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2010,2593347.0,14.768459877395458,0.0206025779188259,,,42,Production of bulk chemicals,C20,medium-high,24510.0,-0.0032586586880807,77.003,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2011,2549846.0,14.751543523154066,-0.0169163542413919,,,42,Production of bulk chemicals,C20,medium-high,24260.0,-0.0102522940241165,76.012,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2012,2242825.0,14.62324678995034,-0.1282967332037259,,,42,Production of bulk chemicals,C20,medium-high,23560.0,-0.0292785447325183,72.798,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2013,2845772.0,14.861344941984251,0.2380981520339116,,,42,Production of bulk chemicals,C20,medium-high,23310.0,-0.0106679057357208,69.997,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2014,3077726.0,14.939701570575144,0.0783566285908925,,,42,Production of bulk chemicals,C20,medium-high,23730.0,0.017857617400006,72.557,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2015,3297878.0,15.00878978930102,0.0690882187258772,,,42,Production of bulk chemicals,C20,medium-high,24720.0,0.0408725621418195,72.741,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2016,3184107.0,14.973682430909395,-0.0351073583916257,,,42,Production of bulk chemicals,C20,medium-high,25420.0,0.0279236331718166,71.486,EU-15,False,,,69.38,0.0,0.0,0.0
ES,42,2017,3271071.0,15.000628012185288,0.0269455812758927,,,42,Production of bulk chemicals,C20,medium-high,26110.0,0.0267821169497306,73.886,EU-15,False,,,69.38,0.0,0.0,0.0
ES,42,2018,3189431.0,14.975353088945267,-0.0252749232400208,,,42,Production of bulk chemicals,C20,medium-high,26620.0,0.0193444302559271,73.613,EU-15,False,,,69.38,0.0,0.0,0.0
ES,42,2019,3287518.0,15.005643430738338,0.0302903417930711,,,42,Production of bulk chemicals,C20,medium-high,26930.0,0.0115780938565421,75.034,EU-15,False,,,69.38,0.0,0.0,0.0
ES,42,2020,3130097.0,14.956574552451478,-0.0490688782868602,,,42,Production of bulk chemicals,C20,medium-high,23850.0,-0.1214566894891575,67.892,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2021,3125780.0,14.955194410007742,-0.001380142443736,,,42,Production of bulk chemicals,C20,medium-high,25440.0,0.064538521137571,69.38,EU-15,True,,,69.38,0.0,0.0,0.0
ES,42,2022,3008654.0,14.917003360632284,-0.0381910493754578,,,42,Production of bulk chemicals,C20,medium-high,26820.0,0.0528251393816106,74.202,EU-15,True,,,69.38,1.0,69.38,0.0
