FacilityInspireId,facilityName,countryName,Longitude,Latitude,NUTS_ID,CNTR_CODE,pollutant_def
https://registry.gdi-de.org/id/de.nw.inspire.pf.bube-eureg/arb-2017-112000-100-0431367,thyssenkrupp Steel Europe AG Kraftwerk Ruhrort,Germany,6.73103,51.4603,DEA1,DE,incl_biomass
SE.CAED/10020018.Facility,"Lidköpings Värmeverk, Filen",Sweden,13.17413,58.50765,SE23,SE,incl_biomass
PL.MŚ/000000767.FACILITY,"BIOAGRA SA Zakład Produkcji Etanolu ""Goświnowice""",Poland,17.262866973877,50.4798927307129,PL52,PL,incl_biomass
https://registry.gdi-de.org/id/de.sn.sax4inspire.pf/80011248,Dow Olefinverbund GmbH Werk Böhlen ,Germany,12.3561,51.19143,DED5,DE,incl_biomass
IS.CAED/570297-2609,Norðurál Grundartangi ehf.,Iceland,-21.773782,64.363836,IS00,IS,incl_biomass
IT.CAED/888311001.FACILITY,Centrale di Scandale,Italy,17.0326,39.1022,ITF6,IT,incl_biomass
https://registry.gdi-de.org/id/de.bw.lubw.inspire.pf/pf-450-7024258-00000000,EEW MHKW Göppingen ,Germany,9.67149,48.68215,DE11,DE,incl_biomass
https://registry.gdi-de.org/id/de.st.lau.pf.anlagen-ied-euregistry/100609,Kraftwerk Dessau GmbH ,Germany,12.23057,51.82765,DEE0,DE,incl_biomass
NO.EEA/0814.0019.01.FACILITY,NORETYL AS,Norway,9.593346,59.09613,NO09,NO,incl_biomass
CZ.MZP.U427/CZ34594641.FACILITY,Teplárna Trmice,Czechia,13.98540938,50.64622167,CZ04,CZ,incl_biomass
HU.OKIR/100426945.FACILITY,FALCO Zrt.,Hungary,16.643348,47.235848,HU22,HU,incl_biomass
SE.CAED/10017901.Facility,Höganäs Sweden AB,Sweden,12.54737,56.20871,SE22,SE,incl_biomass
BE.WA/032010000.FACILITY,CARMEUSE - Site d'Aisemont,Belgium,4.641672,50.409557,BE35,BE,incl_biomass
RO.CAED/104BB0001.FACILITY,SC ELECTROCENTRALE BUCURESTI SA - Cet Grozavesti,Romania,26.063337,44.440378,RO32,RO,incl_biomass
CH.CAED/000000283.Facility,KVA Thurgau,Switzerland,9.1383,47.5575,CH05,CH,incl_biomass
FR.CAED/9415.FACILITY,ROQUETTE FRERES,France,8.08496,48.85849,FRF1,FR,incl_biomass
https://data.ied_registry.omgeving.vlaanderen.be/id/productionfacility/BE.VL.000000093.FACILITY,INEOS Aromatics Belgium,Belgium,5.00127,51.11506,BE21,BE,incl_biomass
DK.CAED/000062358.FACILITY,"Royal Unibrew A/S, Faxe Bryggeri",Denmark,12.11498982188784,55.2599382559352,DK02,DK,incl_biomass
BG.CAED/013001002.FACILITY,Maritsa East 2 power station,Bulgaria,26.132015,42.25642,BG34,BG,incl_biomass
