country_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share_manufacturing,dii_version,dii_high_share_d35,dii_high_share_c_or_d35,eibis_digital_multi,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year,dii_lag,dii_lead,energy_dep_2021_baseline,crisis_period,energy_shock_exposure,accession_2004plus
IT,2009,184881602.0,19.03522618897291,-0.1769814041846089,,,,,,30110.0,-0.0605660114677846,80.777,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2010,191489539.0,19.070343738461037,0.0351175494881239,,,,,,30440.0,0.0109001904998429,82.571,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2011,189958180.0,19.062314500634884,-0.0080292378261503,,,,,,30550.0,0.0036071526241201,81.353,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2012,179069626.0,19.003285260242045,-0.0590292403928387,,,,,,29510.0,-0.0346354966627568,79.109,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2013,164499980.0,18.918421006589146,-0.0848642536528991,,,,,,28920.0,-0.0201957916642836,76.736,EU-15,True,,,73.416,0.0,0.0,0.0
IT,2014,152581871.0,18.84321186897089,-0.0752091376182555,,,,,,28910.0,-0.0003458412623089,75.811,EU-15,True,,0.0944,73.416,0.0,0.0,0.0
IT,2015,156206307.0,18.866688172275573,0.0234763033046832,0.0944,1.0,,0.0944,,29210.0,0.0103235603713933,77.03,EU-15,True,,0.0699,73.416,0.0,0.0,0.0
IT,2016,154956291.0,18.858653641567475,-0.0080345307080982,0.0699,1.0,,0.0699,,29630.0,0.0142762451858242,77.653,EU-15,False,0.0944,0.0939999999999999,73.416,0.0,0.0,0.0
IT,2017,155331759.0,18.86107376817732,0.0024201266098415,0.0939999999999999,1.0,,0.0939999999999999,,30160.0,0.0177291815542819,76.979,EU-15,False,0.0699,0.0794,73.416,0.0,0.0,0.0
IT,2018,146482048.0,18.802413439663702,-0.0586603285136142,0.0794,1.0,,0.0794,,30470.0,0.010226049857863,76.338,EU-15,False,0.0939999999999999,0.1607999999999999,73.416,0.0,0.0,0.0
IT,2019,140942002.0,18.763859030388343,-0.0385544092753562,0.1607999999999999,1.0,,0.1607999999999999,,30680.0,0.0068683835014375,77.484,EU-15,False,0.0794,0.1479,73.416,0.0,0.0,0.0
IT,2020,126028578.0,18.65201924872217,-0.1118397816661769,0.1479,2.0,,0.1479,,28100.0,-0.0878414001593554,73.454,EU-15,True,0.1607999999999999,0.1754,73.416,0.0,0.0,0.0
IT,2021,131474799.0,18.69432574863076,0.0423064999085873,0.1754,3.0,0.4029999999999999,0.2892,,30760.0,0.0904455682977438,73.416,EU-15,True,0.1479,0.2543999999999999,73.416,0.0,0.0,0.0
IT,2022,136294721.0,18.73033016517569,0.0360044165449373,0.2543999999999999,4.0,,0.2543999999999999,,32310.0,0.0491616351989634,79.49,EU-15,True,0.1754,0.2027,73.416,1.0,73.416,0.0
IT,2023,114784026.0,18.558562885826525,-0.1717672793491687,0.2027,3.0,,0.2027,0.42,32630.0,0.009855330768822,75.356,EU-15,True,0.2543999999999999,0.2684999999999999,73.416,1.0,73.416,0.0
IT,2024,101392574.0,18.43451041172556,-0.1240524741009636,0.2684999999999999,4.0,,0.2684999999999999,0.44,32900.0,0.0082405471660962,73.884,EU-15,True,0.2027,0.3569,73.416,0.0,0.0,0.0
IT,2025,101173099.0,18.432343459323096,-0.0021669524024652,0.3569,3.0,,0.3569,0.45,33080.0,0.0054562123841641,,EU-15,True,0.2684999999999999,,73.416,0.0,0.0,0.0
LI,2008,19883.0,9.89762037425808,,,,,,,,,,,True,,,,0.0,,0.0
LI,2009,13379.0,9.50144159247362,-0.3961787817844602,,,,,,,,,,True,,,,0.0,,0.0
LI,2010,1796.0,7.493317248862145,-2.008124343611475,,,,,,,,,,True,,,,0.0,,0.0
LI,2011,1546.0,7.343426229147367,-0.1498910197147784,,,,,,,,,,True,,,,0.0,,0.0
LI,2012,1096.0,6.999422467507961,-0.3440037616394056,,,,,,,,,,True,,,,0.0,,0.0
LI,2013,943.0,6.849066282633458,-0.1503561848745036,,,,,,,,,,True,,,,0.0,,0.0
LI,2014,309.0,5.733341276897746,-1.1157250057357118,,,,,,,,,,True,,,,0.0,,0.0
LI,2015,290.0,5.66988092298052,-0.0634603539172262,,,,,,,,,,True,,,,0.0,,0.0
LI,2016,151.0,5.017279836814924,-0.6526010861655953,,,,,,,,,,False,,,,0.0,,0.0
LI,2017,516.0,6.246106765481563,1.2288269286666385,,,,,,,,,,False,,,,0.0,,0.0
LI,2018,341.0,5.831882477283517,-0.4142242881980458,,,,,,,,,,False,,,,0.0,,0.0
LI,2019,198.0,5.288267030694535,-0.5436154465889818,,,,,,,,,,False,,,,0.0,,0.0
LI,2020,600.0,6.396929655216146,1.1086626245216111,,,,,,,,,,True,,,,0.0,,0.0
LT,2005,6603869.0,15.70316624736266,,,,,,,9940.0,0.0904928280552805,55.332,2004,True,,,73.272,0.0,0.0,1.0
LT,2006,6516911.0,15.68991104863081,-0.0132551987318514,,,,,,10850.0,0.087598059317985,60.351,2004,True,,,73.272,0.0,0.0,1.0
LT,2007,5998744.0,15.607060671945716,-0.0828503766850943,,,,,,12190.0,0.1164508635067118,59.111,2004,True,,,73.272,0.0,0.0,1.0
LT,2008,6103720.0,15.624408979334666,0.0173483073889499,,,,,,12640.0,0.0362504452255318,56.016,2004,True,,,73.272,0.0,0.0,1.0
LT,2009,5786742.0,15.57107999687681,-0.053328982457856,,,,,,10880.0,-0.1499401472909145,48.045,2004,True,,,73.272,0.0,0.0,1.0
LT,2010,6393952.0,15.6708631015359,0.0997831046590889,,,,,,11160.0,0.0254097155253667,79.045,2004,True,,,73.272,0.0,0.0,1.0
LT,2011,5606425.0,15.53942381946371,-0.1314392820721881,,,,,,12140.0,0.0841698286781884,78.604,2004,True,,,73.272,0.0,0.0,1.0
LT,2012,5718037.0,15.559136122637442,0.0197123031737316,,,,,,12830.0,0.0552803929961918,77.534,2004,True,,,73.272,0.0,0.0,1.0
LT,2013,7464155.0,15.825622787638824,0.2664866650013806,,,,,,13480.0,0.0494209268566159,75.556,2004,True,,,73.272,0.0,0.0,1.0
LT,2014,6864234.0,15.741835010477944,-0.0837877771608788,,,,,,14100.0,0.0449676918999628,74.935,2004,True,,0.2430999999999999,73.272,0.0,0.0,1.0
LT,2015,6844943.0,15.73902068942385,-0.0028143210540942,0.2430999999999999,1.0,,0.2430999999999999,,14630.0,0.0368994176479091,75.452,2004,True,,0.1542,73.272,0.0,0.0,1.0
LT,2016,6159573.0,15.633518014925269,-0.1055026744985809,0.1542,1.0,,0.1542,,15200.0,0.0382212128201988,74.784,2004,False,0.2430999999999999,0.2251999999999999,73.272,0.0,0.0,1.0
LT,2017,6283336.0,15.653411607593275,0.0198935926680086,0.2251999999999999,1.0,,0.2251999999999999,,16090.0,0.0569025331520602,71.965,2004,False,0.1542,0.2051,73.272,0.0,0.0,1.0
LT,2018,5952939.0,15.599395605148707,-0.0540160024445697,0.2051,1.0,,0.2051,,17030.0,0.0567785336703057,73.897,2004,False,0.2251999999999999,0.2621,73.272,0.0,0.0,1.0
LT,2019,6066873.0,15.618353873789564,0.0189582686408567,0.2621,1.0,,0.2621,,17870.0,0.0481468344967392,75.202,2004,False,0.2051,0.0653,73.272,0.0,0.0,1.0
LT,2020,6137662.0,15.629954445848584,0.0116005720590202,0.0653,2.0,,0.0653,,17890.0,0.0011185683492911,74.909,2004,True,0.2621,0.172,73.272,0.0,0.0,1.0
LT,2021,5976002.0,15.603262340466756,-0.0266921053818283,0.172,3.0,,0.172,,19040.0,0.0623001318425924,73.272,2004,True,0.0653,0.2595,73.272,0.0,0.0,1.0
LT,2022,5066303.0,15.438121918256565,-0.1651404222101931,0.2595,4.0,,0.2595,,19350.0,0.0161503901125712,72.434,2004,True,0.172,0.2178999999999999,73.272,1.0,73.272,1.0
LT,2023,4752053.0,15.374087293161075,-0.0640346250954877,0.2178999999999999,3.0,,0.2178999999999999,0.36,19220.0,-0.0067410159336454,69.498,2004,True,0.2595,0.2507,73.272,1.0,73.272,1.0
LT,2024,4961894.0,15.417298080651817,0.0432107874907394,0.2507,4.0,,0.2507,0.34,19690.0,0.0241594891088876,66.014,2004,True,0.2178999999999999,0.422,73.272,0.0,0.0,1.0
LT,2025,4612455.0,15.344270811185767,-0.0730272694660474,0.422,3.0,,0.422,0.44,20260.0,0.0285376061695039,,2004,True,0.2507,,73.272,0.0,0.0,1.0
LU,2005,2603349.0,14.772309251055388,,,,,,,98260.0,0.0088934907673952,97.376,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2006,2712972.0,14.813555270909594,0.0412460198542063,,,,,,102580.0,0.0430259552206191,98.232,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2007,2567231.0,14.758338444117776,-0.0552168267918169,,,,,,109100.0,0.0616219108779034,96.668,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2008,2098895.0,14.55692157373067,-0.2014168703871082,,,,,,106870.0,-0.0206517503022194,97.446,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2009,2181694.0,14.595612197227368,0.0386906234966986,,,,,,101540.0,-0.0511603330175578,97.514,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2010,2252662.0,14.627623185967296,0.0320109887399269,,,,,,103430.0,0.0184422458704638,97.069,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2011,2052211.0,14.534428306497237,-0.0931948794700598,,,,,,102120.0,-0.0127464630164286,97.293,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2012,1989537.0,14.503412506313785,-0.0310158001834501,,,,,,101440.0,-0.0066811016843679,97.51,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2013,1847117.0,14.429136603141538,-0.0742759031722464,,,,,,102010.0,0.005603357005512,97.1,EU-15,True,,,92.374,0.0,0.0,0.0
LU,2014,1931704.0,14.473913072907155,0.0447764697656172,,,,,,102250.0,0.0023499472284846,96.626,EU-15,True,,0.2112,92.374,0.0,0.0,0.0
LU,2015,1660832.0,14.32282923959082,-0.1510838333163349,0.2112,1.0,,0.2112,,102530.0,0.0027346437590871,95.958,EU-15,True,,0.1510999999999999,92.374,0.0,0.0,0.0
LU,2016,1503325.0,14.223189879558136,-0.0996393600326843,0.1510999999999999,1.0,,0.1510999999999999,,104920.0,0.0230427163166737,96.28,EU-15,False,0.2112,0.2082,92.374,0.0,0.0,0.0
LU,2017,1492043.0,14.21565687970588,-0.0075329998522573,0.2082,1.0,,0.2082,,104020.0,-0.0086149666537469,95.558,EU-15,False,0.1510999999999999,0.1666,92.374,0.0,0.0,0.0
LU,2018,1468882.0,14.200012125176755,-0.0156447545291236,0.1666,1.0,,0.1666,,103640.0,-0.0036598326510173,95.156,EU-15,False,0.2082,0.3496,92.374,0.0,0.0,0.0
LU,2019,1496130.0,14.218392332136837,0.0183802069600798,0.3496,1.0,,0.3496,,104310.0,0.0064438789939718,95.009,EU-15,False,0.1666,0.1882,92.374,0.0,0.0,0.0
LU,2020,1376500.0,14.135054603564798,-0.0833377285720367,0.1882,2.0,,0.1882,,102190.0,-0.0205334090637627,92.342,EU-15,True,0.3496,0.2471,92.374,0.0,0.0,0.0
LU,2021,1316802.0,14.090716627737326,-0.0443379758274726,0.2471,3.0,,0.2471,,107570.0,0.0513079728197958,92.374,EU-15,True,0.1882,0.3243999999999999,92.374,0.0,0.0,0.0
LU,2022,1133340.0,13.94067958325392,-0.1500370444834047,0.3243999999999999,4.0,,0.3243999999999999,,104100.0,-0.0327898228229894,91.483,EU-15,True,0.2471,0.2151,92.374,1.0,92.374,0.0
LU,2023,883632.0,13.691795965354451,-0.2488836178994677,0.2151,3.0,,0.2151,0.36,102250.0,-0.017931180698012,91.448,EU-15,True,0.3243999999999999,0.381,92.374,1.0,92.374,0.0
LU,2024,831051.0,13.630446443795568,-0.0613495215588866,0.381,4.0,,0.381,0.3,101000.0,-0.0123002780816516,91.034,EU-15,True,0.2151,0.4311,92.374,0.0,0.0,0.0
LU,2025,667686.0,13.411573282125763,-0.2188731616698014,0.4311,3.0,,0.4311,0.36,100380.0,-0.0061575326144733,,EU-15,True,0.381,,92.374,0.0,0.0,0.0
LV,2005,2854492.0,14.864404451790126,,,,,,,10430.0,0.1211443833590895,63.841,2004,True,,,38.335,0.0,0.0,1.0
LV,2006,2940685.0,14.894153105373444,0.0297486535833186,,,,,,11870.0,0.1293279396088955,66.707,2004,True,,,38.335,0.0,0.0,1.0
LV,2007,2849210.0,14.8625523208373,-0.0316007845361436,,,,,,13220.0,0.107716625801963,62.478,2004,True,,,38.335,0.0,0.0,1.0
LV,2008,2742918.0,14.824532875196558,-0.0380194456407423,,,,,,12900.0,-0.0245035230559143,58.825,2004,True,,,38.335,0.0,0.0,1.0
LV,2009,2489805.0,14.727714952121236,-0.0968179230753225,,,,,,11020.0,-0.1575155076428576,60.411,2004,True,,,38.335,0.0,0.0,1.0
LV,2010,3240172.0,14.99113697277923,0.2634220206579947,,,,,,10840.0,-0.0164688077132684,45.545,2004,True,,,38.335,0.0,0.0,1.0
LV,2011,2923455.0,14.888276693970417,-0.1028602788088139,,,,,,11380.0,0.0486144326866853,59.863,2004,True,,,38.335,0.0,0.0,1.0
LV,2012,2740013.0,14.823473222878546,-0.0648034710918707,,,,,,12360.0,0.0826080233313604,56.388,2004,True,,,38.335,0.0,0.0,1.0
LV,2013,2649814.0,14.79000000681982,-0.0334732160587272,,,,,,12750.0,0.0310658195748896,55.883,2004,True,,,38.335,0.0,0.0,1.0
LV,2014,2354247.0,14.671731489080322,-0.1182685177394962,,,,,,13140.0,0.0301297414520291,40.592,2004,True,,,38.335,0.0,0.0,1.0
LV,2015,2312538.0,14.65385618066614,-0.0178753084141831,,,,,,13750.0,0.0453778110561167,51.179,2004,True,,,38.335,0.0,0.0,1.0
LV,2016,2197000.0,14.602603351366747,-0.0512528292993916,,,,,,14230.0,0.03431358798918,47.152,2004,False,,,38.335,0.0,0.0,1.0
LV,2017,2049810.0,14.533257663892432,-0.0693456874743141,,,,,,14850.0,0.042647453146948,44.055,2004,False,,0.0379,38.335,0.0,0.0,1.0
LV,2018,2612632.0,14.775868700294582,0.2426110364021489,0.0379,1.0,,0.0379,,15610.0,0.0499118692786311,44.316,2004,False,,0.073,38.335,0.0,0.0,1.0
LV,2019,2493060.0,14.729021429604767,-0.0468472706898133,0.073,1.0,,0.073,,15820.0,0.0133632278121673,43.917,2004,False,0.0379,0.0458999999999999,38.335,0.0,0.0,1.0
LV,2020,2021990.0,14.519592732951908,-0.2094286966528624,0.0458999999999999,2.0,,0.0458999999999999,,15370.0,-0.0288574047890026,45.485,2004,True,0.073,0.1084,38.335,0.0,0.0,1.0
LV,2021,2064880.0,14.540582671308592,0.0209899383566867,0.1084,3.0,0.0926999999999999,0.10055,,16580.0,0.0757795921566444,38.335,2004,True,0.0458999999999999,0.1574,38.335,0.0,0.0,1.0
LV,2022,1689971.0,14.340221926988711,-0.2003607443198802,0.1574,4.0,0.2582,0.2077999999999999,,16890.0,0.01852458111256,38.213,2004,True,0.1084,0.1828,38.335,1.0,38.335,1.0
LV,2023,1739119.0,14.368889221127445,0.0286672941387315,0.1828,3.0,0.1357,0.15925,0.39,16770.0,-0.0071301549845923,32.716,2004,True,0.1574,0.1877,38.335,1.0,38.335,1.0
LV,2024,1600151.0,14.28560855775697,-0.0832806633704752,0.1877,4.0,0.3747999999999999,0.28125,0.35,16910.0,0.0083135870753725,29.26,2004,True,0.1828,0.2597,38.335,0.0,0.0,1.0
LV,2025,1659267.0,14.321886496548574,0.0362779387916045,0.2597,3.0,0.3793999999999999,0.31955,0.6,17520.0,0.0354379225977563,,2004,True,0.1877,,38.335,0.0,0.0,1.0
MT,2005,1971258.0,14.494182475589769,,,,,,,18120.0,0.0223223554378986,99.967,2004,True,,,97.042,0.0,0.0,1.0
MT,2006,1985765.0,14.501514788287825,0.0073323126980557,,,,,,18480.0,0.0196727655987043,99.962,2004,True,,,97.042,0.0,0.0,1.0
MT,2007,2027364.0,14.522246985040022,0.0207321967521991,,,,,,19340.0,0.0454864238116101,99.956,2004,True,,,97.042,0.0,0.0,1.0
MT,2008,2018585.0,14.517907328866588,-0.0043396561734336,,,,,,20060.0,0.0365522925086416,99.952,2004,True,,,97.042,0.0,0.0,1.0
MT,2009,1897113.0,14.455843814881598,-0.0620635139849898,,,,,,19630.0,-0.0216687742454197,99.926,2004,True,,,97.042,0.0,0.0,1.0
MT,2010,1878307.0,14.445881397168778,-0.0099624177128205,,,,,,20750.0,0.0554872383883378,99.036,2004,True,,,97.042,0.0,0.0,1.0
MT,2011,1931566.0,14.473841630838615,0.0279602336698392,,,,,,20860.0,0.0052872028959196,101.3,2004,True,,,97.042,0.0,0.0,1.0
MT,2012,2052430.0,14.534535014976836,0.0606933841382186,,,,,,21540.0,0.032078222155615,100.973,2004,True,,,97.042,0.0,0.0,1.0
MT,2013,1697304.0,14.344551667830991,-0.1899833471458443,,,,,,22600.0,0.048038234549999,104.139,2004,True,,,97.042,0.0,0.0,1.0
MT,2014,1659118.0,14.321796693828215,-0.0227549740027761,,,,,,23840.0,0.0534149359189086,97.657,2004,True,,0.1628,97.042,0.0,0.0,1.0
MT,2015,889614.0,13.698542939764696,-0.6232537540635192,0.1628,1.0,,0.1628,,25520.0,0.0680976162794397,97.296,2004,True,,0.1091,97.042,0.0,0.0,1.0
MT,2016,579539.0,13.269988238893472,-0.4285547008712242,0.1091,1.0,,0.1091,,25960.0,0.0170944333593006,101.076,2004,False,0.1628,0.1357,97.042,0.0,0.0,1.0
MT,2017,723997.0,13.49254252771286,0.2225542888193885,0.1357,1.0,,0.1357,,28530.0,0.0943992733895182,103.052,2004,False,0.1091,0.123,97.042,0.0,0.0,1.0
MT,2018,698028.0,13.45601449555312,-0.0365280321597403,0.123,1.0,,0.123,,29510.0,0.0337730237294398,97.527,2004,False,0.1357,0.207,97.042,0.0,0.0,1.0
MT,2019,739362.0,13.513542931142632,0.0575284355895124,0.207,1.0,,0.207,,29480.0,-0.001017121633712,97.274,2004,False,0.123,0.1275,97.042,0.0,0.0,1.0
MT,2020,810207.0,13.605045049555418,0.0915021184127855,0.1275,2.0,,0.1275,,27870.0,-0.0561612258272798,97.555,2004,True,0.207,0.2208,97.042,0.0,0.0,1.0
MT,2021,771044.0,13.555500719659,-0.0495443298964168,0.2208,3.0,,0.2208,,31410.0,0.1195754720566988,97.042,2004,True,0.1275,0.3433,97.042,0.0,0.0,1.0
MT,2022,796530.0,13.588020072406367,0.0325193527473661,0.3433,4.0,,0.3433,,31830.0,0.0132829277434467,98.965,2004,True,0.2208,0.3390999999999999,97.042,1.0,97.042,1.0
MT,2023,797185.0,13.588842051288262,0.0008219788818948,0.3390999999999999,3.0,,0.3390999999999999,0.55,32760.0,0.0287990176908667,97.553,2004,True,0.3433,0.3894,97.042,1.0,97.042,1.0
MT,2024,736465.0,13.509616991691798,-0.0792250595964638,0.3894,4.0,,0.3894,0.54,33540.0,0.0235304974101939,98.388,2004,True,0.3390999999999999,0.4576999999999999,97.042,0.0,0.0,1.0
MT,2025,718878.0,13.48544694219462,-0.0241700494971794,0.4576999999999999,3.0,1.0,0.72885,0.6,34360.0,0.024154340720992,,2004,True,0.3894,,97.042,0.0,0.0,1.0
NL,2005,80351292.0,18.201918729670044,,,,,,,42160.0,0.0177080482656677,37.784,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2006,76702137.0,18.15544012774857,-0.0464786019214749,,,,,,43590.0,0.0333558620171938,38.561,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2007,79872395.0,18.19594085667161,0.0405007289230425,,,,,,45180.0,0.0358267447895563,37.407,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2008,83510582.0,18.24048391233037,0.0445430556587567,,,,,,45960.0,0.0171169419406975,33.555,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2009,81030700.0,18.21033865317536,-0.030145259155013,,,,,,44050.0,-0.0424461005983651,34.059,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2010,84735599.0,18.2550463664824,0.0447077133070443,,,,,,44400.0,0.0079141170559893,28.279,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2011,79966837.0,18.19712256919373,-0.0579237972886659,,,,,,44980.0,0.0129784770929912,29.357,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2012,76425922.0,18.151832489783548,-0.0452900794101864,,,,,,44370.0,-0.013654381140352,30.635,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2013,86946145.0,18.28079946195652,0.1289669721729716,,,,,,44230.0,-0.0031602735105824,23.738,EU-15,True,,,58.451,0.0,0.0,0.0
NL,2014,89044478.0,18.30464655567056,0.0238470937140391,,,,,,44780.0,0.0123583192903726,30.948,EU-15,True,,0.3543,58.451,0.0,0.0,0.0
NL,2015,94087699.0,18.359737873375167,0.0550913177046084,0.3543,1.0,,0.3543,,45530.0,0.0166098381760821,48.372,EU-15,True,,0.1991,58.451,0.0,0.0,0.0
NL,2016,93871917.0,18.35744182596467,-0.0022960474104962,0.1991,1.0,,0.1991,,46380.0,0.0184968824806954,45.874,EU-15,False,0.3543,0.3602,58.451,0.0,0.0,0.0
NL,2017,91409751.0,18.33086271563548,-0.026579110329191,0.3602,1.0,,0.3602,,47390.0,0.0215429041521115,51.699,EU-15,False,0.1991,0.2469,58.451,0.0,0.0,0.0
NL,2018,87394669.0,18.28594484334213,-0.0449178722933538,0.2469,1.0,,0.2469,,48180.0,0.0165327612072285,59.517,EU-15,False,0.3602,0.3431,58.451,0.0,0.0,0.0
NL,2019,83726614.0,18.243067453854973,-0.0428773894871525,0.3431,1.0,,0.3431,,48970.0,0.0162638685275009,64.304,EU-15,False,0.2469,0.2503,58.451,0.0,0.0,0.0
NL,2020,74121865.0,18.1212211209645,-0.1218463328904739,0.2503,2.0,,0.2503,,46810.0,-0.0451110104022483,68.023,EU-15,True,0.3431,0.3248,58.451,0.0,0.0,0.0
NL,2021,74153581.0,18.12164891938075,0.0004277984162506,0.3248,3.0,0.5575,0.44115,,49490.0,0.0556737736518169,58.451,EU-15,True,0.2503,0.4065,58.451,0.0,0.0,0.0
NL,2022,68522183.0,18.042668090223845,-0.0789808291569045,0.4065,4.0,0.8015000000000001,0.6040000000000001,,51480.0,0.0394227537641302,80.242,EU-15,True,0.3248,0.4576,58.451,1.0,58.451,0.0
NL,2023,58888869.0,17.891162649438318,-0.1515054407855274,0.4576,3.0,0.7737,0.61565,0.56,50660.0,-0.016056738154397,70.411,EU-15,True,0.4065,0.4299,58.451,1.0,58.451,0.0
NL,2024,59865342.0,17.907608297970683,0.0164456485323647,0.4299,4.0,0.8253,0.6276,0.57,50870.0,0.0041367142611452,70.564,EU-15,True,0.4576,0.6564,58.451,0.0,0.0,0.0
NL,2025,61854185.0,17.940290318216192,0.0326820202455095,0.6564,3.0,0.856,0.7562,0.65,51400.0,0.0103648136264453,,EU-15,True,0.4299,,58.451,0.0,0.0,0.0
NO,2008,19342443.0,16.77781235852277,,,,,,,61200.0,-0.0042393671840574,-592.319,,True,,,-622.175,0.0,-0.0,0.0
NO,2009,19215690.0,16.771237690782097,-0.0065746677406721,,,,,,59450.0,-0.0290115663814898,-601.253,,True,,,-622.175,0.0,-0.0,0.0
NO,2010,19274275.0,16.774281863217286,0.0030441724351888,,,,,,59310.0,-0.0023576972861558,-536.301,,True,,,-622.175,0.0,-0.0,0.0
NO,2011,19083018.0,16.764309387576525,-0.0099724756407617,,,,,,59350.0,0.0006741952050415,-590.038,,True,,,-622.175,0.0,-0.0,0.0
NO,2012,18560346.0,16.736537927389943,-0.0277714601865817,,,,,,60230.0,0.0147184459999536,-568.081,,True,,,-622.175,0.0,-0.0,0.0
NO,2013,24687895.0,17.021823600497616,0.2852856731076727,,,,,,60260.0,0.0004979666465256,-508.738,,True,,,-622.175,0.0,-0.0,0.0
NO,2014,24975363.0,17.0334004169278,0.0115768164301854,,,,,,60840.0,0.0095789336889353,-566.17,,True,,0.3109,-622.175,0.0,-0.0,0.0
NO,2015,25706419.0,17.062251285215943,0.028850868288142,0.3109,1.0,,0.3109,,61450.0,0.0099763686209524,-678.008,,True,,0.3292,-622.175,0.0,-0.0,0.0
NO,2016,25215836.0,17.042982767811488,-0.0192685174044555,0.3292,1.0,,0.3292,,61700.0,0.0040600948992981,-608.666,,False,0.3109,0.276,-622.175,0.0,-0.0,0.0
NO,2017,25414470.0,17.050829254819217,0.007846487007729,0.276,1.0,,0.276,,62850.0,0.0184670041249148,-595.383,,False,0.3292,0.3055,-622.175,0.0,-0.0,0.0
NO,2018,25158775.0,17.04071730021692,-0.0101119546022978,0.3055,1.0,,0.3055,,63130.0,0.0044451573432766,-563.803,,False,0.276,0.2918,-622.175,0.0,-0.0,0.0
NO,2019,24641834.0,17.019956125677865,-0.0207611745390536,0.2918,1.0,,0.2918,,63630.0,0.0078889648651667,-561.944,,False,0.3055,0.3907,-622.175,0.0,-0.0,0.0
NO,2020,23727592.0,16.982149148336763,-0.037806977341102,0.3907,2.0,,0.3907,,62400.0,-0.0195197818693184,-603.999,,True,0.2918,0.3422,-622.175,0.0,-0.0,0.0
NO,2021,22988107.0,16.950487553201338,-0.0316615951354251,0.3422,3.0,0.6535,0.49785,,64640.0,0.0352681388374573,-622.175,,True,0.3907,0.4294,-622.175,0.0,-0.0,0.0
NO,2022,22522445.0,16.930022925502307,-0.020464627699031,0.4294,4.0,0.906,0.6677,,66670.0,0.0309216624171302,-682.103,,True,0.3422,0.3730999999999999,-622.175,1.0,-622.175,0.0
NO,2023,21327464.0,16.87550618980201,-0.0545167357002966,0.3730999999999999,3.0,0.8064999999999999,0.5897999999999999,,66140.0,-0.0079813690763224,-655.137,,True,0.4294,0.444,-622.175,1.0,-622.175,0.0
NO,2024,20451375.0,16.833560675356583,-0.0419455144454268,0.444,4.0,0.8809,0.66245,,66460.0,0.0048265553728015,-677.196,,True,0.3730999999999999,0.4916,-622.175,0.0,-0.0,0.0
NO,2025,20558860.0,16.838802549543153,0.00524187418657,0.4916,3.0,0.9693,0.73045,,66720.0,0.0039044951240434,,,True,0.444,,-622.175,0.0,-0.0,0.0
PL,2005,203149576.0,19.129453093268094,,,,,,,8080.0,0.0327073179757846,17.748,2004,True,,,40.464,0.0,0.0,1.0
PL,2006,209616290.0,19.16078922685681,0.0313361335887165,,,,,,8590.0,0.061206863463159,20.149,2004,True,,,40.464,0.0,0.0,1.0
PL,2007,209618357.0,19.16079908768303,9.860826221341767e-06,,,,,,9170.0,0.0653385502722105,25.79,2004,True,,,40.464,0.0,0.0,1.0
PL,2008,204107419.0,19.13415697694795,-0.0266421107350822,,,,,,9570.0,0.0426959191964879,30.862,2004,True,,,40.464,0.0,0.0,1.0
PL,2009,191174249.0,19.068695868548936,-0.0654611083990133,,,,,,9810.0,0.024769068112409,32.041,2004,True,,,40.464,0.0,0.0,1.0
PL,2010,199726907.0,19.112461526415476,0.0437656578665368,,,,,,10150.0,0.0340714319105242,31.559,2004,True,,,40.464,0.0,0.0,1.0
PL,2011,203026525.0,19.12884719349476,0.0163856670792874,,,,,,10680.0,0.0508991280442536,34.008,2004,True,,,40.464,0.0,0.0,1.0
PL,2012,196636280.0,19.09686628578369,-0.0319809077110697,,,,,,10840.0,0.0148701624794505,31.613,2004,True,,,40.464,0.0,0.0,1.0
PL,2013,205735395.0,19.142101410797824,0.045235125014134,,,,,,10930.0,0.0082683061769479,26.236,2004,True,,,40.464,0.0,0.0,1.0
PL,2014,197129387.0,19.099370857914234,-0.0427305528835901,,,,,,11360.0,0.0385871111045581,29.395,2004,True,,0.1033,40.464,0.0,0.0,1.0
