country_code,year,verified_emissions_t,log_emissions,d_log_emissions,pct_change_emissions
HR,2022,6455403.0,15.680428012537153,-0.08052058305537102,-0.07736408727776656
HR,2023,6567049.0,15.697575126695448,0.01714711415829484,0.017294969810560223
HR,2024,5513270.0,15.522668471522223,-0.17490665517322412,-0.16046461660328715
HR,2025,5740215.0,15.563007224040266,0.04033875251804275,0.04116341118791578
HU,2005,26161642.0,17.079804850167566,,
HU,2006,25845908.0,17.06766284851594,-0.012142001651625378,-0.012068584991721809
HU,2007,26836758.0,17.1052830729062,0.03762022439025969,0.03833682298954244
HU,2008,27236610.0,17.120072582161917,0.014789509255717093,0.01489941519761806
HU,2009,22401259.0,16.92462772060295,-0.19544486155896834,-0.17753130804457673
HU,2010,22991711.0,16.950644317632523,0.026016597029574484,0.02635798282587598
HU,2011,22469975.0,16.927690531566324,-0.02295378606619991,-0.02269235203939368
HU,2012,21265823.0,16.872611788013604,-0.0550787435527198,-0.053589378715374614
HU,2013,19132898.0,16.7669198197496,-0.10569196826400429,-0.10029825791364855
HU,2014,18820042.0,16.750432923787454,-0.01648689596214581,-0.01635173092962705
HU,2015,19649901.0,16.793582858098915,0.043149934311461635,0.04409442869468627
HU,2016,19400528.0,16.78081084015804,-0.012772017940875457,-0.012690801851876987
HU,2017,20642090.0,16.84284275314114,0.062031912983101734,0.06399629948215835
HU,2018,20054307.0,16.81395450161543,-0.02888825152571073,-0.028474975159976545
HU,2019,19527471.0,16.78733280138035,-0.02662170023507926,-0.026270466488819588
HU,2020,18904209.0,16.75489515364896,-0.032437647731391905,-0.03191718989110259
HU,2021,17611523.0,16.68406396168451,-0.07083119196444798,-0.06838085634791702
HU,2022,15558989.0,16.56014910031054,-0.12391486137397223,-0.11654494616961864
HU,2023,13436680.0,16.41349883873435,-0.1466502615761911,-0.1364040427048313
HU,2024,12799176.0,16.364891351817686,-0.04860748691666217,-0.047445053391165115
HU,2025,11063058.0,16.2191220077042,-0.14576934411348574,-0.13564295076495547
IE,2005,22441091.0,16.92640425597525,,
IE,2006,21705439.0,16.893073432265727,-0.033330823709523116,-0.03278147216639338
IE,2007,21246399.0,16.871697980151403,-0.02137545211432368,-0.021148616252359642
IE,2008,20382527.0,16.830188572184092,-0.04150940796731106,-0.040659690143256766
IE,2009,17216080.0,16.661354388773,-0.1688341834110929,-0.15535105141771677
IE,2010,17374051.0,16.67048832921844,0.009133940445440913,0.009175782175733449
IE,2011,15770748.0,16.57366738964696,-0.09682093957147941,-0.09228147194917291
IE,2012,16896866.0,16.642638718909495,0.06897132926253491,0.07140549072244395
IE,2013,15694759.0,16.568837392931634,-0.07380132597786115,-0.07114378488886641
IE,2014,15962536.0,16.585755034606215,0.01691764167458132,0.01706155538928633
IE,2015,16828719.0,16.63859744918817,0.052842414581952823,0.05426349547465392
IE,2016,17738632.0,16.691255418005312,0.052657968817143797,0.05406905896996683
IE,2017,16895726.0,16.64257124850057,-0.048684169504742414,-0.04751809496921744
IE,2018,15527076.0,16.558095896650883,-0.08447535184968658,-0.08100569339251829
IE,2019,14162311.0,16.46609483912785,-0.09200105752303145,-0.0878958150266026
IE,2020,13296424.0,16.403005684858925,-0.06308915426892625,-0.06114023339834862
IE,2021,15320020.0,16.544671027758895,0.14166534289996946,0.15219099511267098
IE,2022,14686224.0,16.50242046949892,-0.042250558259976145,-0.041370442075140845
IE,2023,12193816.0,16.31643949594783,-0.18598097355108933,-0.16971060770964685
IE,2024,11294199.0,16.239799789034898,-0.07663970691293187,-0.07377649457725133
IE,2025,10670686.0,16.18301091361989,-0.05678887541500899,-0.055206482549138736
IS,2013,1779881.0,14.39205706610086,,
IS,2014,1754945.0,14.377948075359686,-0.014108990741172889,-0.014009925382652
IS,2015,1812042.0,14.409964944124384,0.032016868764698,0.03253492274686676
IS,2016,1780965.0,14.392665910197731,-0.017299033926652996,-0.017150264728963194
IS,2017,1831667.0,14.420737039135354,0.028071128937622092,0.028468835715468765
IS,2018,1854685.0,14.433225428283343,0.012488389147989665,0.012566694710337556
IS,2019,1796154.0,14.401158270270745,-0.032067158012598185,-0.031558458714013415
IS,2020,1759642.0,14.38062093723299,-0.020537333037754735,-0.020327878344507222
IS,2021,1828020.0,14.418743971855418,0.038123034622428165,0.03885904064576762
IS,2022,1875076.0,14.444159749898528,0.025415778043109682,0.02574151267491609
IS,2023,1812530.0,14.410234217298127,-0.0339255326004011,-0.03335651461594091
IS,2024,1889154.0,14.451639667776895,0.0414054504787682,0.04227461062713456
IS,2025,1676585.0,14.332269544468073,-0.11937012330882268,-0.11252073679541208
IT,2005,225989455.0,19.235998896855946,,
IT,2006,227439469.0,19.242394690622618,0.0063957937666714315,0.006416290530016022
IT,2007,226405990.0,19.237840361540478,-0.00455432908213993,-0.004543973851785621
IT,2008,220676325.0,19.21220759315752,-0.025632768382958915,-0.025307038033755225
IT,2009,184881602.0,19.03522618897291,-0.17698140418460895,-0.16220463613393965
IT,2010,191489539.0,19.070343738461034,0.035117549488123956,0.035741452521598216
IT,2011,189958180.0,19.062314500634884,-0.008029237826150393,-0.00799708959558365
IT,2012,179069626.0,19.003285260242045,-0.059029240392838744,-0.057320795556158766
IT,2013,164499980.0,18.918421006589146,-0.08486425365289918,-0.08136302244803928
IT,2014,152581871.0,18.84321186897089,-0.07520913761825554,-0.07245051944687164
IT,2015,156206307.0,18.866688172275573,0.0234763033046832,0.023754040871605264
IT,2016,154956291.0,18.858653641567475,-0.008034530708098231,-0.008002340135984443
