country_code,main_activity_code,year,verified_emissions_t,log_emissions,d_log_emissions,dii_high_share,dii_version,ets_activity_code,ets_activity_name,dii_nace_r2,crosswalk_confidence,gdp_per_capita,d_log_gdp_per_capita,energy_import_dependency_pct,eu_accession_cohort,dii_version_break_vs_prior_year
HU,24,2012,869268.0,13.67540675716218,-0.0926483954456554,,,24,Production of pig iron or steel,C24_C25,medium,11220.0,-0.00710482562374537,50.146,2004,True
HU,24,2013,495200.0,13.112717000352523,-0.5626897568096574,,,24,Production of pig iron or steel,C24_C25,medium,11490.0,0.023779191766113428,50.122,2004,True
HU,24,2014,595432.0,13.297042471500838,0.18432547114831443,,,24,Production of pig iron or steel,C24_C25,medium,12040.0,0.046757348020010525,59.845,2004,True
HU,24,2015,844864.0,13.646930946640431,0.3498884751395934,0.032600000000000004,1,24,Production of pig iron or steel,C24_C25,medium,12530.0,0.03989132902730219,53.875,2004,True
HU,24,2016,608837.0,13.319305858978533,-0.32762508766189846,0.023399999999999997,1,24,Production of pig iron or steel,C24_C25,medium,12880.0,0.02754995176823094,55.823,2004,False
HU,24,2017,883692.0,13.69186386461913,0.37255800564059705,0.0469,1,24,Production of pig iron or steel,C24_C25,medium,13460.0,0.04404660354037482,62.645,2004,False
HU,24,2018,788606.0,13.578022108816704,-0.11384175580242584,0.0347,1,24,Production of pig iron or steel,C24_C25,medium,14240.0,0.05633258176724709,58.123,2004,False
HU,24,2019,830014.0,13.629197847100405,0.05117573828370148,0.0471,1,24,Production of pig iron or steel,C24_C25,medium,14980.0,0.05066107210524429,69.712,2004,False
HU,24,2020,756094.0,13.535920986056603,-0.09327686104380284,0.0482,2,24,Production of pig iron or steel,C24_C25,medium,14370.0,-0.0415732779981397,56.618,2004,True
HU,24,2021,567294.0,13.248632966844132,-0.28728801921247005,0.0417,3,24,Production of pig iron or steel,C24_C25,medium,15470.0,0.07375996449404099,54.121,2004,True
HU,24,2022,449869.0,13.016711708254327,-0.2319212585898054,0.1679,4,24,Production of pig iron or steel,C24_C25,medium,16160.0,0.043636388507975354,64.206,2004,True
HU,24,2023,225714.0,12.32702399012425,-0.6896877181300773,0.1416,3,24,Production of pig iron or steel,C24_C25,medium,16050.0,-0.006830203516924982,62.087,2004,True
HU,24,2024,43647.0,10.683889830383498,-1.643134159740752,0.1091,4,24,Production of pig iron or steel,C24_C25,medium,16210.0,0.00991948617155991,48.943,2004,True
HU,24,2025,41643.0,10.636888566243218,-0.047001264140279275,0.1697,3,24,Production of pig iron or steel,C24_C25,medium,16370.0,0.009822055635458682,,2004,True
IT,24,2005,11399470.0,16.249077421055905,,,,24,Production of pig iron or steel,C24_C25,medium,31850.0,0.0018856070954615944,83.348,EU-15,True
IT,24,2006,12025321.0,16.302525067986505,0.0534476469306,,,24,Production of pig iron or steel,C24_C25,medium,32290.0,0.0137202027520118,85.867,EU-15,True
IT,24,2007,12179358.0,16.31525310949723,0.012728041510726484,,,24,Production of pig iron or steel,C24_C25,medium,32570.0,0.00863403451795719,83.002,EU-15,True
IT,24,2008,13740467.0,16.435855832536053,0.12060272303882158,,,24,Production of pig iron or steel,C24_C25,medium,31990.0,-0.017968265326715027,82.804,EU-15,True
IT,24,2009,7397426.0,15.816642659826947,-0.6192131727091059,,,24,Production of pig iron or steel,C24_C25,medium,30110.0,-0.06056601146778462,80.777,EU-15,True
IT,24,2010,11293369.0,16.239726297280463,0.42308363745351585,,,24,Production of pig iron or steel,C24_C25,medium,30440.0,0.010900190499842921,82.571,EU-15,True
IT,24,2011,12988422.0,16.37956890320768,0.13984260592721753,,,24,Production of pig iron or steel,C24_C25,medium,30550.0,0.003607152624120147,81.353,EU-15,True
IT,24,2012,12988514.0,16.379575986414103,7.08320642317517e-06,,,24,Production of pig iron or steel,C24_C25,medium,29510.0,-0.03463549666275689,79.109,EU-15,True
IT,24,2013,9880765.0,16.106100495876365,-0.2734754905377379,,,24,Production of pig iron or steel,C24_C25,medium,28920.0,-0.020195791664283647,76.736,EU-15,True
IT,24,2014,10283241.0,16.146026040676944,0.039925544800578194,,,24,Production of pig iron or steel,C24_C25,medium,28910.0,-0.0003458412623089657,75.811,EU-15,True
IT,24,2015,8971350.0,16.00954672438298,-0.13647931629396481,0.042300000000000004,1,24,Production of pig iron or steel,C24_C25,medium,29210.0,0.01032356037139337,77.03,EU-15,True
IT,24,2016,9710135.0,16.088680743363444,0.07913401898046502,0.0248,1,24,Production of pig iron or steel,C24_C25,medium,29630.0,0.014276245185824266,77.653,EU-15,False
IT,24,2017,9415225.0,16.05783861782289,-0.030842125540555543,0.04019999999999999,1,24,Production of pig iron or steel,C24_C25,medium,30160.0,0.017729181554281936,76.979,EU-15,False
IT,24,2018,9276599.0,16.04300555052062,-0.014833067302269853,0.0248,1,24,Production of pig iron or steel,C24_C25,medium,30470.0,0.010226049857863018,76.338,EU-15,False
IT,24,2019,8900414.0,16.001608350474427,-0.041397200046191074,0.08289999999999999,1,24,Production of pig iron or steel,C24_C25,medium,30680.0,0.006868383501437592,77.484,EU-15,False
IT,24,2020,7613674.0,15.845456399142444,-0.15615195133198334,0.0938,2,24,Production of pig iron or steel,C24_C25,medium,28100.0,-0.08784140015935549,73.454,EU-15,True
IT,24,2021,8443132.0,15.94886388778265,0.10340748864020632,0.11349999999999999,3,24,Production of pig iron or steel,C24_C25,medium,30760.0,0.09044556829774386,73.416,EU-15,True
IT,24,2022,7531028.0,15.83454211104232,-0.11432177674033106,0.2187,4,24,Production of pig iron or steel,C24_C25,medium,32310.0,0.04916163519896344,79.49,EU-15,True
IT,24,2023,7194352.0,15.788806831704298,-0.045735279338021684,0.1425,3,24,Production of pig iron or steel,C24_C25,medium,32630.0,0.009855330768822057,75.356,EU-15,True
IT,24,2024,6172229.0,15.635570594822902,-0.15323623688139598,0.1941,4,24,Production of pig iron or steel,C24_C25,medium,32900.0,0.008240547166096235,73.884,EU-15,True
IT,24,2025,5909029.0,15.59199207808358,-0.04357851673932167,0.27130000000000004,3,24,Production of pig iron or steel,C24_C25,medium,33080.0,0.005456212384164161,,EU-15,True
LU,24,2005,399585.0,12.898181787514448,,,,24,Production of pig iron or steel,C24_C25,medium,98260.0,0.008893490767395207,97.376,EU-15,True
LU,24,2006,486680.0,13.095362101901385,0.19718031438693728,,,24,Production of pig iron or steel,C24_C25,medium,102580.0,0.04302595522061914,98.232,EU-15,True
LU,24,2007,485200.0,13.092316456052032,-0.0030456458493528515,,,24,Production of pig iron or steel,C24_C25,medium,109100.0,0.061621910877903474,96.668,EU-15,True
LU,24,2008,223020.0,12.315016732519354,-0.7772997235326784,,,24,Production of pig iron or steel,C24_C25,medium,106870.0,-0.02065175030221944,97.446,EU-15,True
LU,24,2009,186796.0,12.13777239127138,-0.17724434124797384,,,24,Production of pig iron or steel,C24_C25,medium,101540.0,-0.051160333017557846,97.514,EU-15,True
LU,24,2010,223103.0,12.31538882721502,0.17761643594364074,,,24,Production of pig iron or steel,C24_C25,medium,103430.0,0.018442245870463836,97.069,EU-15,True
LU,24,2011,213504.0,12.27141084683831,-0.0439779803767113,,,24,Production of pig iron or steel,C24_C25,medium,102120.0,-0.012746463016428677,97.293,EU-15,True
LU,24,2012,179539.0,12.098147733505707,-0.17326311333260236,,,24,Production of pig iron or steel,C24_C25,medium,101440.0,-0.006681101684367974,97.51,EU-15,True
LU,24,2013,362246.0,12.800078818023966,0.7019310845182591,,,24,Production of pig iron or steel,C24_C25,medium,102010.0,0.005603357005512066,97.1,EU-15,True
LU,24,2014,391889.0,12.878733915409006,0.07865509738503995,,,24,Production of pig iron or steel,C24_C25,medium,102250.0,0.0023499472284846945,96.626,EU-15,True
LU,24,2015,385062.0,12.861159639265578,-0.01757427614342788,0.0934,1,24,Production of pig iron or steel,C24_C25,medium,102530.0,0.002734643759087163,95.958,EU-15,True
LU,24,2016,382045.0,12.853293681697835,-0.00786595756774311,0.0698,1,24,Production of pig iron or steel,C24_C25,medium,104920.0,0.02304271631667376,96.28,EU-15,False
LU,24,2017,376127.0,12.837682131299399,-0.01561155039843598,0.1335,1,24,Production of pig iron or steel,C24_C25,medium,104020.0,-0.008614966653746947,95.558,EU-15,False
LU,24,2018,375410.0,12.835774041032284,-0.0019080902671149147,0.11420000000000002,1,24,Production of pig iron or steel,C24_C25,medium,103640.0,-0.003659832651017325,95.156,EU-15,False
LU,24,2019,359300.0,12.79191297310161,-0.043861067930674125,0.2439,1,24,Production of pig iron or steel,C24_C25,medium,104310.0,0.006443878993971808,95.009,EU-15,False
LU,24,2020,326864.0,12.697299461227434,-0.09461351187417577,0.12209999999999999,2,24,Production of pig iron or steel,C24_C25,medium,102190.0,-0.020533409063762775,92.342,EU-15,True
LU,24,2021,340591.0,12.738437622903884,0.041138161676450125,0.2147,3,24,Production of pig iron or steel,C24_C25,medium,107570.0,0.05130797281979582,92.374,EU-15,True
LU,24,2022,289753.0,12.576784114901635,-0.16165350800224942,0.1874,4,24,Production of pig iron or steel,C24_C25,medium,104100.0,-0.03278982282298948,91.483,EU-15,True
LU,24,2023,299937.0,12.61132773158525,0.0345436166836155,0.0629,3,24,Production of pig iron or steel,C24_C25,medium,102250.0,-0.017931180698012028,91.448,EU-15,True
LU,24,2024,295516.0,12.596478259878548,-0.014849471706702033,0.25980000000000003,4,24,Production of pig iron or steel,C24_C25,medium,101000.0,-0.012300278081651683,91.034,EU-15,True
LV,24,2005,365920.0,12.810170009256607,,,,24,Production of pig iron or steel,C24_C25,medium,10430.0,0.1211443833590895,63.841,2004,True
LV,24,2006,361850.0,12.798985040294273,-0.011184968962334452,,,24,Production of pig iron or steel,C24_C25,medium,11870.0,0.12932793960889555,66.707,2004,True
LV,24,2007,355669.0,12.78175580204412,-0.017229238250152434,,,24,Production of pig iron or steel,C24_C25,medium,13220.0,0.10771662580196306,62.478,2004,True
LV,24,2008,336370.0,12.725967023556041,-0.05578877848807906,,,24,Production of pig iron or steel,C24_C25,medium,12900.0,-0.0245035230559143,58.825,2004,True
LV,24,2009,296574.0,12.600052044695245,-0.12591497886079672,,,24,Production of pig iron or steel,C24_C25,medium,11020.0,-0.1575155076428576,60.411,2004,True
LV,24,2010,339630.0,12.735612068740265,0.1355600240450201,,,24,Production of pig iron or steel,C24_C25,medium,10840.0,-0.01646880771326842,45.545,2004,True
LV,24,2011,79052.0,11.277861142760324,-1.4577509259799406,,,24,Production of pig iron or steel,C24_C25,medium,11380.0,0.048614432686685305,59.863,2004,True
LV,24,2012,139269.0,11.844162593724095,0.5663014509637705,,,24,Production of pig iron or steel,C24_C25,medium,12360.0,0.08260802333136041,56.388,2004,True
LV,24,2013,44503.0,10.703311881612331,-1.1408507121117637,,,24,Production of pig iron or steel,C24_C25,medium,12750.0,0.03106581957488963,55.883,2004,True
LV,24,2014,683.0,6.52649485957079,-4.176817022041541,,,24,Production of pig iron or steel,C24_C25,medium,13140.0,0.03012974145202918,40.592,2004,True
LV,24,2015,23353.0,10.058480734501627,3.531985874930837,0.0431,1,24,Production of pig iron or steel,C24_C25,medium,13750.0,0.04537781105611671,51.179,2004,True
LV,24,2016,2399.0,7.782807262839695,-2.275673471661932,0.0236,1,24,Production of pig iron or steel,C24_C25,medium,14230.0,0.03431358798918005,47.152,2004,False
LV,24,2017,211.0,5.351858133476067,-2.4309491293636283,0.0806,1,24,Production of pig iron or steel,C24_C25,medium,14850.0,0.04264745314694807,44.055,2004,False
LV,24,2018,42.0,3.7376696182833684,-1.6141885151926982,0.0165,1,24,Production of pig iron or steel,C24_C25,medium,15610.0,0.049911869278631116,44.316,2004,False
LV,24,2019,1.0,0.0,-3.7376696182833684,0.045,1,24,Production of pig iron or steel,C24_C25,medium,15820.0,0.013363227812167366,43.917,2004,False
LV,24,2020,2.0,0.6931471805599453,0.6931471805599453,0.059800000000000006,2,24,Production of pig iron or steel,C24_C25,medium,15370.0,-0.028857404789002672,45.485,2004,True
LV,24,2021,2.0,0.6931471805599453,0.0,0.11130000000000001,3,24,Production of pig iron or steel,C24_C25,medium,16580.0,0.07577959215664443,38.335,2004,True
LV,24,2022,2.0,0.6931471805599453,0.0,0.1558,4,24,Production of pig iron or steel,C24_C25,medium,16890.0,0.018524581112560057,38.213,2004,True
LV,24,2023,1.0,0.0,-0.6931471805599453,0.1276,3,24,Production of pig iron or steel,C24_C25,medium,16770.0,-0.007130154984592352,32.716,2004,True
NL,24,2005,6487333.0,15.68536206431378,,,,24,Production of pig iron or steel,C24_C25,medium,42160.0,0.017708048265667742,37.784,EU-15,True
NL,24,2006,6284580.0,15.653609571997887,-0.03175249231589383,,,24,Production of pig iron or steel,C24_C25,medium,43590.0,0.03335586201719387,38.561,EU-15,True
NL,24,2007,6495330.0,15.686594015110225,0.032984443112338724,,,24,Production of pig iron or steel,C24_C25,medium,45180.0,0.035826744789556386,37.407,EU-15,True
NL,24,2008,6499181.0,15.687186726927198,0.0005927118169726242,,,24,Production of pig iron or steel,C24_C25,medium,45960.0,0.017116941940697572,33.555,EU-15,True
NL,24,2009,5612744.0,15.540550284475191,-0.14663644245200658,,,24,Production of pig iron or steel,C24_C25,medium,44050.0,-0.04244610059836518,34.059,EU-15,True
NL,24,2010,6272120.0,15.651624973482415,0.11107468900722317,,,24,Production of pig iron or steel,C24_C25,medium,44400.0,0.007914117055989323,28.279,EU-15,True
NL,24,2011,6271640.0,15.651548441405872,-7.653207654279015e-05,,,24,Production of pig iron or steel,C24_C25,medium,44980.0,0.01297847709299127,29.357,EU-15,True
NL,24,2012,6025133.0,15.611450111786148,-0.04009832961972393,,,24,Production of pig iron or steel,C24_C25,medium,44370.0,-0.013654381140352001,30.635,EU-15,True
NL,24,2013,6018858.0,15.610408098292815,-0.0010420134933326608,,,24,Production of pig iron or steel,C24_C25,medium,44230.0,-0.0031602735105824564,23.738,EU-15,True
NL,24,2014,5955284.0,15.59978945065031,-0.010618647642505863,,,24,Production of pig iron or steel,C24_C25,medium,44780.0,0.012358319290372677,30.948,EU-15,True
NL,24,2015,6315807.0,15.65856609657603,0.05877664592571996,0.2455,1,24,Production of pig iron or steel,C24_C25,medium,45530.0,0.016609838176082192,48.372,EU-15,True
NL,24,2016,6318851.0,15.659047945797258,0.00048184922122906926,0.0964,1,24,Production of pig iron or steel,C24_C25,medium,46380.0,0.018496882480695476,45.874,EU-15,False
NL,24,2017,6969825.0,15.757100674817488,0.09805272902022999,0.28650000000000003,1,24,Production of pig iron or steel,C24_C25,medium,47390.0,0.021542904152111575,51.699,EU-15,False
NL,24,2018,6593777.0,15.70163688341896,-0.05546379139852853,0.1258,1,24,Production of pig iron or steel,C24_C25,medium,48180.0,0.016532761207228575,59.517,EU-15,False
NL,24,2019,6348738.0,15.663766610959952,-0.03787027245900809,0.23800000000000002,1,24,Production of pig iron or steel,C24_C25,medium,48970.0,0.016263868527500946,64.304,EU-15,False
NL,24,2020,5804734.0,15.57418434949749,-0.0895822614624624,0.1508,2,24,Production of pig iron or steel,C24_C25,medium,46810.0,-0.0451110104022483,68.023,EU-15,True
NL,24,2021,5970766.0,15.602385785345696,0.028201435848206557,0.2586,3,24,Production of pig iron or steel,C24_C25,medium,49490.0,0.055673773651816916,58.451,EU-15,True
NL,24,2022,5834636.0,15.579322439580423,-0.023063345765272913,0.28979999999999995,4,24,Production of pig iron or steel,C24_C25,medium,51480.0,0.03942275376413029,80.242,EU-15,True
NL,24,2023,4545548.0,15.329658850382696,-0.24966358919772702,0.37799999999999995,3,24,Production of pig iron or steel,C24_C25,medium,50660.0,-0.01605673815439701,70.411,EU-15,True
NL,24,2024,5894644.0,15.589554699968895,0.25989584958619893,0.3161,4,24,Production of pig iron or steel,C24_C25,medium,50870.0,0.004136714261145258,70.564,EU-15,True
NL,24,2025,5689202.0,15.554080550221423,-0.035474149747471984,0.6466,3,24,Production of pig iron or steel,C24_C25,medium,51400.0,0.010364813626445368,,EU-15,True
NO,24,2008,69959.0,11.155664635148161,,,,24,Production of pig iron or steel,C24_C25,medium,61200.0,-0.004239367184057485,-592.319,,True
NO,24,2009,74619.0,11.220150445452438,0.06448581030427647,,,24,Production of pig iron or steel,C24_C25,medium,59450.0,-0.02901156638148983,-601.253,,True
NO,24,2010,78194.0,11.266948197247075,0.046797751794636966,,,24,Production of pig iron or steel,C24_C25,medium,59310.0,-0.0023576972861558687,-536.301,,True
NO,24,2011,88863.0,11.394851136892326,0.12790293964525112,,,24,Production of pig iron or steel,C24_C25,medium,59350.0,0.0006741952050415279,-590.038,,True
NO,24,2012,100635.0,11.519255388665098,0.1244042517727717,,,24,Production of pig iron or steel,C24_C25,medium,60230.0,0.014718445999953644,-568.081,,True
NO,24,2013,91921.0,11.4286847914887,-0.09057059717639682,,,24,Production of pig iron or steel,C24_C25,medium,60260.0,0.0004979666465256827,-508.738,,True
NO,24,2014,100149.0,11.514414356021648,0.08572956453294722,,,24,Production of pig iron or steel,C24_C25,medium,60840.0,0.009578933688935365,-566.17,,True
NO,24,2015,96656.0,11.478913562378523,-0.035500793643125306,0.2716,1,24,Production of pig iron or steel,C24_C25,medium,61450.0,0.009976368620952414,-678.008,,True
NO,24,2016,91511.0,11.424214462617174,-0.05469909976134879,0.2777,1,24,Production of pig iron or steel,C24_C25,medium,61700.0,0.00406009489929815,-608.666,,False
NO,24,2017,98803.0,11.50088324764744,0.0766687850302663,0.24710000000000001,1,24,Production of pig iron or steel,C24_C25,medium,62850.0,0.018467004124914865,-595.383,,False
NO,24,2018,93274.0,11.443296677045558,-0.05758657060188277,0.22549999999999998,1,24,Production of pig iron or steel,C24_C25,medium,63130.0,0.004445157343276662,-563.803,,False
NO,24,2019,89987.0,11.407420494434854,-0.035876182610703466,0.22820000000000001,1,24,Production of pig iron or steel,C24_C25,medium,63630.0,0.00788896486516677,-561.944,,False
NO,24,2020,76191.0,11.240998624462954,-0.16642186997190045,0.45099999999999996,2,24,Production of pig iron or steel,C24_C25,medium,62400.0,-0.019519781869318464,-603.999,,True
NO,24,2021,87094.0,11.374743274130278,0.13374464966732447,0.18669999999999998,3,24,Production of pig iron or steel,C24_C25,medium,64640.0,0.035268138837457386,-622.175,,True
NO,24,2022,98066.0,11.493396000361724,0.11865272623144563,0.4025,4,24,Production of pig iron or steel,C24_C25,medium,66670.0,0.030921662417130236,-682.103,,True
NO,24,2023,89171.0,11.398311153600078,-0.09508484676164564,0.27690000000000003,3,24,Production of pig iron or steel,C24_C25,medium,66140.0,-0.007981369076322409,-655.137,,True
NO,24,2024,90654.0,11.414805340967895,0.016494187367817048,0.4104,4,24,Production of pig iron or steel,C24_C25,medium,66460.0,0.004826555372801522,-677.196,,True
NO,24,2025,82066.0,11.315279080554538,-0.09952626041335755,0.40230000000000005,3,24,Production of pig iron or steel,C24_C25,medium,66720.0,0.00390449512404345,,,True
PL,24,2005,484992.0,13.091887674938217,,,,24,Production of pig iron or steel,C24_C25,medium,8080.0,0.03270731797578463,17.748,2004,True
PL,24,2006,532682.0,13.185679902208417,0.09379222727019965,,,24,Production of pig iron or steel,C24_C25,medium,8590.0,0.06120686346315907,20.149,2004,True
PL,24,2007,522679.0,13.166722787884753,-0.01895711432366376,,,24,Production of pig iron or steel,C24_C25,medium,9170.0,0.06533855027221058,25.79,2004,True
PL,24,2008,5315815.0,15.486196897607762,2.319474109723009,,,24,Production of pig iron or steel,C24_C25,medium,9570.0,0.042695919196487964,30.862,2004,True
PL,24,2009,3053482.0,14.931793136753218,-0.5544037608545445,,,24,Production of pig iron or steel,C24_C25,medium,9810.0,0.024769068112409087,32.041,2004,True
PL,24,2010,3733746.0,15.132922577202876,0.20112944044965886,,,24,Production of pig iron or steel,C24_C25,medium,10150.0,0.0340714319105242,31.559,2004,True
PL,24,2011,3995262.0,15.20061971700958,0.06769713980670389,,,24,Production of pig iron or steel,C24_C25,medium,10680.0,0.05089912804425367,34.008,2004,True
PL,24,2012,3875336.0,15.170142926687937,-0.030476790321642966,,,24,Production of pig iron or steel,C24_C25,medium,10840.0,0.0148701624794505,31.613,2004,True
PL,24,2013,3406974.0,15.04133506526676,-0.12880786142117806,,,24,Production of pig iron or steel,C24_C25,medium,10930.0,0.00826830617694796,26.236,2004,True
PL,24,2014,3772656.0,15.143289820657843,0.101954755391084,,,24,Production of pig iron or steel,C24_C25,medium,11360.0,0.03858711110455815,29.395,2004,True
PL,24,2015,3862176.0,15.166741313174574,0.023451492516731065,0.0774,1,24,Production of pig iron or steel,C24_C25,medium,11870.0,0.04391579532857115,29.829,2004,True
PL,24,2016,3818601.0,15.155394683137548,-0.011346630037026628,0.0472,1,24,Production of pig iron or steel,C24_C25,medium,12240.0,0.030695068462602393,30.744,2004,False
PL,24,2017,4224393.0,15.256386139813031,0.1009914566754837,0.054900000000000004,1,24,Production of pig iron or steel,C24_C25,medium,12870.0,0.050189744523855495,38.255,2004,False
PL,24,2018,3782323.0,15.145848929101637,-0.110537210711394,0.0498,1,24,Production of pig iron or steel,C24_C25,medium,13680.0,0.06103589058636949,43.52,2004,False
PL,24,2019,3403943.0,15.040445023529328,-0.1054039055723095,0.0687,1,24,Production of pig iron or steel,C24_C25,medium,14310.0,0.04502368137395507,45.251,2004,False
PL,24,2020,2720871.0,14.816462607600746,-0.2239824159285817,0.0696,2,24,Production of pig iron or steel,C24_C25,medium,14310.0,0.0,42.775,2004,True
PL,24,2021,2958546.0,14.900208489397818,0.08374588179707132,0.0803,3,24,Production of pig iron or steel,C24_C25,medium,15380.0,0.07210937050913913,40.464,2004,True
PL,24,2022,2430751.0,14.703710821067478,-0.19649766833033944,0.2359,4,24,Production of pig iron or steel,C24_C25,medium,15840.0,0.029470422308781608,46.115,2004,True
PL,24,2023,2037933.0,14.527446616856393,-0.17626420421108513,0.12899999999999998,3,24,Production of pig iron or steel,C24_C25,medium,15950.0,0.006920442844572605,47.996,2004,True
PL,24,2024,2678798.0,14.800878744414797,0.2734321275584044,0.21330000000000002,4,24,Production of pig iron or steel,C24_C25,medium,16510.0,0.034507428701184395,45.669,2004,True
PL,24,2025,164726.0,12.012038766487528,-2.7888399779272692,0.21189999999999998,3,24,Production of pig iron or steel,C24_C25,medium,17170.0,0.03919741697734658,,2004,True
PT,24,2005,220484.0,12.303580408877986,,,,24,Production of pig iron or steel,C24_C25,medium,19000.0,0.005806297653021986,88.561,EU-15,True
PT,24,2006,237062.0,12.3760769892806,0.07249658040261409,,,24,Production of pig iron or steel,C24_C25,medium,19280.0,0.014629310015958907,83.967,EU-15,True
PT,24,2007,234732.0,12.366199716814359,-0.009877272466241038,,,24,Production of pig iron or steel,C24_C25,medium,19720.0,0.022565059992089687,81.519,EU-15,True
PT,24,2008,204304.0,12.227364359664463,-0.1388353571498957,,,24,Production of pig iron or steel,C24_C25,medium,19760.0,0.0020263431452338665,83.623,EU-15,True
PT,24,2009,154594.0,11.948557604550514,-0.2788067551139495,,,24,Production of pig iron or steel,C24_C25,medium,19120.0,-0.03292478469646731,81.434,EU-15,True
PT,24,2010,127565.0,11.756381317596317,-0.1921762869541972,,,24,Production of pig iron or steel,C24_C25,medium,19440.0,0.016597891409038112,75.22,EU-15,True
PT,24,2011,142192.0,11.864933535978256,0.10855221838193962,,,24,Production of pig iron or steel,C24_C25,medium,19110.0,-0.01712104078011123,77.792,EU-15,True
PT,24,2012,153674.0,11.942588754514734,0.07765521853647783,,,24,Production of pig iron or steel,C24_C25,medium,18410.0,-0.037317763007195026,79.461,EU-15,True
PT,24,2013,154326.0,11.946822527072626,0.004233772557892479,,,24,Production of pig iron or steel,C24_C25,medium,18330.0,-0.004354933393372562,73.347,EU-15,True
PT,24,2014,156437.0,11.96040865200442,0.013586124931793009,,,24,Production of pig iron or steel,C24_C25,medium,18560.0,0.012469665506440464,70.234,EU-15,True
PT,24,2015,191211.0,12.161132809325325,0.20072415732090576,0.09029999999999999,1,24,Production of pig iron or steel,C24_C25,medium,18920.0,0.019210836265676434,76.293,EU-15,True
PT,24,2016,147481.0,11.90145463290551,-0.25967817641981483,0.0479,1,24,Production of pig iron or steel,C24_C25,medium,19350.0,0.022472855852059936,72.241,EU-15,False
PT,24,2017,135143.0,11.814088756060595,-0.08736587684491504,0.17,1,24,Production of pig iron or steel,C24_C25,medium,20020.0,0.034039354411282474,77.965,EU-15,False
PT,24,2018,138798.0,11.840774917729126,0.026686161668530772,0.053099999999999994,1,24,Production of pig iron or steel,C24_C25,medium,20620.0,0.029529704701740656,75.657,EU-15,False
PT,24,2019,155687.0,11.955602860437757,0.11482794270863117,0.0992,1,24,Production of pig iron or steel,C24_C25,medium,21150.0,0.025378426903472473,73.875,EU-15,False
PT,24,2020,158081.0,11.970862838872618,0.0152599784348606,0.1222,2,24,Production of pig iron or steel,C24_C25,medium,19360.0,-0.08843082364385602,65.282,EU-15,True
PT,24,2021,128797.0,11.765992800455663,-0.20487003841695461,0.1184,3,24,Production of pig iron or steel,C24_C25,medium,20390.0,0.05183550273793358,66.925,EU-15,True
PT,24,2022,131196.0,11.784447667222485,0.018454866766822065,0.23759999999999998,4,24,Production of pig iron or steel,C24_C25,medium,21690.0,0.06180674025241828,71.274,EU-15,True
PT,24,2023,139955.0,11.849076221350778,0.06462855412829249,0.0916,3,24,Production of pig iron or steel,C24_C25,medium,22130.0,0.020082829224175924,66.866,EU-15,True
PT,24,2024,147823.0,11.903770891086259,0.05469466973548087,0.228,4,24,Production of pig iron or steel,C24_C25,medium,22370.0,0.01078662143907927,64.524,EU-15,True
PT,24,2025,139263.0,11.844119510703107,-0.05965138038315132,0.2629,3,24,Production of pig iron or steel,C24_C25,medium,22560.0,0.008457651127820043,,EU-15,True
RO,24,2007,10096055.0,16.127655311450354,,,,24,Production of pig iron or steel,C24_C25,medium,7870.0,0.08481902625863746,31.46,2007,True
RO,24,2008,7824673.0,15.87279250437992,-0.2548628070704346,,,24,Production of pig iron or steel,C24_C25,medium,8740.0,0.1048521272381322,27.65,2007,True
RO,24,2009,3966073.0,15.193286994347348,-0.6795055100325715,,,24,Production of pig iron or steel,C24_C25,medium,8330.0,-0.04804673348869137,19.89,2007,True
RO,24,2010,4793147.0,15.382697747398147,0.18941075305079913,,,24,Production of pig iron or steel,C24_C25,medium,8050.0,-0.03419136474827944,21.386,2007,True
RO,24,2011,4488490.0,15.317026900260613,-0.06567084713753424,,,24,Production of pig iron or steel,C24_C25,medium,8460.0,0.049677082187660204,21.14,2007,True
RO,24,2012,3945198.0,15.188009701116698,-0.12901719914391485,,,24,Production of pig iron or steel,C24_C25,medium,8660.0,0.023365548956210347,22.463,2007,True
RO,24,2013,3960280.0,15.191825287801743,0.0038155866850448916,,,24,Production of pig iron or steel,C24_C25,medium,8710.0,0.005757068290067835,18.317,2007,True
RO,24,2014,3798160.0,15.150027296902525,-0.04179799089921765,,,24,Production of pig iron or steel,C24_C25,medium,9100.0,0.04380262265839363,16.663,2007,True
RO,24,2015,4448023.0,15.307970285762496,0.15794298885997016,0.048799999999999996,1,24,Production of pig iron or steel,C24_C25,medium,9430.0,0.035621683122561976,16.687,2007,True
RO,24,2016,4397650.0,15.296580865302046,-0.011389420460449884,0.015700000000000002,1,24,Production of pig iron or steel,C24_C25,medium,9760.0,0.03439630377963532,21.901,2007,False
RO,24,2017,4048518.0,15.213861446189567,-0.08271941911247893,0.0733,1,24,Production of pig iron or steel,C24_C25,medium,10620.0,0.08444661538879039,23.295,2007,False
RO,24,2018,4279727.0,15.269399780476897,0.05553833428733057,0.055099999999999996,1,24,Production of pig iron or steel,C24_C25,medium,11260.0,0.05851760689775176,24.291,2007,False
RO,24,2019,4338793.0,15.283106756797585,0.013706976320687403,0.042,1,24,Production of pig iron or steel,C24_C25,medium,11760.0,0.04344731975893623,30.282,2007,False
RO,24,2020,3995319.0,15.20063398380695,-0.08247277299063427,0.0558,2,24,Production of pig iron or steel,C24_C25,medium,11390.0,-0.03196816501138855,28.191,2007,True
