county_fips,state_fips,year,total_co2e,total_co2e_excl_petro_ng,n_facilities,log_emissions,d_log_emissions,log_emissions_excl_petro_ng,d_log_emissions_excl_petro_ng,tech_emp_share,emp_total,emp_tech,tech_emp_share_diff
21071,21,2017,,,1,,,,,0.04685281590156176,8452.0,396.0,-0.00017511439206439883
21071,21,2018,,,1,,,,,0.04786262331019364,8211.0,393.0,0.0010098074086318798
21071,21,2019,,,1,,,,,0.04840627973358706,8408.0,407.0,0.000543656423393421
21071,21,2020,,,1,,,,,0.05209542230818827,7755.0,404.0,0.0036891425746012063
21071,21,2021,,,1,,,,,0.04972582253240279,8024.0,399.0,-0.0023695997757854775
21071,21,2022,,,1,,,,,0.04718887436110781,8413.0,397.0,-0.0025369481712949823
21071,21,2023,,,1,,,,,0.04640718562874251,8684.0,403.0,-0.000781688732365296
21073,21,2010,71161.94799999999,71161.94799999999,1,11.17271351633482,,11.17271351633482,,,,,
21073,21,2011,43226.0,43226.0,1,10.674197445043864,-0.49851607129095576,10.674197445043864,-0.49851607129095576,,,,
21073,21,2012,44996.4,44996.4,1,10.714337765552287,0.04014032050842253,10.714337765552287,0.04014032050842253,,,,
21073,21,2013,29594.6,29594.6,1,10.2953471912369,-0.4189905743153872,10.2953471912369,-0.4189905743153872,,,,
21073,21,2014,29935.2,29935.2,1,10.306790324479609,0.01144313324270918,10.306790324479609,0.01144313324270918,,,,
21073,21,2015,30189.05,30189.05,1,10.315234554832474,0.008444230352864679,10.315234554832474,0.008444230352864679,0.032487139342428986,17884.0,581.0,
21073,21,2016,34820.3,34820.3,1,10.457955829023147,0.1427212741906736,10.457955829023147,0.1427212741906736,0.03240842289975872,18236.0,591.0,-7.8716442670268e-05
21073,21,2017,34409.646,34409.646,1,10.446092211031546,-0.011863617991600961,10.446092211031546,-0.011863617991600961,0.035928470177734165,18342.0,659.0,0.0035200472779754466
21073,21,2018,26989.3,26989.3,1,10.20319577014404,-0.24289644088750606,10.20319577014404,-0.24289644088750606,0.03499655336974389,18859.0,660.0,-0.0009319168079902768
21073,21,2019,58123.682,58123.682,2,10.970328467363753,0.7671326972197132,10.970328467363753,0.7671326972197132,0.03672002958736197,18927.0,695.0,0.0017234762176180848
21073,21,2020,105641.96399999999,105641.96399999999,2,11.567810957680885,0.5974824903171321,11.567810957680885,0.5974824903171321,0.03663129065388566,17526.0,642.0,-8.873893347631501e-05
21073,21,2021,91368.638,91368.638,2,11.422657569457137,-0.1451533882237488,11.422657569457137,-0.1451533882237488,0.038132911392405065,18960.0,723.0,0.0015016207385194075
21073,21,2022,84035.082,84035.082,2,11.33898963349409,-0.08366793596304589,11.33898963349409,-0.08366793596304589,0.04046842573376816,20238.0,819.0,0.0023355143413630944
21073,21,2023,89229.23000000001,89229.23000000001,2,11.398963955472228,0.05997432197813701,11.398963955472228,0.05997432197813701,0.0378751786565031,20990.0,795.0,-0.0025932470772650623
21077,21,2010,417740.316,417740.316,2,12.942615264860404,,12.942615264860404,,,,,
21077,21,2011,472881.09599999996,472881.09599999996,2,13.066599253208304,0.12398398834790036,13.066599253208304,0.12398398834790036,,,,
21077,21,2012,489250.282,489250.282,2,13.100629461650595,0.034030208442290544,13.100629461650595,0.034030208442290544,,,,
21077,21,2013,494400.472,494400.472,2,13.11110113981772,0.01047167816712502,13.11110113981772,0.01047167816712502,,,,
21077,21,2014,569817.786,569817.786,2,13.253071915019998,0.14197077520227808,13.253071915019998,0.14197077520227808,,,,
21077,21,2015,811906.8039999999,811906.8039999999,3,13.607140839157829,0.354068924137831,13.607140839157829,0.354068924137831,,2242.0,,
21077,21,2016,868968.266,868968.266,3,13.675061885744142,0.0679210465863136,13.675061885744142,0.0679210465863136,,2149.0,,
21077,21,2017,955174.142,955174.142,3,13.769648950483536,0.09458706473939316,13.769648950483536,0.09458706473939316,,2047.0,,
21077,21,2018,995309.726,995309.726,3,13.810809250114472,0.04116029963093659,13.810809250114472,0.04116029963093659,,2015.0,,
21077,21,2019,881955.246,881955.246,3,13.689896592204937,-0.12091265790953543,13.689896592204937,-0.12091265790953543,,2077.0,,
21077,21,2020,826526.72,826526.72,3,13.62498752481925,-0.06490906738568647,13.62498752481925,-0.06490906738568647,,1984.0,,
21077,21,2021,868375.582,868375.582,3,13.674379598212317,0.04939207339306684,13.674379598212317,0.04939207339306684,,2004.0,,
21077,21,2022,852787.036,852787.036,3,13.656265130589615,-0.01811446762270208,13.656265130589615,-0.01811446762270208,,2088.0,,
21077,21,2023,975921.58,975921.58,3,13.791137513806472,0.13487238321685702,13.791137513806472,0.13487238321685702,0.0013531799729364006,2217.0,3.0,
