freq,unit,inet_tec,terrtypo,geo,time,value
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,AT,2018,57.5
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,BE,2017,91.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,BE,2018,94.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,BG,2017,74.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,BG,2018,74.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CH,2017,88.2
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CH,2018,88.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CY,2017,45.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CY,2018,53.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CZ,2017,51.7
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,CZ,2018,55.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,DE,2017,65.7
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,DE,2018,66.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,DK,2017,85.9
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,DK,2018,92.2
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,EE,2017,71.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,EE,2018,82.8
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,EL,2017,0.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,EL,2018,0.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,ES,2017,83.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,ES,2018,87.2
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,FI,2017,59.1
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,FI,2018,57.9
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,FR,2017,42.2
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,FR,2018,49.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,HR,2017,34.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,HR,2018,39.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,HU,2017,76.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,HU,2018,81.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IE,2017,45.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IE,2018,48.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IS,2017,72.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IS,2018,76.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IT,2017,21.7
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,IT,2018,23.9
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LT,2017,54.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LT,2018,60.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LU,2017,86.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LU,2018,92.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LV,2017,88.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,LV,2018,83.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,MT,2017,100.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,MT,2018,100.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,NL,2017,92.9
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,NL,2018,93.0
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,NO,2017,79.7
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,NO,2018,81.9
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,PL,2017,49.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,PL,2018,54.1
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,PT,2017,71.7
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,PT,2018,75.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,RO,2017,72.8
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,RO,2018,74.8
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SE,2017,73.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SE,2018,78.4
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SI,2017,74.6
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SI,2018,79.5
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SK,2017,53.8
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,SK,2018,55.5
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,UK,2017,48.3
A,PC_HH,FTTP_DOCSIS3_0,TOTAL,UK,2018,52.5
A,PC_HH,FWA,DEG3,AT,2019,28.9
A,PC_HH,FWA,DEG3,AT,2020,25.1
A,PC_HH,FWA,DEG3,AT,2021,26.2
A,PC_HH,FWA,DEG3,AT,2022,27.6
A,PC_HH,FWA,DEG3,AT,2023,23.5
A,PC_HH,FWA,DEG3,AT,2024,10.7
A,PC_HH,FWA,DEG3,AT,2025,9.0
A,PC_HH,FWA,DEG3,BE,2021,94.9
A,PC_HH,FWA,DEG3,BE,2022,96.1
A,PC_HH,FWA,DEG3,BE,2023,96.9
A,PC_HH,FWA,DEG3,BE,2024,95.9
A,PC_HH,FWA,DEG3,BE,2025,95.8
A,PC_HH,FWA,DEG3,BG,2019,9.8
A,PC_HH,FWA,DEG3,BG,2020,9.8
A,PC_HH,FWA,DEG3,BG,2021,9.8
A,PC_HH,FWA,DEG3,BG,2022,9.8
A,PC_HH,FWA,DEG3,BG,2023,9.8
A,PC_HH,FWA,DEG3,BG,2024,9.8
A,PC_HH,FWA,DEG3,BG,2025,82.4
A,PC_HH,FWA,DEG3,CY,2020,4.0
A,PC_HH,FWA,DEG3,CY,2021,4.2
A,PC_HH,FWA,DEG3,CY,2022,98.0
A,PC_HH,FWA,DEG3,CY,2023,97.9
A,PC_HH,FWA,DEG3,CY,2024,98.0
A,PC_HH,FWA,DEG3,CY,2025,100.0
A,PC_HH,FWA,DEG3,CZ,2019,74.7
A,PC_HH,FWA,DEG3,CZ,2020,82.0
A,PC_HH,FWA,DEG3,CZ,2021,85.3
A,PC_HH,FWA,DEG3,CZ,2022,85.4
A,PC_HH,FWA,DEG3,CZ,2023,85.4
A,PC_HH,FWA,DEG3,CZ,2024,86.9
A,PC_HH,FWA,DEG3,CZ,2025,88.7
A,PC_HH,FWA,DEG3,DE,2019,85.1
A,PC_HH,FWA,DEG3,DE,2020,86.7
A,PC_HH,FWA,DEG3,DE,2021,87.9
A,PC_HH,FWA,DEG3,DE,2022,87.1
A,PC_HH,FWA,DEG3,DE,2023,88.1
A,PC_HH,FWA,DEG3,DE,2024,88.4
A,PC_HH,FWA,DEG3,DE,2025,89.0
A,PC_HH,FWA,DEG3,DK,2019,12.0
A,PC_HH,FWA,DEG3,DK,2020,15.3
A,PC_HH,FWA,DEG3,DK,2021,15.6
A,PC_HH,FWA,DEG3,DK,2022,17.0
A,PC_HH,FWA,DEG3,DK,2023,14.7
A,PC_HH,FWA,DEG3,DK,2024,11.8
A,PC_HH,FWA,DEG3,DK,2025,11.5
A,PC_HH,FWA,DEG3,EE,2019,86.4
A,PC_HH,FWA,DEG3,EE,2020,89.8
A,PC_HH,FWA,DEG3,EE,2021,93.7
A,PC_HH,FWA,DEG3,EE,2022,96.0
A,PC_HH,FWA,DEG3,EE,2023,99.9
A,PC_HH,FWA,DEG3,EE,2024,99.8
A,PC_HH,FWA,DEG3,EE,2025,100.0
A,PC_HH,FWA,DEG3,EL,2019,4.5
A,PC_HH,FWA,DEG3,EL,2020,4.3
A,PC_HH,FWA,DEG3,EL,2021,3.9
A,PC_HH,FWA,DEG3,EL,2022,3.5
A,PC_HH,FWA,DEG3,EL,2025,89.1
A,PC_HH,FWA,DEG3,ES,2019,62.9
A,PC_HH,FWA,DEG3,ES,2020,64.0
A,PC_HH,FWA,DEG3,ES,2021,62.3
A,PC_HH,FWA,DEG3,ES,2022,68.5
A,PC_HH,FWA,DEG3,ES,2023,90.2
A,PC_HH,FWA,DEG3,ES,2024,94.3
A,PC_HH,FWA,DEG3,ES,2025,96.6
A,PC_HH,FWA,DEG3,FR,2019,87.1
A,PC_HH,FWA,DEG3,FR,2020,88.4
A,PC_HH,FWA,DEG3,FR,2021,91.2
A,PC_HH,FWA,DEG3,FR,2022,98.4
A,PC_HH,FWA,DEG3,FR,2023,97.3
A,PC_HH,FWA,DEG3,FR,2024,98.2
A,PC_HH,FWA,DEG3,FR,2025,98.4
A,PC_HH,FWA,DEG3,HR,2019,6.0
A,PC_HH,FWA,DEG3,HR,2020,6.7
A,PC_HH,FWA,DEG3,HR,2021,6.7
A,PC_HH,FWA,DEG3,HR,2022,6.5
A,PC_HH,FWA,DEG3,HR,2023,7.9
A,PC_HH,FWA,DEG3,HR,2024,15.5
A,PC_HH,FWA,DEG3,HR,2025,23.2
A,PC_HH,FWA,DEG3,HU,2022,35.8
A,PC_HH,FWA,DEG3,HU,2023,53.3
A,PC_HH,FWA,DEG3,HU,2024,66.9
A,PC_HH,FWA,DEG3,HU,2025,99.5
A,PC_HH,FWA,DEG3,IE,2019,17.6
A,PC_HH,FWA,DEG3,IE,2020,17.8
A,PC_HH,FWA,DEG3,IE,2021,19.4
A,PC_HH,FWA,DEG3,IE,2022,19.2
A,PC_HH,FWA,DEG3,IE,2023,36.2
A,PC_HH,FWA,DEG3,IE,2024,70.0
A,PC_HH,FWA,DEG3,IE,2025,50.1
A,PC_HH,FWA,DEG3,IS,2019,20.6
A,PC_HH,FWA,DEG3,IS,2020,20.6
A,PC_HH,FWA,DEG3,IS,2021,19.6
A,PC_HH,FWA,DEG3,IS,2022,19.1
A,PC_HH,FWA,DEG3,IS,2023,19.1
A,PC_HH,FWA,DEG3,IS,2025,97.1
A,PC_HH,FWA,DEG3,IT,2019,41.0
A,PC_HH,FWA,DEG3,IT,2020,57.9
A,PC_HH,FWA,DEG3,IT,2021,97.2
A,PC_HH,FWA,DEG3,IT,2022,96.8
A,PC_HH,FWA,DEG3,IT,2023,99.9
A,PC_HH,FWA,DEG3,IT,2024,99.9
A,PC_HH,FWA,DEG3,IT,2025,99.9
A,PC_HH,FWA,DEG3,LT,2022,6.9
A,PC_HH,FWA,DEG3,LT,2023,13.4
A,PC_HH,FWA,DEG3,LT,2024,13.9
A,PC_HH,FWA,DEG3,LT,2025,13.5
A,PC_HH,FWA,DEG3,LU,2025,28.0
A,PC_HH,FWA,DEG3,LV,2019,5.3
A,PC_HH,FWA,DEG3,LV,2020,5.4
A,PC_HH,FWA,DEG3,LV,2021,5.4
A,PC_HH,FWA,DEG3,LV,2022,5.4
A,PC_HH,FWA,DEG3,LV,2023,5.4
A,PC_HH,FWA,DEG3,LV,2024,4.1
A,PC_HH,FWA,DEG3,LV,2025,4.4
A,PC_HH,FWA,DEG3,MT,2019,100.0
A,PC_HH,FWA,DEG3,MT,2020,100.0
A,PC_HH,FWA,DEG3,MT,2021,100.0
A,PC_HH,FWA,DEG3,MT,2022,100.0
A,PC_HH,FWA,DEG3,MT,2023,100.0
A,PC_HH,FWA,DEG3,MT,2024,100.0
A,PC_HH,FWA,DEG3,MT,2025,100.0
A,PC_HH,FWA,DEG3,NL,2019,87.0
A,PC_HH,FWA,DEG3,NL,2020,87.0
A,PC_HH,FWA,DEG3,NL,2021,87.3
A,PC_HH,FWA,DEG3,NL,2022,87.8
A,PC_HH,FWA,DEG3,NO,2020,93.5
A,PC_HH,FWA,DEG3,NO,2021,84.9
A,PC_HH,FWA,DEG3,NO,2022,82.6
A,PC_HH,FWA,DEG3,NO,2023,88.5
A,PC_HH,FWA,DEG3,NO,2024,89.2
A,PC_HH,FWA,DEG3,NO,2025,91.1
A,PC_HH,FWA,DEG3,PL,2019,14.3
A,PC_HH,FWA,DEG3,PL,2020,15.7
A,PC_HH,FWA,DEG3,PL,2021,16.9
A,PC_HH,FWA,DEG3,PL,2022,16.4
A,PC_HH,FWA,DEG3,PL,2023,20.7
A,PC_HH,FWA,DEG3,PL,2024,17.5
A,PC_HH,FWA,DEG3,PL,2025,29.6
A,PC_HH,FWA,DEG3,RO,2019,24.5
A,PC_HH,FWA,DEG3,RO,2020,24.5
A,PC_HH,FWA,DEG3,RO,2021,25.3
A,PC_HH,FWA,DEG3,RO,2022,25.3
A,PC_HH,FWA,DEG3,RO,2023,18.1
A,PC_HH,FWA,DEG3,RO,2024,18.7
A,PC_HH,FWA,DEG3,RO,2025,16.3
A,PC_HH,FWA,DEG3,SE,2019,0.3
A,PC_HH,FWA,DEG3,SE,2020,0.4
A,PC_HH,FWA,DEG3,SE,2021,0.6
A,PC_HH,FWA,DEG3,SE,2022,1.4
A,PC_HH,FWA,DEG3,SE,2023,1.7
A,PC_HH,FWA,DEG3,SE,2024,0.7
A,PC_HH,FWA,DEG3,SE,2025,7.4
A,PC_HH,FWA,DEG3,SI,2019,28.9
A,PC_HH,FWA,DEG3,SI,2020,33.3
A,PC_HH,FWA,DEG3,SI,2021,27.4
A,PC_HH,FWA,DEG3,SI,2022,27.5
A,PC_HH,FWA,DEG3,SI,2023,28.3
A,PC_HH,FWA,DEG3,SI,2024,30.4
A,PC_HH,FWA,DEG3,SI,2025,33.0
A,PC_HH,FWA,DEG3,SK,2019,85.8
A,PC_HH,FWA,DEG3,SK,2020,94.3
A,PC_HH,FWA,DEG3,SK,2021,94.3
A,PC_HH,FWA,DEG3,SK,2022,94.6
A,PC_HH,FWA,DEG3,SK,2023,94.3
A,PC_HH,FWA,DEG3,SK,2024,94.3
A,PC_HH,FWA,DEG3,SK,2025,94.2
A,PC_HH,FWA,DEG3,UK,2019,1.5
A,PC_HH,FWA,DEG3,UK,2020,2.8
A,PC_HH,FWA,DEG3,UK,2021,3.5
A,PC_HH,FWA,DEG3,UK,2022,3.8
A,PC_HH,FWA,DEG3,UK,2023,4.0
A,PC_HH,FWA,DEG3,UK,2024,4.6
A,PC_HH,FWA,DEG3,UK,2025,82.1
A,PC_HH,FWA,TOTAL,AT,2019,41.5
A,PC_HH,FWA,TOTAL,AT,2020,16.2
A,PC_HH,FWA,TOTAL,AT,2021,19.9
A,PC_HH,FWA,TOTAL,AT,2022,20.7
A,PC_HH,FWA,TOTAL,AT,2023,18.7
A,PC_HH,FWA,TOTAL,AT,2024,8.6
A,PC_HH,FWA,TOTAL,AT,2025,8.2
A,PC_HH,FWA,TOTAL,BE,2021,97.7
A,PC_HH,FWA,TOTAL,BE,2022,99.8
A,PC_HH,FWA,TOTAL,BE,2023,99.8
A,PC_HH,FWA,TOTAL,BE,2024,99.8
A,PC_HH,FWA,TOTAL,BE,2025,99.8
A,PC_HH,FWA,TOTAL,BG,2019,18.8
A,PC_HH,FWA,TOTAL,BG,2020,18.8
A,PC_HH,FWA,TOTAL,BG,2021,18.8
A,PC_HH,FWA,TOTAL,BG,2022,18.8
A,PC_HH,FWA,TOTAL,BG,2023,18.8
A,PC_HH,FWA,TOTAL,BG,2024,18.8
A,PC_HH,FWA,TOTAL,BG,2025,94.5
A,PC_HH,FWA,TOTAL,CY,2020,88.8
A,PC_HH,FWA,TOTAL,CY,2021,88.8
A,PC_HH,FWA,TOTAL,CY,2022,99.7
A,PC_HH,FWA,TOTAL,CY,2023,99.6
A,PC_HH,FWA,TOTAL,CY,2024,99.6
A,PC_HH,FWA,TOTAL,CY,2025,100.0
A,PC_HH,FWA,TOTAL,CZ,2019,62.1
A,PC_HH,FWA,TOTAL,CZ,2020,69.5
A,PC_HH,FWA,TOTAL,CZ,2021,81.4
A,PC_HH,FWA,TOTAL,CZ,2022,85.1
A,PC_HH,FWA,TOTAL,CZ,2023,80.5
A,PC_HH,FWA,TOTAL,CZ,2024,84.0
A,PC_HH,FWA,TOTAL,CZ,2025,92.5
A,PC_HH,FWA,TOTAL,DE,2019,88.8
A,PC_HH,FWA,TOTAL,DE,2020,89.7
A,PC_HH,FWA,TOTAL,DE,2021,90.0
A,PC_HH,FWA,TOTAL,DE,2022,89.8
A,PC_HH,FWA,TOTAL,DE,2023,90.3
A,PC_HH,FWA,TOTAL,DE,2024,91.1
A,PC_HH,FWA,TOTAL,DE,2025,92.6
A,PC_HH,FWA,TOTAL,DK,2019,7.9
A,PC_HH,FWA,TOTAL,DK,2020,5.6
A,PC_HH,FWA,TOTAL,DK,2021,9.8
A,PC_HH,FWA,TOTAL,DK,2022,10.4
A,PC_HH,FWA,TOTAL,DK,2023,9.9
A,PC_HH,FWA,TOTAL,DK,2024,7.6
A,PC_HH,FWA,TOTAL,DK,2025,7.3
A,PC_HH,FWA,TOTAL,EE,2019,85.7
A,PC_HH,FWA,TOTAL,EE,2020,89.3
A,PC_HH,FWA,TOTAL,EE,2021,92.9
A,PC_HH,FWA,TOTAL,EE,2022,95.6
A,PC_HH,FWA,TOTAL,EE,2023,99.9
A,PC_HH,FWA,TOTAL,EE,2024,100.0
A,PC_HH,FWA,TOTAL,EE,2025,100.0
A,PC_HH,FWA,TOTAL,EL,2019,0.9
A,PC_HH,FWA,TOTAL,EL,2020,0.9
A,PC_HH,FWA,TOTAL,EL,2021,0.8
A,PC_HH,FWA,TOTAL,EL,2022,0.7
A,PC_HH,FWA,TOTAL,EL,2025,96.0
A,PC_HH,FWA,TOTAL,ES,2019,35.7
A,PC_HH,FWA,TOTAL,ES,2020,35.5
A,PC_HH,FWA,TOTAL,ES,2021,35.3
A,PC_HH,FWA,TOTAL,ES,2022,58.8
A,PC_HH,FWA,TOTAL,ES,2023,97.5
A,PC_HH,FWA,TOTAL,ES,2024,98.4
A,PC_HH,FWA,TOTAL,ES,2025,99.2
A,PC_HH,FWA,TOTAL,FR,2019,55.0
A,PC_HH,FWA,TOTAL,FR,2020,56.5
A,PC_HH,FWA,TOTAL,FR,2021,58.1
A,PC_HH,FWA,TOTAL,FR,2022,99.1
A,PC_HH,FWA,TOTAL,FR,2023,99.0
A,PC_HH,FWA,TOTAL,FR,2024,99.2
A,PC_HH,FWA,TOTAL,FR,2025,99.2
A,PC_HH,FWA,TOTAL,HR,2019,5.0
A,PC_HH,FWA,TOTAL,HR,2020,5.4
A,PC_HH,FWA,TOTAL,HR,2021,4.4
A,PC_HH,FWA,TOTAL,HR,2022,38.4
A,PC_HH,FWA,TOTAL,HR,2023,44.5
A,PC_HH,FWA,TOTAL,HR,2024,56.9
A,PC_HH,FWA,TOTAL,HR,2025,64.9
A,PC_HH,FWA,TOTAL,HU,2022,42.4
A,PC_HH,FWA,TOTAL,HU,2023,58.6
A,PC_HH,FWA,TOTAL,HU,2024,92.9
A,PC_HH,FWA,TOTAL,HU,2025,99.4
A,PC_HH,FWA,TOTAL,IE,2019,29.6
A,PC_HH,FWA,TOTAL,IE,2020,29.8
A,PC_HH,FWA,TOTAL,IE,2021,30.0
A,PC_HH,FWA,TOTAL,IE,2022,29.5
A,PC_HH,FWA,TOTAL,IE,2023,51.6
A,PC_HH,FWA,TOTAL,IE,2024,51.0
A,PC_HH,FWA,TOTAL,IE,2025,79.4
A,PC_HH,FWA,TOTAL,IS,2019,2.2
A,PC_HH,FWA,TOTAL,IS,2020,2.2
A,PC_HH,FWA,TOTAL,IS,2021,2.1
A,PC_HH,FWA,TOTAL,IS,2022,2.0
A,PC_HH,FWA,TOTAL,IS,2023,2.0
A,PC_HH,FWA,TOTAL,IS,2025,99.8
A,PC_HH,FWA,TOTAL,IT,2019,72.9
A,PC_HH,FWA,TOTAL,IT,2020,72.3
A,PC_HH,FWA,TOTAL,IT,2021,97.3
A,PC_HH,FWA,TOTAL,IT,2022,97.4
A,PC_HH,FWA,TOTAL,IT,2023,100.0
A,PC_HH,FWA,TOTAL,IT,2024,100.0
A,PC_HH,FWA,TOTAL,IT,2025,100.0
A,PC_HH,FWA,TOTAL,LT,2022,14.7
A,PC_HH,FWA,TOTAL,LT,2023,26.3
A,PC_HH,FWA,TOTAL,LT,2024,32.0
A,PC_HH,FWA,TOTAL,LT,2025,33.2
A,PC_HH,FWA,TOTAL,LU,2025,28.0
A,PC_HH,FWA,TOTAL,LV,2019,3.9
A,PC_HH,FWA,TOTAL,LV,2020,3.9
A,PC_HH,FWA,TOTAL,LV,2021,3.9
A,PC_HH,FWA,TOTAL,LV,2022,4.0
A,PC_HH,FWA,TOTAL,LV,2023,4.0
A,PC_HH,FWA,TOTAL,LV,2024,3.1
A,PC_HH,FWA,TOTAL,LV,2025,3.2
A,PC_HH,FWA,TOTAL,MT,2019,100.0
A,PC_HH,FWA,TOTAL,MT,2020,100.0
A,PC_HH,FWA,TOTAL,MT,2021,100.0
A,PC_HH,FWA,TOTAL,MT,2022,100.0
A,PC_HH,FWA,TOTAL,MT,2023,100.0
A,PC_HH,FWA,TOTAL,MT,2024,100.0
A,PC_HH,FWA,TOTAL,MT,2025,100.0
A,PC_HH,FWA,TOTAL,NL,2019,86.7
A,PC_HH,FWA,TOTAL,NL,2020,86.7
A,PC_HH,FWA,TOTAL,NL,2021,86.7
A,PC_HH,FWA,TOTAL,NL,2022,86.7
A,PC_HH,FWA,TOTAL,NO,2020,97.9
A,PC_HH,FWA,TOTAL,NO,2021,94.0
A,PC_HH,FWA,TOTAL,NO,2022,86.5
A,PC_HH,FWA,TOTAL,NO,2023,92.6
A,PC_HH,FWA,TOTAL,NO,2024,95.4
A,PC_HH,FWA,TOTAL,NO,2025,96.0
A,PC_HH,FWA,TOTAL,PL,2019,13.3
A,PC_HH,FWA,TOTAL,PL,2020,14.7
A,PC_HH,FWA,TOTAL,PL,2021,15.4
A,PC_HH,FWA,TOTAL,PL,2022,14.4
A,PC_HH,FWA,TOTAL,PL,2023,15.3
A,PC_HH,FWA,TOTAL,PL,2024,9.8
A,PC_HH,FWA,TOTAL,PL,2025,36.8
A,PC_HH,FWA,TOTAL,RO,2019,56.1
A,PC_HH,FWA,TOTAL,RO,2020,56.1
A,PC_HH,FWA,TOTAL,RO,2021,58.0
A,PC_HH,FWA,TOTAL,RO,2022,58.0
A,PC_HH,FWA,TOTAL,RO,2023,52.5
A,PC_HH,FWA,TOTAL,RO,2024,53.0
A,PC_HH,FWA,TOTAL,RO,2025,47.2
A,PC_HH,FWA,TOTAL,SE,2019,0.2
A,PC_HH,FWA,TOTAL,SE,2020,0.2
A,PC_HH,FWA,TOTAL,SE,2021,0.4
A,PC_HH,FWA,TOTAL,SE,2022,0.5
A,PC_HH,FWA,TOTAL,SE,2023,0.6
A,PC_HH,FWA,TOTAL,SE,2024,0.8
A,PC_HH,FWA,TOTAL,SE,2025,7.4
A,PC_HH,FWA,TOTAL,SI,2019,33.7
A,PC_HH,FWA,TOTAL,SI,2020,36.1
A,PC_HH,FWA,TOTAL,SI,2021,29.7
A,PC_HH,FWA,TOTAL,SI,2022,29.9
A,PC_HH,FWA,TOTAL,SI,2023,34.4
A,PC_HH,FWA,TOTAL,SI,2024,43.6
A,PC_HH,FWA,TOTAL,SI,2025,50.7
A,PC_HH,FWA,TOTAL,SK,2019,78.1
A,PC_HH,FWA,TOTAL,SK,2020,94.8
A,PC_HH,FWA,TOTAL,SK,2021,94.8
A,PC_HH,FWA,TOTAL,SK,2022,94.9
A,PC_HH,FWA,TOTAL,SK,2023,94.8
A,PC_HH,FWA,TOTAL,SK,2024,94.6
A,PC_HH,FWA,TOTAL,SK,2025,94.8
A,PC_HH,FWA,TOTAL,UK,2019,3.0
A,PC_HH,FWA,TOTAL,UK,2020,4.9
A,PC_HH,FWA,TOTAL,UK,2021,5.8
A,PC_HH,FWA,TOTAL,UK,2022,7.4
A,PC_HH,FWA,TOTAL,UK,2023,7.6
A,PC_HH,FWA,TOTAL,UK,2024,6.6
A,PC_HH,FWA,TOTAL,UK,2025,96.0
A,PC_HH,HSPA,DEG3,AT,2013,85.2
A,PC_HH,HSPA,DEG3,AT,2014,85.0
A,PC_HH,HSPA,DEG3,AT,2015,85.2
A,PC_HH,HSPA,DEG3,AT,2016,93.4
A,PC_HH,HSPA,DEG3,AT,2017,93.4
A,PC_HH,HSPA,DEG3,AT,2018,97.1
A,PC_HH,HSPA,DEG3,BE,2013,75.8
A,PC_HH,HSPA,DEG3,BE,2014,77.4
A,PC_HH,HSPA,DEG3,BE,2015,81.0
A,PC_HH,HSPA,DEG3,BE,2016,99.4
A,PC_HH,HSPA,DEG3,BE,2017,99.9
A,PC_HH,HSPA,DEG3,BE,2018,99.9
A,PC_HH,HSPA,DEG3,BG,2013,98.5
A,PC_HH,HSPA,DEG3,BG,2014,97.9
A,PC_HH,HSPA,DEG3,BG,2015,99.6
A,PC_HH,HSPA,DEG3,BG,2016,100.0
A,PC_HH,HSPA,DEG3,BG,2017,100.0
A,PC_HH,HSPA,DEG3,BG,2018,100.0
A,PC_HH,HSPA,DEG3,CH,2013,96.0
A,PC_HH,HSPA,DEG3,CH,2014,96.1
A,PC_HH,HSPA,DEG3,CH,2015,97.6
A,PC_HH,HSPA,DEG3,CH,2016,98.7
A,PC_HH,HSPA,DEG3,CH,2017,99.3
A,PC_HH,HSPA,DEG3,CH,2018,99.3
A,PC_HH,HSPA,DEG3,CY,2013,99.0
A,PC_HH,HSPA,DEG3,CY,2014,99.0
A,PC_HH,HSPA,DEG3,CY,2015,99.0
A,PC_HH,HSPA,DEG3,CY,2016,99.0
A,PC_HH,HSPA,DEG3,CY,2017,99.0
A,PC_HH,HSPA,DEG3,CY,2018,99.6
A,PC_HH,HSPA,DEG3,CZ,2013,64.2
A,PC_HH,HSPA,DEG3,CZ,2014,79.2
A,PC_HH,HSPA,DEG3,CZ,2015,79.2
A,PC_HH,HSPA,DEG3,CZ,2016,84.9
A,PC_HH,HSPA,DEG3,CZ,2017,84.9
A,PC_HH,HSPA,DEG3,CZ,2018,85.0
A,PC_HH,HSPA,DEG3,DE,2013,59.9
A,PC_HH,HSPA,DEG3,DE,2014,62.5
A,PC_HH,HSPA,DEG3,DE,2015,59.6
A,PC_HH,HSPA,DEG3,DE,2016,61.6
A,PC_HH,HSPA,DEG3,DE,2017,60.6
A,PC_HH,HSPA,DEG3,DE,2018,60.4
A,PC_HH,HSPA,DEG3,DK,2013,94.0
A,PC_HH,HSPA,DEG3,DK,2014,99.0
A,PC_HH,HSPA,DEG3,DK,2015,98.2
A,PC_HH,HSPA,DEG3,DK,2016,99.8
A,PC_HH,HSPA,DEG3,DK,2017,100.0
A,PC_HH,HSPA,DEG3,DK,2018,100.0
A,PC_HH,HSPA,DEG3,EE,2013,97.1
A,PC_HH,HSPA,DEG3,EE,2014,98.0
A,PC_HH,HSPA,DEG3,EE,2015,98.0
A,PC_HH,HSPA,DEG3,EE,2016,97.5
A,PC_HH,HSPA,DEG3,EE,2017,97.7
A,PC_HH,HSPA,DEG3,EE,2018,98.1
A,PC_HH,HSPA,DEG3,EL,2013,97.5
A,PC_HH,HSPA,DEG3,EL,2014,96.6
A,PC_HH,HSPA,DEG3,EL,2015,96.7
A,PC_HH,HSPA,DEG3,EL,2016,92.3
A,PC_HH,HSPA,DEG3,EL,2017,94.1
A,PC_HH,HSPA,DEG3,EL,2018,96.1
A,PC_HH,HSPA,DEG3,ES,2013,95.0
A,PC_HH,HSPA,DEG3,ES,2014,98.4
A,PC_HH,HSPA,DEG3,ES,2015,98.4
A,PC_HH,HSPA,DEG3,ES,2016,98.7
A,PC_HH,HSPA,DEG3,ES,2017,99.5
A,PC_HH,HSPA,DEG3,ES,2018,99.5
A,PC_HH,HSPA,DEG3,FI,2013,97.2
A,PC_HH,HSPA,DEG3,FI,2014,97.2
A,PC_HH,HSPA,DEG3,FI,2015,100.0
A,PC_HH,HSPA,DEG3,FI,2016,100.0
A,PC_HH,HSPA,DEG3,FI,2017,99.5
