freq,unit,inet_spd,terrtypo,geo,time,value
A,PC_HH,MBPS_GT100,TOTAL,EE,2013,51.5
A,PC_HH,MBPS_GT100,TOTAL,EE,2014,54.1
A,PC_HH,MBPS_GT100,TOTAL,EE,2015,58.3
A,PC_HH,MBPS_GT100,TOTAL,EE,2016,58.7
A,PC_HH,MBPS_GT100,TOTAL,EE,2017,61.1
A,PC_HH,MBPS_GT100,TOTAL,EE,2018,68.5
A,PC_HH,MBPS_GT100,TOTAL,EE,2019,74.3
A,PC_HH,MBPS_GT100,TOTAL,EE,2020,81.9
A,PC_HH,MBPS_GT100,TOTAL,EE,2021,83.5
A,PC_HH,MBPS_GT100,TOTAL,EE,2022,84.2
A,PC_HH,MBPS_GT100,TOTAL,EE,2023,84.4
A,PC_HH,MBPS_GT100,TOTAL,EE,2024,83.1
A,PC_HH,MBPS_GT100,TOTAL,EE,2025,100.0
A,PC_HH,MBPS_GT100,TOTAL,EL,2013,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2014,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2015,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2016,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2017,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2018,0.4
A,PC_HH,MBPS_GT100,TOTAL,EL,2019,41.6
A,PC_HH,MBPS_GT100,TOTAL,EL,2020,49.0
A,PC_HH,MBPS_GT100,TOTAL,EL,2021,54.6
A,PC_HH,MBPS_GT100,TOTAL,EL,2022,63.9
A,PC_HH,MBPS_GT100,TOTAL,EL,2023,60.7
A,PC_HH,MBPS_GT100,TOTAL,EL,2024,60.7
A,PC_HH,MBPS_GT100,TOTAL,EL,2025,80.5
A,PC_HH,MBPS_GT100,TOTAL,ES,2013,60.6
A,PC_HH,MBPS_GT100,TOTAL,ES,2014,70.5
A,PC_HH,MBPS_GT100,TOTAL,ES,2015,74.2
A,PC_HH,MBPS_GT100,TOTAL,ES,2016,79.1
A,PC_HH,MBPS_GT100,TOTAL,ES,2017,83.6
A,PC_HH,MBPS_GT100,TOTAL,ES,2018,87.2
A,PC_HH,MBPS_GT100,TOTAL,ES,2019,89.0
A,PC_HH,MBPS_GT100,TOTAL,ES,2020,91.7
A,PC_HH,MBPS_GT100,TOTAL,ES,2021,93.8
A,PC_HH,MBPS_GT100,TOTAL,ES,2022,91.2
A,PC_HH,MBPS_GT100,TOTAL,ES,2023,95.7
A,PC_HH,MBPS_GT100,TOTAL,ES,2024,96.5
A,PC_HH,MBPS_GT100,TOTAL,ES,2025,97.9
A,PC_HH,MBPS_GT100,TOTAL,FI,2013,29.4
A,PC_HH,MBPS_GT100,TOTAL,FI,2014,33.7
A,PC_HH,MBPS_GT100,TOTAL,FI,2015,33.7
A,PC_HH,MBPS_GT100,TOTAL,FI,2016,32.5
A,PC_HH,MBPS_GT100,TOTAL,FI,2017,43.4
A,PC_HH,MBPS_GT100,TOTAL,FI,2018,51.8
A,PC_HH,MBPS_GT100,TOTAL,FI,2019,62.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2020,64.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2021,65.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2022,71.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2023,78.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2024,81.0
A,PC_HH,MBPS_GT100,TOTAL,FI,2025,85.0
A,PC_HH,MBPS_GT100,TOTAL,FR,2013,26.6
A,PC_HH,MBPS_GT100,TOTAL,FR,2014,26.9
A,PC_HH,MBPS_GT100,TOTAL,FR,2015,28.4
A,PC_HH,MBPS_GT100,TOTAL,FR,2016,33.9
A,PC_HH,MBPS_GT100,TOTAL,FR,2017,39.2
A,PC_HH,MBPS_GT100,TOTAL,FR,2018,47.4
A,PC_HH,MBPS_GT100,TOTAL,FR,2019,50.3
A,PC_HH,MBPS_GT100,TOTAL,FR,2020,55.8
A,PC_HH,MBPS_GT100,TOTAL,FR,2021,65.3
A,PC_HH,MBPS_GT100,TOTAL,FR,2022,74.0
A,PC_HH,MBPS_GT100,TOTAL,FR,2023,82.1
A,PC_HH,MBPS_GT100,TOTAL,FR,2024,88.2
A,PC_HH,MBPS_GT100,TOTAL,FR,2025,92.5
A,PC_HH,MBPS_GT100,TOTAL,HR,2013,19.1
A,PC_HH,MBPS_GT100,TOTAL,HR,2014,21.8
A,PC_HH,MBPS_GT100,TOTAL,HR,2015,22.0
A,PC_HH,MBPS_GT100,TOTAL,HR,2016,25.3
A,PC_HH,MBPS_GT100,TOTAL,HR,2017,28.5
A,PC_HH,MBPS_GT100,TOTAL,HR,2018,37.7
A,PC_HH,MBPS_GT100,TOTAL,HR,2019,43.6
A,PC_HH,MBPS_GT100,TOTAL,HR,2020,46.2
A,PC_HH,MBPS_GT100,TOTAL,HR,2021,62.1
A,PC_HH,MBPS_GT100,TOTAL,HR,2022,67.4
A,PC_HH,MBPS_GT100,TOTAL,HR,2023,71.4
A,PC_HH,MBPS_GT100,TOTAL,HR,2024,74.7
A,PC_HH,MBPS_GT100,TOTAL,HR,2025,88.5
A,PC_HH,MBPS_GT100,TOTAL,HU,2013,68.9
A,PC_HH,MBPS_GT100,TOTAL,HU,2014,65.4
A,PC_HH,MBPS_GT100,TOTAL,HU,2015,67.7
A,PC_HH,MBPS_GT100,TOTAL,HU,2016,68.4
A,PC_HH,MBPS_GT100,TOTAL,HU,2017,72.4
A,PC_HH,MBPS_GT100,TOTAL,HU,2018,78.0
A,PC_HH,MBPS_GT100,TOTAL,HU,2019,79.0
A,PC_HH,MBPS_GT100,TOTAL,HU,2020,85.5
A,PC_HH,MBPS_GT100,TOTAL,HU,2021,88.7
A,PC_HH,MBPS_GT100,TOTAL,HU,2022,91.9
A,PC_HH,MBPS_GT100,TOTAL,HU,2023,95.1
A,PC_HH,MBPS_GT100,TOTAL,HU,2024,95.2
A,PC_HH,MBPS_GT100,TOTAL,HU,2025,95.7
A,PC_HH,MBPS_GT100,TOTAL,IE,2013,41.2
A,PC_HH,MBPS_GT100,TOTAL,IE,2014,40.6
A,PC_HH,MBPS_GT100,TOTAL,IE,2015,43.3
A,PC_HH,MBPS_GT100,TOTAL,IE,2016,44.9
A,PC_HH,MBPS_GT100,TOTAL,IE,2017,52.3
A,PC_HH,MBPS_GT100,TOTAL,IE,2018,55.4
A,PC_HH,MBPS_GT100,TOTAL,IE,2019,60.0
A,PC_HH,MBPS_GT100,TOTAL,IE,2020,68.9
A,PC_HH,MBPS_GT100,TOTAL,IE,2021,69.7
A,PC_HH,MBPS_GT100,TOTAL,IE,2022,70.6
A,PC_HH,MBPS_GT100,TOTAL,IE,2023,78.6
A,PC_HH,MBPS_GT100,TOTAL,IE,2024,87.3
A,PC_HH,MBPS_GT100,TOTAL,IE,2025,94.9
A,PC_HH,MBPS_GT100,TOTAL,IS,2013,49.7
A,PC_HH,MBPS_GT100,TOTAL,IS,2014,49.0
A,PC_HH,MBPS_GT100,TOTAL,IS,2015,49.4
A,PC_HH,MBPS_GT100,TOTAL,IS,2016,69.6
A,PC_HH,MBPS_GT100,TOTAL,IS,2017,70.4
A,PC_HH,MBPS_GT100,TOTAL,IS,2018,74.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2019,83.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2020,83.9
A,PC_HH,MBPS_GT100,TOTAL,IS,2021,88.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2022,88.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2023,89.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2024,95.3
A,PC_HH,MBPS_GT100,TOTAL,IS,2025,95.9
A,PC_HH,MBPS_GT100,TOTAL,IT,2013,12.2
A,PC_HH,MBPS_GT100,TOTAL,IT,2014,14.8
A,PC_HH,MBPS_GT100,TOTAL,IT,2015,16.4
A,PC_HH,MBPS_GT100,TOTAL,IT,2016,18.8
A,PC_HH,MBPS_GT100,TOTAL,IT,2017,21.7
A,PC_HH,MBPS_GT100,TOTAL,IT,2018,23.9
A,PC_HH,MBPS_GT100,TOTAL,IT,2019,61.0
A,PC_HH,MBPS_GT100,TOTAL,IT,2020,67.0
A,PC_HH,MBPS_GT100,TOTAL,IT,2021,77.6
A,PC_HH,MBPS_GT100,TOTAL,IT,2022,82.8
A,PC_HH,MBPS_GT100,TOTAL,IT,2023,87.1
A,PC_HH,MBPS_GT100,TOTAL,IT,2024,90.8
A,PC_HH,MBPS_GT100,TOTAL,IT,2025,93.4
A,PC_HH,MBPS_GT100,TOTAL,LT,2013,48.7
A,PC_HH,MBPS_GT100,TOTAL,LT,2014,49.2
A,PC_HH,MBPS_GT100,TOTAL,LT,2015,49.6
A,PC_HH,MBPS_GT100,TOTAL,LT,2016,50.1
A,PC_HH,MBPS_GT100,TOTAL,LT,2017,54.4
A,PC_HH,MBPS_GT100,TOTAL,LT,2018,60.6
A,PC_HH,MBPS_GT100,TOTAL,LT,2019,61.2
A,PC_HH,MBPS_GT100,TOTAL,LT,2020,67.3
A,PC_HH,MBPS_GT100,TOTAL,LT,2021,78.1
A,PC_HH,MBPS_GT100,TOTAL,LT,2022,86.7
A,PC_HH,MBPS_GT100,TOTAL,LT,2023,86.9
A,PC_HH,MBPS_GT100,TOTAL,LT,2024,88.1
A,PC_HH,MBPS_GT100,TOTAL,LT,2025,88.4
A,PC_HH,MBPS_GT100,TOTAL,LU,2013,79.6
A,PC_HH,MBPS_GT100,TOTAL,LU,2014,82.5
A,PC_HH,MBPS_GT100,TOTAL,LU,2015,87.6
A,PC_HH,MBPS_GT100,TOTAL,LU,2016,89.7
A,PC_HH,MBPS_GT100,TOTAL,LU,2017,86.6
A,PC_HH,MBPS_GT100,TOTAL,LU,2018,94.0
A,PC_HH,MBPS_GT100,TOTAL,LU,2019,94.6
A,PC_HH,MBPS_GT100,TOTAL,LU,2020,99.3
A,PC_HH,MBPS_GT100,TOTAL,LU,2021,99.4
A,PC_HH,MBPS_GT100,TOTAL,LU,2022,95.1
A,PC_HH,MBPS_GT100,TOTAL,LU,2023,95.4
A,PC_HH,MBPS_GT100,TOTAL,LU,2024,95.7
A,PC_HH,MBPS_GT100,TOTAL,LU,2025,96.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2013,50.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2014,52.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2015,52.9
A,PC_HH,MBPS_GT100,TOTAL,LV,2016,53.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2017,54.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2018,55.9
A,PC_HH,MBPS_GT100,TOTAL,LV,2019,60.0
A,PC_HH,MBPS_GT100,TOTAL,LV,2020,61.6
A,PC_HH,MBPS_GT100,TOTAL,LV,2021,62.4
A,PC_HH,MBPS_GT100,TOTAL,LV,2022,62.6
A,PC_HH,MBPS_GT100,TOTAL,LV,2023,63.6
A,PC_HH,MBPS_GT100,TOTAL,LV,2024,65.4
A,PC_HH,MBPS_GT100,TOTAL,LV,2025,62.4
A,PC_HH,MBPS_GT100,TOTAL,MT,2013,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2014,99.4
A,PC_HH,MBPS_GT100,TOTAL,MT,2015,99.4
A,PC_HH,MBPS_GT100,TOTAL,MT,2016,99.4
A,PC_HH,MBPS_GT100,TOTAL,MT,2017,99.9
A,PC_HH,MBPS_GT100,TOTAL,MT,2018,99.9
A,PC_HH,MBPS_GT100,TOTAL,MT,2019,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2020,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2021,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2022,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2023,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2024,100.0
A,PC_HH,MBPS_GT100,TOTAL,MT,2025,100.0
A,PC_HH,MBPS_GT100,TOTAL,NL,2013,88.9
A,PC_HH,MBPS_GT100,TOTAL,NL,2014,91.9
A,PC_HH,MBPS_GT100,TOTAL,NL,2015,91.9
A,PC_HH,MBPS_GT100,TOTAL,NL,2016,92.0
A,PC_HH,MBPS_GT100,TOTAL,NL,2017,92.9
A,PC_HH,MBPS_GT100,TOTAL,NL,2018,93.0
A,PC_HH,MBPS_GT100,TOTAL,NL,2019,95.8
A,PC_HH,MBPS_GT100,TOTAL,NL,2020,95.8
A,PC_HH,MBPS_GT100,TOTAL,NL,2021,98.5
A,PC_HH,MBPS_GT100,TOTAL,NL,2022,98.7
A,PC_HH,MBPS_GT100,TOTAL,NL,2023,98.7
A,PC_HH,MBPS_GT100,TOTAL,NL,2024,98.7
A,PC_HH,MBPS_GT100,TOTAL,NL,2025,98.9
A,PC_HH,MBPS_GT100,TOTAL,NO,2013,23.0
A,PC_HH,MBPS_GT100,TOTAL,NO,2014,28.0
A,PC_HH,MBPS_GT100,TOTAL,NO,2015,73.0
A,PC_HH,MBPS_GT100,TOTAL,NO,2016,77.6
A,PC_HH,MBPS_GT100,TOTAL,NO,2017,79.8
A,PC_HH,MBPS_GT100,TOTAL,NO,2018,82.0
A,PC_HH,MBPS_GT100,TOTAL,NO,2019,85.7
A,PC_HH,MBPS_GT100,TOTAL,NO,2020,88.5
A,PC_HH,MBPS_GT100,TOTAL,NO,2021,89.2
A,PC_HH,MBPS_GT100,TOTAL,NO,2022,93.6
A,PC_HH,MBPS_GT100,TOTAL,NO,2023,96.6
A,PC_HH,MBPS_GT100,TOTAL,NO,2024,97.5
A,PC_HH,MBPS_GT100,TOTAL,NO,2025,99.1
A,PC_HH,MBPS_GT100,TOTAL,PL,2013,12.4
A,PC_HH,MBPS_GT100,TOTAL,PL,2014,13.4
A,PC_HH,MBPS_GT100,TOTAL,PL,2015,22.0
A,PC_HH,MBPS_GT100,TOTAL,PL,2016,28.7
A,PC_HH,MBPS_GT100,TOTAL,PL,2017,35.4
A,PC_HH,MBPS_GT100,TOTAL,PL,2018,40.4
A,PC_HH,MBPS_GT100,TOTAL,PL,2019,51.3
A,PC_HH,MBPS_GT100,TOTAL,PL,2020,63.4
A,PC_HH,MBPS_GT100,TOTAL,PL,2021,69.2
A,PC_HH,MBPS_GT100,TOTAL,PL,2022,73.8
A,PC_HH,MBPS_GT100,TOTAL,PL,2023,81.5
A,PC_HH,MBPS_GT100,TOTAL,PL,2024,86.1
A,PC_HH,MBPS_GT100,TOTAL,PL,2025,85.7
A,PC_HH,MBPS_GT100,TOTAL,PT,2013,42.1
A,PC_HH,MBPS_GT100,TOTAL,PT,2014,45.3
A,PC_HH,MBPS_GT100,TOTAL,PT,2015,47.2
A,PC_HH,MBPS_GT100,TOTAL,PT,2016,49.6
A,PC_HH,MBPS_GT100,TOTAL,PT,2017,63.6
A,PC_HH,MBPS_GT100,TOTAL,PT,2018,70.2
A,PC_HH,MBPS_GT100,TOTAL,PT,2019,76.6
A,PC_HH,MBPS_GT100,TOTAL,PT,2020,89.5
A,PC_HH,MBPS_GT100,TOTAL,PT,2021,92.8
A,PC_HH,MBPS_GT100,TOTAL,PT,2022,94.9
A,PC_HH,MBPS_GT100,TOTAL,PT,2023,95.7
A,PC_HH,MBPS_GT100,TOTAL,PT,2024,96.2
A,PC_HH,MBPS_GT100,TOTAL,PT,2025,97.2
A,PC_HH,MBPS_GT100,TOTAL,RO,2013,18.4
A,PC_HH,MBPS_GT100,TOTAL,RO,2014,60.2
A,PC_HH,MBPS_GT100,TOTAL,RO,2015,61.8
A,PC_HH,MBPS_GT100,TOTAL,RO,2016,63.4
A,PC_HH,MBPS_GT100,TOTAL,RO,2017,64.9
A,PC_HH,MBPS_GT100,TOTAL,RO,2018,73.8
A,PC_HH,MBPS_GT100,TOTAL,RO,2019,77.7
A,PC_HH,MBPS_GT100,TOTAL,RO,2020,82.8
A,PC_HH,MBPS_GT100,TOTAL,RO,2021,88.6
A,PC_HH,MBPS_GT100,TOTAL,RO,2022,94.5
A,PC_HH,MBPS_GT100,TOTAL,RO,2023,95.7
A,PC_HH,MBPS_GT100,TOTAL,RO,2024,96.4
A,PC_HH,MBPS_GT100,TOTAL,RO,2025,96.8
A,PC_HH,MBPS_GT100,TOTAL,SE,2013,59.1
A,PC_HH,MBPS_GT100,TOTAL,SE,2014,57.5
A,PC_HH,MBPS_GT100,TOTAL,SE,2015,57.5
A,PC_HH,MBPS_GT100,TOTAL,SE,2016,68.7
A,PC_HH,MBPS_GT100,TOTAL,SE,2017,73.3
A,PC_HH,MBPS_GT100,TOTAL,SE,2018,78.4
A,PC_HH,MBPS_GT100,TOTAL,SE,2019,82.2
A,PC_HH,MBPS_GT100,TOTAL,SE,2020,85.1
A,PC_HH,MBPS_GT100,TOTAL,SE,2021,86.7
A,PC_HH,MBPS_GT100,TOTAL,SE,2022,86.8
A,PC_HH,MBPS_GT100,TOTAL,SE,2023,89.0
A,PC_HH,MBPS_GT100,TOTAL,SE,2024,90.2
A,PC_HH,MBPS_GT100,TOTAL,SE,2025,90.5
A,PC_HH,MBPS_GT100,TOTAL,SI,2013,64.7
A,PC_HH,MBPS_GT100,TOTAL,SI,2014,67.3
A,PC_HH,MBPS_GT100,TOTAL,SI,2015,68.7
A,PC_HH,MBPS_GT100,TOTAL,SI,2016,72.2
A,PC_HH,MBPS_GT100,TOTAL,SI,2017,74.3
A,PC_HH,MBPS_GT100,TOTAL,SI,2018,79.4
A,PC_HH,MBPS_GT100,TOTAL,SI,2019,80.9
A,PC_HH,MBPS_GT100,TOTAL,SI,2020,82.1
A,PC_HH,MBPS_GT100,TOTAL,SI,2021,85.5
A,PC_HH,MBPS_GT100,TOTAL,SI,2022,87.2
A,PC_HH,MBPS_GT100,TOTAL,SI,2023,89.0
A,PC_HH,MBPS_GT100,TOTAL,SI,2024,89.8
A,PC_HH,MBPS_GT100,TOTAL,SI,2025,92.2
A,PC_HH,MBPS_GT100,TOTAL,SK,2013,32.4
A,PC_HH,MBPS_GT100,TOTAL,SK,2014,35.9
A,PC_HH,MBPS_GT100,TOTAL,SK,2015,45.0
A,PC_HH,MBPS_GT100,TOTAL,SK,2016,49.0
A,PC_HH,MBPS_GT100,TOTAL,SK,2017,53.1
A,PC_HH,MBPS_GT100,TOTAL,SK,2018,54.7
A,PC_HH,MBPS_GT100,TOTAL,SK,2019,57.3
A,PC_HH,MBPS_GT100,TOTAL,SK,2020,61.9
A,PC_HH,MBPS_GT100,TOTAL,SK,2021,75.4
A,PC_HH,MBPS_GT100,TOTAL,SK,2022,80.2
A,PC_HH,MBPS_GT100,TOTAL,SK,2023,84.7
A,PC_HH,MBPS_GT100,TOTAL,SK,2024,85.9
A,PC_HH,MBPS_GT100,TOTAL,SK,2025,97.3
A,PC_HH,MBPS_GT100,TOTAL,UK,2013,47.7
A,PC_HH,MBPS_GT100,TOTAL,UK,2014,47.7
A,PC_HH,MBPS_GT100,TOTAL,UK,2015,47.9
A,PC_HH,MBPS_GT100,TOTAL,UK,2016,46.0
A,PC_HH,MBPS_GT100,TOTAL,UK,2017,47.0
A,PC_HH,MBPS_GT100,TOTAL,UK,2018,48.0
A,PC_HH,MBPS_GT100,TOTAL,UK,2019,57.0
A,PC_HH,MBPS_GT100,TOTAL,UK,2020,59.0
A,PC_HH,MBPS_GT100,TOTAL,UK,2021,63.2
A,PC_HH,MBPS_GT100,TOTAL,UK,2022,69.8
A,PC_HH,MBPS_GT100,TOTAL,UK,2023,77.1
A,PC_HH,MBPS_GT100,TOTAL,UK,2024,84.3
A,PC_HH,MBPS_GT100,TOTAL,UK,2025,88.0
A,PC_HH,MBPS_GT2,TOTAL,AT,2013,98.6
A,PC_HH,MBPS_GT2,TOTAL,AT,2014,98.4
A,PC_HH,MBPS_GT2,TOTAL,AT,2015,98.0
A,PC_HH,MBPS_GT2,TOTAL,AT,2016,98.1
A,PC_HH,MBPS_GT2,TOTAL,AT,2017,97.9
A,PC_HH,MBPS_GT2,TOTAL,AT,2018,98.0
A,PC_HH,MBPS_GT2,TOTAL,AT,2019,98.2
A,PC_HH,MBPS_GT2,TOTAL,AT,2020,98.6
A,PC_HH,MBPS_GT2,TOTAL,BE,2013,99.9
A,PC_HH,MBPS_GT2,TOTAL,BE,2014,99.8
A,PC_HH,MBPS_GT2,TOTAL,BE,2015,99.8
A,PC_HH,MBPS_GT2,TOTAL,BE,2016,99.8
A,PC_HH,MBPS_GT2,TOTAL,BE,2017,99.9
A,PC_HH,MBPS_GT2,TOTAL,BE,2018,99.9
A,PC_HH,MBPS_GT2,TOTAL,BE,2019,99.9
A,PC_HH,MBPS_GT2,TOTAL,BE,2020,99.9
A,PC_HH,MBPS_GT2,TOTAL,BG,2013,92.1
A,PC_HH,MBPS_GT2,TOTAL,BG,2014,94.8
A,PC_HH,MBPS_GT2,TOTAL,BG,2015,94.9
A,PC_HH,MBPS_GT2,TOTAL,BG,2016,94.9
A,PC_HH,MBPS_GT2,TOTAL,BG,2017,95.0
A,PC_HH,MBPS_GT2,TOTAL,BG,2018,95.3
A,PC_HH,MBPS_GT2,TOTAL,BG,2019,95.3
A,PC_HH,MBPS_GT2,TOTAL,BG,2020,95.6
A,PC_HH,MBPS_GT2,TOTAL,CH,2013,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2014,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2015,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2016,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2017,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2018,99.7
A,PC_HH,MBPS_GT2,TOTAL,CH,2019,99.8
A,PC_HH,MBPS_GT2,TOTAL,CH,2020,99.8
A,PC_HH,MBPS_GT2,TOTAL,CY,2013,99.5
A,PC_HH,MBPS_GT2,TOTAL,CY,2014,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2015,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2016,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2017,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2018,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2019,100.0
A,PC_HH,MBPS_GT2,TOTAL,CY,2020,100.0
A,PC_HH,MBPS_GT2,TOTAL,CZ,2013,96.1
A,PC_HH,MBPS_GT2,TOTAL,CZ,2014,96.1
A,PC_HH,MBPS_GT2,TOTAL,CZ,2015,96.1
A,PC_HH,MBPS_GT2,TOTAL,CZ,2016,95.6
A,PC_HH,MBPS_GT2,TOTAL,CZ,2017,96.1
A,PC_HH,MBPS_GT2,TOTAL,CZ,2018,96.0
A,PC_HH,MBPS_GT2,TOTAL,CZ,2019,97.4
A,PC_HH,MBPS_GT2,TOTAL,CZ,2020,99.8
A,PC_HH,MBPS_GT2,TOTAL,DE,2013,99.4
A,PC_HH,MBPS_GT2,TOTAL,DE,2014,99.8
A,PC_HH,MBPS_GT2,TOTAL,DE,2015,99.9
A,PC_HH,MBPS_GT2,TOTAL,DE,2016,97.0
A,PC_HH,MBPS_GT2,TOTAL,DE,2017,97.1
A,PC_HH,MBPS_GT2,TOTAL,DE,2018,97.5
A,PC_HH,MBPS_GT2,TOTAL,DE,2019,98.5
A,PC_HH,MBPS_GT2,TOTAL,DE,2020,99.0
A,PC_HH,MBPS_GT2,TOTAL,DK,2013,98.6
A,PC_HH,MBPS_GT2,TOTAL,DK,2014,99.0
A,PC_HH,MBPS_GT2,TOTAL,DK,2015,99.0
A,PC_HH,MBPS_GT2,TOTAL,DK,2016,98.9
A,PC_HH,MBPS_GT2,TOTAL,DK,2017,99.2
A,PC_HH,MBPS_GT2,TOTAL,DK,2018,99.2
A,PC_HH,MBPS_GT2,TOTAL,DK,2019,99.3
A,PC_HH,MBPS_GT2,TOTAL,DK,2020,99.4
A,PC_HH,MBPS_GT2,TOTAL,EE,2013,84.7
A,PC_HH,MBPS_GT2,TOTAL,EE,2014,86.0
A,PC_HH,MBPS_GT2,TOTAL,EE,2015,86.8
A,PC_HH,MBPS_GT2,TOTAL,EE,2016,86.8
A,PC_HH,MBPS_GT2,TOTAL,EE,2017,85.0
A,PC_HH,MBPS_GT2,TOTAL,EE,2018,85.0
A,PC_HH,MBPS_GT2,TOTAL,EE,2019,85.0
A,PC_HH,MBPS_GT2,TOTAL,EE,2020,89.3
A,PC_HH,MBPS_GT2,TOTAL,EL,2013,93.8
A,PC_HH,MBPS_GT2,TOTAL,EL,2014,94.3
A,PC_HH,MBPS_GT2,TOTAL,EL,2015,94.9
A,PC_HH,MBPS_GT2,TOTAL,EL,2016,94.5
A,PC_HH,MBPS_GT2,TOTAL,EL,2017,95.0
A,PC_HH,MBPS_GT2,TOTAL,EL,2018,95.7
A,PC_HH,MBPS_GT2,TOTAL,EL,2019,99.5
A,PC_HH,MBPS_GT2,TOTAL,EL,2020,99.6
A,PC_HH,MBPS_GT2,TOTAL,ES,2013,96.3
A,PC_HH,MBPS_GT2,TOTAL,ES,2014,95.1
A,PC_HH,MBPS_GT2,TOTAL,ES,2015,95.1
A,PC_HH,MBPS_GT2,TOTAL,ES,2016,95.5
A,PC_HH,MBPS_GT2,TOTAL,ES,2017,95.7
A,PC_HH,MBPS_GT2,TOTAL,ES,2018,96.1
A,PC_HH,MBPS_GT2,TOTAL,ES,2019,95.6
A,PC_HH,MBPS_GT2,TOTAL,ES,2020,95.5
A,PC_HH,MBPS_GT2,TOTAL,FI,2013,96.2
A,PC_HH,MBPS_GT2,TOTAL,FI,2014,96.5
A,PC_HH,MBPS_GT2,TOTAL,FI,2015,96.5
A,PC_HH,MBPS_GT2,TOTAL,FI,2016,96.5
A,PC_HH,MBPS_GT2,TOTAL,FI,2017,96.5
A,PC_HH,MBPS_GT2,TOTAL,FI,2018,94.4
A,PC_HH,MBPS_GT2,TOTAL,FI,2019,93.0
A,PC_HH,MBPS_GT2,TOTAL,FI,2020,93.0
A,PC_HH,MBPS_GT2,TOTAL,FR,2013,97.0
A,PC_HH,MBPS_GT2,TOTAL,FR,2014,97.0
A,PC_HH,MBPS_GT2,TOTAL,FR,2015,97.1
A,PC_HH,MBPS_GT2,TOTAL,FR,2016,97.4
A,PC_HH,MBPS_GT2,TOTAL,FR,2017,97.5
A,PC_HH,MBPS_GT2,TOTAL,FR,2018,97.3
A,PC_HH,MBPS_GT2,TOTAL,FR,2019,99.7
A,PC_HH,MBPS_GT2,TOTAL,FR,2020,99.7
A,PC_HH,MBPS_GT2,TOTAL,HR,2013,95.4
A,PC_HH,MBPS_GT2,TOTAL,HR,2014,95.8
A,PC_HH,MBPS_GT2,TOTAL,HR,2015,96.1
A,PC_HH,MBPS_GT2,TOTAL,HR,2016,96.4
A,PC_HH,MBPS_GT2,TOTAL,HR,2017,98.7
A,PC_HH,MBPS_GT2,TOTAL,HR,2018,99.8
A,PC_HH,MBPS_GT2,TOTAL,HR,2019,99.9
A,PC_HH,MBPS_GT2,TOTAL,HR,2020,99.9
A,PC_HH,MBPS_GT2,TOTAL,HU,2013,93.9
A,PC_HH,MBPS_GT2,TOTAL,HU,2014,93.9
A,PC_HH,MBPS_GT2,TOTAL,HU,2015,94.8
A,PC_HH,MBPS_GT2,TOTAL,HU,2016,94.8
A,PC_HH,MBPS_GT2,TOTAL,HU,2017,94.8
A,PC_HH,MBPS_GT2,TOTAL,HU,2018,94.0
A,PC_HH,MBPS_GT2,TOTAL,HU,2019,95.8
A,PC_HH,MBPS_GT2,TOTAL,HU,2020,95.5
A,PC_HH,MBPS_GT2,TOTAL,IE,2013,95.9
A,PC_HH,MBPS_GT2,TOTAL,IE,2014,95.9
A,PC_HH,MBPS_GT2,TOTAL,IE,2015,95.9
A,PC_HH,MBPS_GT2,TOTAL,IE,2016,95.9
