freq,unit,wstatus,nace_r2,geo,time,value
A,THS,EMP,TOTAL,ITC42,2002,251.8
A,THS,EMP,TOTAL,ITC42,2003,251.3
A,THS,EMP,TOTAL,ITC42,2004,245.7
A,THS,EMP,TOTAL,ITC42,2005,249.2
A,THS,EMP,TOTAL,ITC42,2006,253.3
A,THS,EMP,TOTAL,ITC42,2007,257.9
A,THS,EMP,TOTAL,ITC42,2008,245.3
A,THS,EMP,TOTAL,ITC42,2009,241.7
A,THS,EMP,TOTAL,ITC42,2010,238.4
A,THS,EMP,TOTAL,ITC42,2011,240.1
A,THS,EMP,TOTAL,ITC42,2012,240.9
A,THS,EMP,TOTAL,ITC42,2013,233.8
A,THS,EMP,TOTAL,ITC42,2014,232.5
A,THS,EMP,TOTAL,ITC42,2015,231.8
A,THS,EMP,TOTAL,ITC42,2016,231.7
A,THS,EMP,TOTAL,ITC42,2017,236.3
A,THS,EMP,TOTAL,ITC42,2018,237.3
A,THS,EMP,TOTAL,ITC42,2019,237.2
A,THS,EMP,TOTAL,ITC42,2020,234.1
A,THS,EMP,TOTAL,ITC42,2021,233.7
A,THS,EMP,TOTAL,ITC42,2022,239.7
A,THS,EMP,TOTAL,ITC42,2023,244.9
A,THS,EMP,TOTAL,ITC43,2000,143.9
A,THS,EMP,TOTAL,ITC43,2001,144.8
A,THS,EMP,TOTAL,ITC43,2002,147.2
A,THS,EMP,TOTAL,ITC43,2003,150.0
A,THS,EMP,TOTAL,ITC43,2004,150.0
A,THS,EMP,TOTAL,ITC43,2005,148.4
A,THS,EMP,TOTAL,ITC43,2006,147.8
A,THS,EMP,TOTAL,ITC43,2007,149.2
A,THS,EMP,TOTAL,ITC43,2008,144.9
A,THS,EMP,TOTAL,ITC43,2009,144.3
A,THS,EMP,TOTAL,ITC43,2010,137.5
A,THS,EMP,TOTAL,ITC43,2011,135.7
A,THS,EMP,TOTAL,ITC43,2012,137.8
A,THS,EMP,TOTAL,ITC43,2013,136.3
A,THS,EMP,TOTAL,ITC43,2014,134.2
A,THS,EMP,TOTAL,ITC43,2015,135.6
A,THS,EMP,TOTAL,ITC43,2016,135.7
A,THS,EMP,TOTAL,ITC43,2017,137.8
A,THS,EMP,TOTAL,ITC43,2018,139.1
A,THS,EMP,TOTAL,ITC43,2019,139.3
A,THS,EMP,TOTAL,ITC43,2020,137.3
A,THS,EMP,TOTAL,ITC43,2021,138.2
A,THS,EMP,TOTAL,ITC43,2022,141.2
A,THS,EMP,TOTAL,ITC43,2023,142.6
A,THS,EMP,TOTAL,ITC44,2000,71.5
A,THS,EMP,TOTAL,ITC44,2001,75.4
A,THS,EMP,TOTAL,ITC44,2002,79.1
A,THS,EMP,TOTAL,ITC44,2003,84.7
A,THS,EMP,TOTAL,ITC44,2004,86.0
A,THS,EMP,TOTAL,ITC44,2005,84.4
A,THS,EMP,TOTAL,ITC44,2006,86.6
A,THS,EMP,TOTAL,ITC44,2007,85.9
A,THS,EMP,TOTAL,ITC44,2008,84.1
A,THS,EMP,TOTAL,ITC44,2009,82.5
A,THS,EMP,TOTAL,ITC44,2010,82.5
A,THS,EMP,TOTAL,ITC44,2011,83.9
A,THS,EMP,TOTAL,ITC44,2012,86.0
A,THS,EMP,TOTAL,ITC44,2013,81.3
A,THS,EMP,TOTAL,ITC44,2014,81.4
A,THS,EMP,TOTAL,ITC44,2015,80.9
A,THS,EMP,TOTAL,ITC44,2016,80.2
A,THS,EMP,TOTAL,ITC44,2017,79.2
A,THS,EMP,TOTAL,ITC44,2018,78.2
A,THS,EMP,TOTAL,ITC44,2019,77.8
A,THS,EMP,TOTAL,ITC44,2020,75.6
A,THS,EMP,TOTAL,ITC44,2021,75.4
A,THS,EMP,TOTAL,ITC44,2022,77.1
A,THS,EMP,TOTAL,ITC44,2023,77.4
A,THS,EMP,TOTAL,ITC46,2000,446.6
A,THS,EMP,TOTAL,ITC46,2001,461.7
A,THS,EMP,TOTAL,ITC46,2002,470.5
A,THS,EMP,TOTAL,ITC46,2003,480.6
A,THS,EMP,TOTAL,ITC46,2004,483.1
A,THS,EMP,TOTAL,ITC46,2005,489.8
A,THS,EMP,TOTAL,ITC46,2006,512.0
A,THS,EMP,TOTAL,ITC46,2007,507.1
A,THS,EMP,TOTAL,ITC46,2008,489.7
A,THS,EMP,TOTAL,ITC46,2009,500.7
A,THS,EMP,TOTAL,ITC46,2010,477.6
A,THS,EMP,TOTAL,ITC46,2011,475.3
A,THS,EMP,TOTAL,ITC46,2012,479.9
A,THS,EMP,TOTAL,ITC46,2013,469.9
A,THS,EMP,TOTAL,ITC46,2014,471.1
A,THS,EMP,TOTAL,ITC46,2015,472.6
A,THS,EMP,TOTAL,ITC46,2016,479.6
A,THS,EMP,TOTAL,ITC46,2017,485.6
A,THS,EMP,TOTAL,ITC46,2018,494.2
A,THS,EMP,TOTAL,ITC46,2019,498.4
A,THS,EMP,TOTAL,ITC46,2020,489.7
A,THS,EMP,TOTAL,ITC46,2021,495.4
A,THS,EMP,TOTAL,ITC46,2022,501.5
A,THS,EMP,TOTAL,ITC46,2023,510.4
A,THS,EMP,TOTAL,ITC47,2000,519.5
A,THS,EMP,TOTAL,ITC47,2001,549.8
A,THS,EMP,TOTAL,ITC47,2002,560.5
A,THS,EMP,TOTAL,ITC47,2003,573.2
A,THS,EMP,TOTAL,ITC47,2004,577.0
A,THS,EMP,TOTAL,ITC47,2005,567.6
A,THS,EMP,TOTAL,ITC47,2006,579.3
A,THS,EMP,TOTAL,ITC47,2007,590.5
A,THS,EMP,TOTAL,ITC47,2008,586.1
A,THS,EMP,TOTAL,ITC47,2009,566.2
A,THS,EMP,TOTAL,ITC47,2010,549.7
A,THS,EMP,TOTAL,ITC47,2011,558.6
A,THS,EMP,TOTAL,ITC47,2012,557.7
A,THS,EMP,TOTAL,ITC47,2013,544.7
A,THS,EMP,TOTAL,ITC47,2014,543.9
A,THS,EMP,TOTAL,ITC47,2015,546.5
A,THS,EMP,TOTAL,ITC47,2016,554.0
A,THS,EMP,TOTAL,ITC47,2017,564.1
A,THS,EMP,TOTAL,ITC47,2018,575.4
A,THS,EMP,TOTAL,ITC47,2019,583.4
A,THS,EMP,TOTAL,ITC47,2020,567.6
A,THS,EMP,TOTAL,ITC47,2021,577.6
A,THS,EMP,TOTAL,ITC47,2022,587.6
A,THS,EMP,TOTAL,ITC47,2023,599.2
A,THS,EMP,TOTAL,ITC48,2000,205.5
A,THS,EMP,TOTAL,ITC48,2001,217.6
A,THS,EMP,TOTAL,ITC48,2002,219.8
A,THS,EMP,TOTAL,ITC48,2003,222.6
A,THS,EMP,TOTAL,ITC48,2004,220.9
A,THS,EMP,TOTAL,ITC48,2005,213.9
A,THS,EMP,TOTAL,ITC48,2006,212.7
A,THS,EMP,TOTAL,ITC48,2007,213.7
A,THS,EMP,TOTAL,ITC48,2008,203.6
A,THS,EMP,TOTAL,ITC48,2009,196.9
A,THS,EMP,TOTAL,ITC48,2010,189.6
A,THS,EMP,TOTAL,ITC48,2011,194.7
A,THS,EMP,TOTAL,ITC48,2012,192.6
A,THS,EMP,TOTAL,ITC48,2013,191.2
A,THS,EMP,TOTAL,ITC48,2014,189.1
A,THS,EMP,TOTAL,ITC48,2015,190.8
A,THS,EMP,TOTAL,ITC48,2016,186.5
A,THS,EMP,TOTAL,ITC48,2017,190.7
A,THS,EMP,TOTAL,ITC48,2018,193.3
A,THS,EMP,TOTAL,ITC48,2019,192.8
A,THS,EMP,TOTAL,ITC48,2020,189.4
A,THS,EMP,TOTAL,ITC48,2021,191.9
A,THS,EMP,TOTAL,ITC48,2022,197.5
A,THS,EMP,TOTAL,ITC48,2023,199.2
A,THS,EMP,TOTAL,ITC49,2000,80.0
A,THS,EMP,TOTAL,ITC49,2001,81.3
A,THS,EMP,TOTAL,ITC49,2002,80.5
A,THS,EMP,TOTAL,ITC49,2003,80.2
A,THS,EMP,TOTAL,ITC49,2004,80.7
A,THS,EMP,TOTAL,ITC49,2005,86.6
A,THS,EMP,TOTAL,ITC49,2006,92.5
A,THS,EMP,TOTAL,ITC49,2007,90.2
A,THS,EMP,TOTAL,ITC49,2008,85.0
A,THS,EMP,TOTAL,ITC49,2009,88.7
A,THS,EMP,TOTAL,ITC49,2010,87.3
A,THS,EMP,TOTAL,ITC49,2011,81.8
A,THS,EMP,TOTAL,ITC49,2012,83.4
A,THS,EMP,TOTAL,ITC49,2013,80.7
A,THS,EMP,TOTAL,ITC49,2014,80.0
A,THS,EMP,TOTAL,ITC49,2015,78.0
A,THS,EMP,TOTAL,ITC49,2016,78.9
A,THS,EMP,TOTAL,ITC49,2017,79.3
A,THS,EMP,TOTAL,ITC49,2018,79.6
A,THS,EMP,TOTAL,ITC49,2019,80.3
A,THS,EMP,TOTAL,ITC49,2020,78.1
A,THS,EMP,TOTAL,ITC49,2021,79.2
A,THS,EMP,TOTAL,ITC49,2022,79.7
A,THS,EMP,TOTAL,ITC49,2023,82.2
A,THS,EMP,TOTAL,ITC4A,2000,155.1
A,THS,EMP,TOTAL,ITC4A,2001,149.9
A,THS,EMP,TOTAL,ITC4A,2002,149.5
A,THS,EMP,TOTAL,ITC4A,2003,151.2
A,THS,EMP,TOTAL,ITC4A,2004,149.3
A,THS,EMP,TOTAL,ITC4A,2005,150.3
A,THS,EMP,TOTAL,ITC4A,2006,152.9
A,THS,EMP,TOTAL,ITC4A,2007,156.0
A,THS,EMP,TOTAL,ITC4A,2008,153.9
A,THS,EMP,TOTAL,ITC4A,2009,144.3
A,THS,EMP,TOTAL,ITC4A,2010,141.9
A,THS,EMP,TOTAL,ITC4A,2011,138.7
A,THS,EMP,TOTAL,ITC4A,2012,137.7
A,THS,EMP,TOTAL,ITC4A,2013,136.7
A,THS,EMP,TOTAL,ITC4A,2014,134.8
A,THS,EMP,TOTAL,ITC4A,2015,135.9
A,THS,EMP,TOTAL,ITC4A,2016,137.9
A,THS,EMP,TOTAL,ITC4A,2017,139.8
A,THS,EMP,TOTAL,ITC4A,2018,142.3
A,THS,EMP,TOTAL,ITC4A,2019,143.3
A,THS,EMP,TOTAL,ITC4A,2020,140.7
A,THS,EMP,TOTAL,ITC4A,2021,143.2
A,THS,EMP,TOTAL,ITC4A,2022,144.3
A,THS,EMP,TOTAL,ITC4A,2023,147.2
A,THS,EMP,TOTAL,ITC4B,2000,165.8
A,THS,EMP,TOTAL,ITC4B,2001,167.7
A,THS,EMP,TOTAL,ITC4B,2002,170.4
A,THS,EMP,TOTAL,ITC4B,2003,174.3
A,THS,EMP,TOTAL,ITC4B,2004,174.2
A,THS,EMP,TOTAL,ITC4B,2005,173.7
A,THS,EMP,TOTAL,ITC4B,2006,175.6
A,THS,EMP,TOTAL,ITC4B,2007,179.3
A,THS,EMP,TOTAL,ITC4B,2008,179.6
A,THS,EMP,TOTAL,ITC4B,2009,177.7
A,THS,EMP,TOTAL,ITC4B,2010,175.3
A,THS,EMP,TOTAL,ITC4B,2011,177.1
A,THS,EMP,TOTAL,ITC4B,2012,179.8
A,THS,EMP,TOTAL,ITC4B,2013,177.2
A,THS,EMP,TOTAL,ITC4B,2014,175.8
A,THS,EMP,TOTAL,ITC4B,2015,177.6
A,THS,EMP,TOTAL,ITC4B,2016,180.3
A,THS,EMP,TOTAL,ITC4B,2017,182.3
A,THS,EMP,TOTAL,ITC4B,2018,186.0
A,THS,EMP,TOTAL,ITC4B,2019,185.3
A,THS,EMP,TOTAL,ITC4B,2020,182.9
A,THS,EMP,TOTAL,ITC4B,2021,181.7
A,THS,EMP,TOTAL,ITC4B,2022,184.1
A,THS,EMP,TOTAL,ITC4B,2023,185.3
A,THS,EMP,TOTAL,ITC4C,2000,1529.1
A,THS,EMP,TOTAL,ITC4C,2001,1578.1
A,THS,EMP,TOTAL,ITC4C,2002,1606.5
A,THS,EMP,TOTAL,ITC4C,2003,1641.3
A,THS,EMP,TOTAL,ITC4C,2004,1658.8
A,THS,EMP,TOTAL,ITC4C,2005,1678.9
A,THS,EMP,TOTAL,ITC4C,2006,1689.6
A,THS,EMP,TOTAL,ITC4C,2007,1707.0
A,THS,EMP,TOTAL,ITC4C,2008,1799.6
A,THS,EMP,TOTAL,ITC4C,2009,1780.2
A,THS,EMP,TOTAL,ITC4C,2010,1803.3
A,THS,EMP,TOTAL,ITC4C,2011,1808.0
A,THS,EMP,TOTAL,ITC4C,2012,1813.9
A,THS,EMP,TOTAL,ITC4C,2013,1795.9
A,THS,EMP,TOTAL,ITC4C,2014,1824.3
A,THS,EMP,TOTAL,ITC4C,2015,1861.8
A,THS,EMP,TOTAL,ITC4C,2016,1911.1
A,THS,EMP,TOTAL,ITC4C,2017,1941.9
A,THS,EMP,TOTAL,ITC4C,2018,2000.8
A,THS,EMP,TOTAL,ITC4C,2019,2015.7
A,THS,EMP,TOTAL,ITC4C,2020,1974.0
A,THS,EMP,TOTAL,ITC4C,2021,2008.9
A,THS,EMP,TOTAL,ITC4C,2022,2052.8
A,THS,EMP,TOTAL,ITC4C,2023,2127.0
A,THS,EMP,TOTAL,ITC4D,2000,318.1
A,THS,EMP,TOTAL,ITC4D,2001,323.9
A,THS,EMP,TOTAL,ITC4D,2002,324.2
A,THS,EMP,TOTAL,ITC4D,2003,328.7
A,THS,EMP,TOTAL,ITC4D,2004,334.4
A,THS,EMP,TOTAL,ITC4D,2005,335.5
A,THS,EMP,TOTAL,ITC4D,2006,335.0
A,THS,EMP,TOTAL,ITC4D,2007,338.6
A,THS,EMP,TOTAL,ITC4D,2008,352.0
A,THS,EMP,TOTAL,ITC4D,2009,343.1
A,THS,EMP,TOTAL,ITC4D,2010,343.1
A,THS,EMP,TOTAL,ITC4D,2011,343.2
A,THS,EMP,TOTAL,ITC4D,2012,341.2
A,THS,EMP,TOTAL,ITC4D,2013,335.5
A,THS,EMP,TOTAL,ITC4D,2014,332.3
A,THS,EMP,TOTAL,ITC4D,2015,333.3
A,THS,EMP,TOTAL,ITC4D,2016,339.4
A,THS,EMP,TOTAL,ITC4D,2017,344.2
A,THS,EMP,TOTAL,ITC4D,2018,341.8
A,THS,EMP,TOTAL,ITC4D,2019,345.4
A,THS,EMP,TOTAL,ITC4D,2020,343.8
A,THS,EMP,TOTAL,ITC4D,2021,345.7
A,THS,EMP,TOTAL,ITC4D,2022,352.5
A,THS,EMP,TOTAL,ITC4D,2023,360.8
A,THS,EMP,TOTAL,ITF,2000,4610.4
A,THS,EMP,TOTAL,ITF,2001,4708.5
A,THS,EMP,TOTAL,ITF,2002,4831.8
A,THS,EMP,TOTAL,ITF,2003,4867.2
A,THS,EMP,TOTAL,ITF,2004,4852.1
A,THS,EMP,TOTAL,ITF,2005,4824.4
A,THS,EMP,TOTAL,ITF,2006,4894.9
A,THS,EMP,TOTAL,ITF,2007,4910.4
A,THS,EMP,TOTAL,ITF,2008,4882.1
A,THS,EMP,TOTAL,ITF,2009,4714.2
A,THS,EMP,TOTAL,ITF,2010,4658.1
A,THS,EMP,TOTAL,ITF,2011,4684.1
A,THS,EMP,TOTAL,ITF,2012,4644.0
A,THS,EMP,TOTAL,ITF,2013,4531.1
A,THS,EMP,TOTAL,ITF,2014,4527.7
A,THS,EMP,TOTAL,ITF,2015,4575.8
A,THS,EMP,TOTAL,ITF,2016,4647.9
A,THS,EMP,TOTAL,ITF,2017,4683.8
A,THS,EMP,TOTAL,ITF,2018,4671.8
A,THS,EMP,TOTAL,ITF,2019,4698.8
A,THS,EMP,TOTAL,ITF,2020,4631.5
A,THS,EMP,TOTAL,ITF,2021,4678.8
A,THS,EMP,TOTAL,ITF,2022,4787.7
A,THS,EMP,TOTAL,ITF,2023,4895.8
A,THS,EMP,TOTAL,ITF,2024,4969.7
A,THS,EMP,TOTAL,ITF1,2000,486.3
A,THS,EMP,TOTAL,ITF1,2001,502.4
A,THS,EMP,TOTAL,ITF1,2002,508.8
A,THS,EMP,TOTAL,ITF1,2003,510.7
A,THS,EMP,TOTAL,ITF1,2004,497.5
A,THS,EMP,TOTAL,ITF1,2005,512.3
A,THS,EMP,TOTAL,ITF1,2006,523.6
A,THS,EMP,TOTAL,ITF1,2007,528.6
A,THS,EMP,TOTAL,ITF1,2008,538.8
A,THS,EMP,TOTAL,ITF1,2009,522.0
A,THS,EMP,TOTAL,ITF1,2010,522.4
A,THS,EMP,TOTAL,ITF1,2011,533.0
A,THS,EMP,TOTAL,ITF1,2012,528.7
A,THS,EMP,TOTAL,ITF1,2013,519.5
A,THS,EMP,TOTAL,ITF1,2014,513.5
A,THS,EMP,TOTAL,ITF1,2015,515.1
A,THS,EMP,TOTAL,ITF1,2016,516.4
A,THS,EMP,TOTAL,ITF1,2017,519.5
A,THS,EMP,TOTAL,ITF1,2018,520.3
A,THS,EMP,TOTAL,ITF1,2019,522.2
A,THS,EMP,TOTAL,ITF1,2020,512.7
A,THS,EMP,TOTAL,ITF1,2021,521.4
A,THS,EMP,TOTAL,ITF1,2022,533.1
A,THS,EMP,TOTAL,ITF1,2023,543.5
A,THS,EMP,TOTAL,ITF1,2024,550.8
A,THS,EMP,TOTAL,ITF11,2000,102.6
A,THS,EMP,TOTAL,ITF11,2001,109.2
A,THS,EMP,TOTAL,ITF11,2002,109.6
A,THS,EMP,TOTAL,ITF11,2003,107.3
A,THS,EMP,TOTAL,ITF11,2004,107.4
A,THS,EMP,TOTAL,ITF11,2005,111.5
A,THS,EMP,TOTAL,ITF11,2006,115.0
A,THS,EMP,TOTAL,ITF11,2007,122.4
A,THS,EMP,TOTAL,ITF11,2008,119.8
A,THS,EMP,TOTAL,ITF11,2009,110.1
A,THS,EMP,TOTAL,ITF11,2010,114.2
A,THS,EMP,TOTAL,ITF11,2011,117.7
A,THS,EMP,TOTAL,ITF11,2012,120.3
A,THS,EMP,TOTAL,ITF11,2013,117.8
A,THS,EMP,TOTAL,ITF11,2014,116.0
A,THS,EMP,TOTAL,ITF11,2015,114.7
A,THS,EMP,TOTAL,ITF11,2016,114.5
A,THS,EMP,TOTAL,ITF11,2017,114.4
A,THS,EMP,TOTAL,ITF11,2018,113.0
A,THS,EMP,TOTAL,ITF11,2019,114.2
A,THS,EMP,TOTAL,ITF11,2020,112.0
A,THS,EMP,TOTAL,ITF11,2021,112.5
A,THS,EMP,TOTAL,ITF11,2022,114.9
A,THS,EMP,TOTAL,ITF11,2023,116.1
A,THS,EMP,TOTAL,ITF12,2000,115.8
A,THS,EMP,TOTAL,ITF12,2001,122.9
A,THS,EMP,TOTAL,ITF12,2002,124.0
A,THS,EMP,TOTAL,ITF12,2003,124.9
A,THS,EMP,TOTAL,ITF12,2004,122.5
A,THS,EMP,TOTAL,ITF12,2005,124.9
A,THS,EMP,TOTAL,ITF12,2006,126.9
A,THS,EMP,TOTAL,ITF12,2007,125.6
A,THS,EMP,TOTAL,ITF12,2008,126.2
A,THS,EMP,TOTAL,ITF12,2009,127.9
A,THS,EMP,TOTAL,ITF12,2010,128.8
A,THS,EMP,TOTAL,ITF12,2011,126.7
A,THS,EMP,TOTAL,ITF12,2012,124.7
A,THS,EMP,TOTAL,ITF12,2013,120.5
A,THS,EMP,TOTAL,ITF12,2014,121.5
A,THS,EMP,TOTAL,ITF12,2015,122.7
A,THS,EMP,TOTAL,ITF12,2016,124.1
A,THS,EMP,TOTAL,ITF12,2017,125.2
A,THS,EMP,TOTAL,ITF12,2018,124.5
A,THS,EMP,TOTAL,ITF12,2019,123.6
A,THS,EMP,TOTAL,ITF12,2020,122.1
A,THS,EMP,TOTAL,ITF12,2021,125.2
A,THS,EMP,TOTAL,ITF12,2022,128.4
A,THS,EMP,TOTAL,ITF12,2023,131.4
A,THS,EMP,TOTAL,ITF13,2000,112.3
A,THS,EMP,TOTAL,ITF13,2001,117.6
A,THS,EMP,TOTAL,ITF13,2002,122.0
A,THS,EMP,TOTAL,ITF13,2003,125.9
A,THS,EMP,TOTAL,ITF13,2004,125.1
A,THS,EMP,TOTAL,ITF13,2005,124.8
A,THS,EMP,TOTAL,ITF13,2006,125.4
A,THS,EMP,TOTAL,ITF13,2007,128.2
A,THS,EMP,TOTAL,ITF13,2008,132.4
A,THS,EMP,TOTAL,ITF13,2009,129.8
A,THS,EMP,TOTAL,ITF13,2010,123.2
A,THS,EMP,TOTAL,ITF13,2011,124.8
A,THS,EMP,TOTAL,ITF13,2012,123.3
A,THS,EMP,TOTAL,ITF13,2013,122.4
A,THS,EMP,TOTAL,ITF13,2014,120.4
A,THS,EMP,TOTAL,ITF13,2015,120.7
A,THS,EMP,TOTAL,ITF13,2016,120.3
A,THS,EMP,TOTAL,ITF13,2017,120.4
A,THS,EMP,TOTAL,ITF13,2018,122.9
A,THS,EMP,TOTAL,ITF13,2019,122.2
A,THS,EMP,TOTAL,ITF13,2020,118.9
A,THS,EMP,TOTAL,ITF13,2021,121.9
A,THS,EMP,TOTAL,ITF13,2022,124.2
A,THS,EMP,TOTAL,ITF13,2023,127.5
A,THS,EMP,TOTAL,ITF14,2000,155.6
A,THS,EMP,TOTAL,ITF14,2001,152.7
A,THS,EMP,TOTAL,ITF14,2002,153.2
A,THS,EMP,TOTAL,ITF14,2003,152.6
A,THS,EMP,TOTAL,ITF14,2004,142.5
A,THS,EMP,TOTAL,ITF14,2005,151.1
A,THS,EMP,TOTAL,ITF14,2006,156.3
A,THS,EMP,TOTAL,ITF14,2007,152.4
A,THS,EMP,TOTAL,ITF14,2008,160.4
A,THS,EMP,TOTAL,ITF14,2009,154.2
A,THS,EMP,TOTAL,ITF14,2010,156.2
A,THS,EMP,TOTAL,ITF14,2011,163.8
A,THS,EMP,TOTAL,ITF14,2012,160.4
A,THS,EMP,TOTAL,ITF14,2013,158.8
A,THS,EMP,TOTAL,ITF14,2014,155.6
A,THS,EMP,TOTAL,ITF14,2015,157.0
A,THS,EMP,TOTAL,ITF14,2016,157.5
A,THS,EMP,TOTAL,ITF14,2017,159.5
A,THS,EMP,TOTAL,ITF14,2018,159.9
A,THS,EMP,TOTAL,ITF14,2019,162.2
A,THS,EMP,TOTAL,ITF14,2020,159.7
A,THS,EMP,TOTAL,ITF14,2021,161.8
A,THS,EMP,TOTAL,ITF14,2022,165.6
A,THS,EMP,TOTAL,ITF14,2023,168.5
A,THS,EMP,TOTAL,ITF2,2000,107.5
A,THS,EMP,TOTAL,ITF2,2001,109.0
A,THS,EMP,TOTAL,ITF2,2002,110.3
A,THS,EMP,TOTAL,ITF2,2003,110.4
A,THS,EMP,TOTAL,ITF2,2004,112.6
A,THS,EMP,TOTAL,ITF2,2005,110.6
A,THS,EMP,TOTAL,ITF2,2006,113.6
A,THS,EMP,TOTAL,ITF2,2007,116.4
A,THS,EMP,TOTAL,ITF2,2008,116.3
A,THS,EMP,TOTAL,ITF2,2009,111.3
A,THS,EMP,TOTAL,ITF2,2010,109.3
A,THS,EMP,TOTAL,ITF2,2011,109.6
A,THS,EMP,TOTAL,ITF2,2012,106.8
A,THS,EMP,TOTAL,ITF2,2013,104.6
A,THS,EMP,TOTAL,ITF2,2014,104.0
A,THS,EMP,TOTAL,ITF2,2015,104.4
A,THS,EMP,TOTAL,ITF2,2016,105.7
A,THS,EMP,TOTAL,ITF2,2017,107.8
A,THS,EMP,TOTAL,ITF2,2018,107.9
A,THS,EMP,TOTAL,ITF2,2019,107.4
A,THS,EMP,TOTAL,ITF2,2020,105.5
A,THS,EMP,TOTAL,ITF2,2021,106.0
A,THS,EMP,TOTAL,ITF2,2022,108.6
A,THS,EMP,TOTAL,ITF2,2023,109.4
A,THS,EMP,TOTAL,ITF2,2024,110.2
A,THS,EMP,TOTAL,ITF21,2000,29.7
A,THS,EMP,TOTAL,ITF21,2001,30.2
A,THS,EMP,TOTAL,ITF21,2002,31.0
A,THS,EMP,TOTAL,ITF21,2003,31.3
A,THS,EMP,TOTAL,ITF21,2004,32.4
A,THS,EMP,TOTAL,ITF21,2005,31.5
A,THS,EMP,TOTAL,ITF21,2006,31.2
A,THS,EMP,TOTAL,ITF21,2007,30.4
A,THS,EMP,TOTAL,ITF21,2008,31.1
A,THS,EMP,TOTAL,ITF21,2009,30.1
A,THS,EMP,TOTAL,ITF21,2010,29.9
A,THS,EMP,TOTAL,ITF21,2011,30.1
A,THS,EMP,TOTAL,ITF21,2012,29.5
A,THS,EMP,TOTAL,ITF21,2013,28.8
A,THS,EMP,TOTAL,ITF21,2014,28.6
A,THS,EMP,TOTAL,ITF21,2015,27.9
A,THS,EMP,TOTAL,ITF21,2016,28.3
A,THS,EMP,TOTAL,ITF21,2017,29.3
A,THS,EMP,TOTAL,ITF21,2018,29.1
A,THS,EMP,TOTAL,ITF21,2019,28.8
A,THS,EMP,TOTAL,ITF21,2020,28.4
A,THS,EMP,TOTAL,ITF21,2021,28.7
A,THS,EMP,TOTAL,ITF21,2022,29.0
A,THS,EMP,TOTAL,ITF21,2023,29.4
A,THS,EMP,TOTAL,ITF22,2000,77.8
A,THS,EMP,TOTAL,ITF22,2001,78.8
A,THS,EMP,TOTAL,ITF22,2002,79.3
A,THS,EMP,TOTAL,ITF22,2003,79.1
A,THS,EMP,TOTAL,ITF22,2004,80.2
A,THS,EMP,TOTAL,ITF22,2005,79.1
A,THS,EMP,TOTAL,ITF22,2006,82.4
A,THS,EMP,TOTAL,ITF22,2007,86.0
A,THS,EMP,TOTAL,ITF22,2008,85.2
A,THS,EMP,TOTAL,ITF22,2009,81.2
A,THS,EMP,TOTAL,ITF22,2010,79.4
A,THS,EMP,TOTAL,ITF22,2011,79.5
A,THS,EMP,TOTAL,ITF22,2012,77.3
A,THS,EMP,TOTAL,ITF22,2013,75.8
A,THS,EMP,TOTAL,ITF22,2014,75.4
A,THS,EMP,TOTAL,ITF22,2015,76.5
A,THS,EMP,TOTAL,ITF22,2016,77.4
A,THS,EMP,TOTAL,ITF22,2017,78.5
A,THS,EMP,TOTAL,ITF22,2018,78.8
A,THS,EMP,TOTAL,ITF22,2019,78.6
A,THS,EMP,TOTAL,ITF22,2020,77.1
A,THS,EMP,TOTAL,ITF22,2021,77.3
A,THS,EMP,TOTAL,ITF22,2022,79.6
A,THS,EMP,TOTAL,ITF22,2023,80.0
A,THS,EMP,TOTAL,ITF3,2000,1895.5
A,THS,EMP,TOTAL,ITF3,2001,1936.9
A,THS,EMP,TOTAL,ITF3,2002,2002.2
A,THS,EMP,TOTAL,ITF3,2003,2019.8
A,THS,EMP,TOTAL,ITF3,2004,2014.1
A,THS,EMP,TOTAL,ITF3,2005,1992.0
A,THS,EMP,TOTAL,ITF3,2006,2001.3
A,THS,EMP,TOTAL,ITF3,2007,1976.4
A,THS,EMP,TOTAL,ITF3,2008,1954.4
A,THS,EMP,TOTAL,ITF3,2009,1885.0
A,THS,EMP,TOTAL,ITF3,2010,1848.4
A,THS,EMP,TOTAL,ITF3,2011,1829.9
A,THS,EMP,TOTAL,ITF3,2012,1811.5
A,THS,EMP,TOTAL,ITF3,2013,1771.0
A,THS,EMP,TOTAL,ITF3,2014,1781.1
A,THS,EMP,TOTAL,ITF3,2015,1799.3
A,THS,EMP,TOTAL,ITF3,2016,1836.0
A,THS,EMP,TOTAL,ITF3,2017,1851.0
A,THS,EMP,TOTAL,ITF3,2018,1848.0
A,THS,EMP,TOTAL,ITF3,2019,1867.2
A,THS,EMP,TOTAL,ITF3,2020,1843.0
A,THS,EMP,TOTAL,ITF3,2021,1853.1
A,THS,EMP,TOTAL,ITF3,2022,1903.3
A,THS,EMP,TOTAL,ITF3,2023,1960.1
A,THS,EMP,TOTAL,ITF3,2024,2005.6
A,THS,EMP,TOTAL,ITF31,2000,264.1
A,THS,EMP,TOTAL,ITF31,2001,278.0
A,THS,EMP,TOTAL,ITF31,2002,287.4
A,THS,EMP,TOTAL,ITF31,2003,289.7
A,THS,EMP,TOTAL,ITF31,2004,290.9
A,THS,EMP,TOTAL,ITF31,2005,295.0
