freq,nace_r2,size_emp,indic_is,unit,geo,time,value,source_dataset
A,C,GE10,E_AI_TANY,PC_ENT,AT11,2023,7.29,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT12,2023,8.15,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT12,2024,17.91,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT12,2025,30.38,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT13,2023,19.09,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT13,2025,27.83,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT21,2023,6.46,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT21,2024,23.02,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT22,2023,11.52,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT22,2024,12.49,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT22,2025,28.96,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT31,2023,12.87,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT31,2024,26.63,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT31,2025,38.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT32,2023,15.11,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT33,2023,10.77,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,AT33,2025,27.69,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG31,2024,4.69,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG31,2025,2.8,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG32,2024,3.22,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG32,2025,4.23,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG33,2024,3.67,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG33,2025,4.7,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG34,2024,2.38,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG34,2025,4.94,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG41,2024,6.7,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG41,2025,5.93,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG42,2024,3.07,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,BG42,2025,6.13,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ01,2025,18.95,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ02,2025,20.03,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ03,2025,17.41,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ04,2025,12.15,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ05,2025,16.31,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ06,2025,14.58,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ07,2025,17.26,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,CZ08,2025,18.42,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK01,2024,19.18,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK01,2025,34.47,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK02,2024,24.59,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK02,2025,37.13,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK03,2024,17.54,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK03,2025,36.86,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK04,2024,26.92,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK04,2025,49.86,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK05,2024,19.4,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,DK05,2025,34.3,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES11,2023,6.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES11,2024,11.5,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES11,2025,17.09,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES12,2023,9.8,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES12,2024,3.14,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES12,2025,15.53,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES13,2023,11.43,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES13,2024,5.55,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES13,2025,13.02,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES21,2023,7.79,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES21,2024,10.33,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES21,2025,19.61,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES22,2023,8.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES22,2024,13.31,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES22,2025,25.78,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES23,2023,8.3,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES23,2024,7.48,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES23,2025,16.61,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES24,2023,10.29,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES24,2024,8.55,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES24,2025,15.49,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES30,2023,8.23,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES30,2024,10.48,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES30,2025,19.97,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES41,2023,10.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES41,2024,10.63,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES41,2025,18.68,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES42,2023,6.48,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES42,2024,5.65,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES42,2025,15.81,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES43,2023,4.81,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES43,2024,6.17,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES43,2025,7.97,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES51,2023,11.65,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES51,2024,12.62,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES51,2025,20.76,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES52,2023,8.45,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES52,2024,11.39,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES52,2025,16.15,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES53,2023,6.35,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES53,2024,3.01,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES53,2025,9.33,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES61,2023,6.77,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES61,2024,6.4,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES61,2025,11.24,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES62,2023,7.85,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES62,2024,9.73,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES62,2025,13.55,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES63,2023,0.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES63,2024,11.11,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES63,2025,0.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES64,2023,0.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES64,2024,0.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES64,2025,0.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES70,2023,2.23,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES70,2024,4.91,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,ES70,2025,14.27,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR02,2023,6.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR02,2024,6.58,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR02,2025,15.23,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR03,2023,5.92,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR03,2024,14.5,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR03,2025,5.59,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR05,2023,10.88,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR05,2024,10.33,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR05,2025,18.91,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR06,2023,5.02,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR06,2024,8.16,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HR06,2025,13.97,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU11,2023,4.68,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU11,2024,6.58,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU11,2025,11.48,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU12,2023,3.72,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU12,2024,3.44,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU12,2025,5.03,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU21,2023,4.07,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU21,2024,5.87,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU21,2025,8.09,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU22,2023,5.52,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU22,2024,4.99,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU22,2025,10.24,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU23,2023,6.32,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU23,2024,5.62,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU23,2025,7.04,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU31,2023,2.9,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU31,2024,4.55,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU31,2025,4.95,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU32,2023,3.08,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU32,2024,5.02,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU32,2025,5.85,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU33,2023,4.07,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU33,2024,2.68,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,HU33,2025,7.63,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,LT01,2024,10.99,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,LT01,2025,19.92,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,LT02,2024,8.05,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,LT02,2025,18.9,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO02,2023,4.53,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO02,2024,13.47,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO02,2025,30.2,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO06,2023,10.99,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO06,2024,16.33,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO06,2025,25.98,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO07,2023,8.18,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO07,2024,11.0,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO07,2025,20.64,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO08,2023,9.12,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO08,2024,20.58,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO08,2025,28.07,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO09,2023,9.01,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO09,2024,11.71,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO09,2025,23.86,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO0A,2023,7.72,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO0A,2024,12.69,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,NO0A,2025,26.07,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL21,2025,7.49,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL22,2025,7.16,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL41,2025,9.29,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL42,2025,6.53,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL43,2025,8.09,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL51,2025,7.82,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL52,2025,9.82,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL61,2025,6.89,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL62,2025,2.94,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL63,2025,8.88,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL71,2025,6.27,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL72,2025,6.3,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL81,2025,6.37,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL82,2025,7.04,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL84,2025,3.45,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL91,2025,13.91,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,PL92,2025,6.01,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO11,2023,0.74,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO12,2023,2.29,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO21,2023,0.25,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO22,2023,0.18,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO31,2023,3.32,isoc_r_eb_ain2
A,C,GE10,E_AI_TANY,PC_ENT,RO32,2023,2.57,isoc_r_eb_ain2
