freq,unit,nace_r2,geo,time,value
A,CP_MEUR,C,FI200,2003,52.87
A,CP_MEUR,C,FI200,2004,48.56
A,CP_MEUR,C,FI200,2005,50.26
A,CP_MEUR,C,FI200,2006,67.81
A,CP_MEUR,C,FI200,2007,57.04
A,CP_MEUR,C,FI200,2008,61.41
A,CP_MEUR,C,FI200,2009,61.82
A,CP_MEUR,C,FI200,2010,71.09
A,CP_MEUR,C,FI200,2011,67.59
A,CP_MEUR,C,FI200,2012,67.88
A,CP_MEUR,C,FI200,2013,75.81
A,CP_MEUR,C,FI200,2014,71.51
A,CP_MEUR,C,FI200,2015,83.48
A,CP_MEUR,C,FI200,2016,76.43
A,CP_MEUR,C,FI200,2017,88.96
A,CP_MEUR,C,FI200,2018,80.89
A,CP_MEUR,C,FI200,2019,93.46
A,CP_MEUR,C,FI200,2020,92.18
A,CP_MEUR,C,FI200,2021,109.02
A,CP_MEUR,C,FI200,2022,109.21
A,CP_MEUR,C,FI200,2023,111.88
A,CP_MEUR,C,FI200,2024,95.14
A,CP_MEUR,C,FR,2000,212007.3
A,CP_MEUR,C,FR,2001,213133.6
A,CP_MEUR,C,FR,2002,212440.2
A,CP_MEUR,C,FR,2003,210775.2
A,CP_MEUR,C,FR,2004,213153.6
A,CP_MEUR,C,FR,2005,214005.1
A,CP_MEUR,C,FR,2006,214859.0
A,CP_MEUR,C,FR,2007,224404.6
A,CP_MEUR,C,FR,2008,220252.7
A,CP_MEUR,C,FR,2009,203682.8
A,CP_MEUR,C,FR,2010,205147.3
A,CP_MEUR,C,FR,2011,212674.5
A,CP_MEUR,C,FR,2012,213988.4
A,CP_MEUR,C,FR,2013,217407.1
A,CP_MEUR,C,FR,2014,219282.3
A,CP_MEUR,C,FR,2015,227182.7
A,CP_MEUR,C,FR,2016,226869.6
A,CP_MEUR,C,FR,2017,229398.4
A,CP_MEUR,C,FR,2018,232856.0
A,CP_MEUR,C,FR,2019,241054.8
A,CP_MEUR,C,FR,2020,214340.1
A,CP_MEUR,C,FR,2021,228132.6
A,CP_MEUR,C,FR,2022,246857.9
A,CP_MEUR,C,FR,2023,276116.5
A,CP_MEUR,C,FR,2024,279331.5
A,CP_MEUR,C,FR1,2000,37301.4
A,CP_MEUR,C,FR1,2001,36490.4
A,CP_MEUR,C,FR1,2002,36453.9
A,CP_MEUR,C,FR1,2003,35765.7
A,CP_MEUR,C,FR1,2004,36128.9
A,CP_MEUR,C,FR1,2005,36732.1
A,CP_MEUR,C,FR1,2006,36147.5
A,CP_MEUR,C,FR1,2007,37582.0
A,CP_MEUR,C,FR1,2008,35272.7
A,CP_MEUR,C,FR1,2009,32874.4
A,CP_MEUR,C,FR1,2010,35744.3
A,CP_MEUR,C,FR1,2011,35839.5
A,CP_MEUR,C,FR1,2012,35810.9
A,CP_MEUR,C,FR1,2013,36793.2
A,CP_MEUR,C,FR1,2014,37104.7
A,CP_MEUR,C,FR1,2015,38739.2
A,CP_MEUR,C,FR1,2016,39132.7
A,CP_MEUR,C,FR1,2017,39067.0
A,CP_MEUR,C,FR1,2018,37786.7
A,CP_MEUR,C,FR1,2019,40181.5
A,CP_MEUR,C,FR1,2020,33677.1
A,CP_MEUR,C,FR1,2021,35638.2
A,CP_MEUR,C,FR1,2022,39967.0
A,CP_MEUR,C,FR1,2023,45644.2
A,CP_MEUR,C,FR1,2024,46183.4
A,CP_MEUR,C,FR10,2000,37301.4
A,CP_MEUR,C,FR10,2001,36490.4
A,CP_MEUR,C,FR10,2002,36453.9
A,CP_MEUR,C,FR10,2003,35765.7
A,CP_MEUR,C,FR10,2004,36128.9
A,CP_MEUR,C,FR10,2005,36732.1
A,CP_MEUR,C,FR10,2006,36147.5
A,CP_MEUR,C,FR10,2007,37582.0
A,CP_MEUR,C,FR10,2008,35272.7
A,CP_MEUR,C,FR10,2009,32874.4
A,CP_MEUR,C,FR10,2010,35744.3
A,CP_MEUR,C,FR10,2011,35839.5
A,CP_MEUR,C,FR10,2012,35810.9
A,CP_MEUR,C,FR10,2013,36793.2
A,CP_MEUR,C,FR10,2014,37104.7
A,CP_MEUR,C,FR10,2015,38739.2
A,CP_MEUR,C,FR10,2016,39132.7
A,CP_MEUR,C,FR10,2017,39067.0
A,CP_MEUR,C,FR10,2018,37786.7
A,CP_MEUR,C,FR10,2019,40181.5
A,CP_MEUR,C,FR10,2020,33677.1
A,CP_MEUR,C,FR10,2021,35638.2
A,CP_MEUR,C,FR10,2022,39967.0
A,CP_MEUR,C,FR10,2023,45644.2
A,CP_MEUR,C,FR10,2024,46183.4
A,CP_MEUR,C,FR101,2000,6953.3
A,CP_MEUR,C,FR101,2001,7270.8
A,CP_MEUR,C,FR101,2002,7956.7
A,CP_MEUR,C,FR101,2003,7564.4
A,CP_MEUR,C,FR101,2004,7430.0
A,CP_MEUR,C,FR101,2005,7786.2
A,CP_MEUR,C,FR101,2006,8144.0
A,CP_MEUR,C,FR101,2007,8372.6
A,CP_MEUR,C,FR101,2008,5424.2
A,CP_MEUR,C,FR101,2009,5055.2
A,CP_MEUR,C,FR101,2010,5470.0
A,CP_MEUR,C,FR101,2011,5159.5
A,CP_MEUR,C,FR101,2012,4417.9
A,CP_MEUR,C,FR101,2013,5079.0
A,CP_MEUR,C,FR101,2014,5010.0
A,CP_MEUR,C,FR101,2015,4591.6
A,CP_MEUR,C,FR101,2016,4188.7
A,CP_MEUR,C,FR101,2017,4029.4
A,CP_MEUR,C,FR101,2018,3987.1
A,CP_MEUR,C,FR101,2019,3652.1
A,CP_MEUR,C,FR101,2020,3222.3
A,CP_MEUR,C,FR101,2021,3775.0
A,CP_MEUR,C,FR101,2022,4489.3
A,CP_MEUR,C,FR101,2023,5120.4
A,CP_MEUR,C,FR101,2024,5248.4
A,CP_MEUR,C,FR102,2000,3299.8
A,CP_MEUR,C,FR102,2001,3306.4
A,CP_MEUR,C,FR102,2002,3262.3
A,CP_MEUR,C,FR102,2003,3238.6
A,CP_MEUR,C,FR102,2004,3273.8
A,CP_MEUR,C,FR102,2005,3392.4
A,CP_MEUR,C,FR102,2006,3225.6
A,CP_MEUR,C,FR102,2007,3346.5
A,CP_MEUR,C,FR102,2008,3284.9
A,CP_MEUR,C,FR102,2009,3061.5
A,CP_MEUR,C,FR102,2010,3358.2
A,CP_MEUR,C,FR102,2011,3696.1
A,CP_MEUR,C,FR102,2012,4047.1
A,CP_MEUR,C,FR102,2013,3957.1
A,CP_MEUR,C,FR102,2014,4242.6
A,CP_MEUR,C,FR102,2015,4573.2
A,CP_MEUR,C,FR102,2016,4469.8
A,CP_MEUR,C,FR102,2017,4595.2
A,CP_MEUR,C,FR102,2018,4294.0
A,CP_MEUR,C,FR102,2019,5046.8
A,CP_MEUR,C,FR102,2020,3543.8
A,CP_MEUR,C,FR102,2021,3576.3
A,CP_MEUR,C,FR102,2022,4299.1
A,CP_MEUR,C,FR102,2023,5304.4
A,CP_MEUR,C,FR102,2024,5269.9
A,CP_MEUR,C,FR103,2000,7098.9
A,CP_MEUR,C,FR103,2001,6925.6
A,CP_MEUR,C,FR103,2002,6648.9
A,CP_MEUR,C,FR103,2003,6227.8
A,CP_MEUR,C,FR103,2004,6507.1
A,CP_MEUR,C,FR103,2005,6691.1
A,CP_MEUR,C,FR103,2006,6352.2
A,CP_MEUR,C,FR103,2007,6680.1
A,CP_MEUR,C,FR103,2008,6730.8
A,CP_MEUR,C,FR103,2009,6273.0
A,CP_MEUR,C,FR103,2010,6787.8
A,CP_MEUR,C,FR103,2011,6845.0
A,CP_MEUR,C,FR103,2012,6983.2
A,CP_MEUR,C,FR103,2013,7241.4
A,CP_MEUR,C,FR103,2014,7119.2
A,CP_MEUR,C,FR103,2015,7867.4
A,CP_MEUR,C,FR103,2016,7977.6
A,CP_MEUR,C,FR103,2017,7841.5
A,CP_MEUR,C,FR103,2018,7833.4
A,CP_MEUR,C,FR103,2019,8841.8
A,CP_MEUR,C,FR103,2020,6748.1
A,CP_MEUR,C,FR103,2021,6933.8
A,CP_MEUR,C,FR103,2022,7508.4
A,CP_MEUR,C,FR103,2023,7849.5
A,CP_MEUR,C,FR103,2024,7888.9
A,CP_MEUR,C,FR104,2000,3284.7
A,CP_MEUR,C,FR104,2001,3421.5
A,CP_MEUR,C,FR104,2002,3055.4
A,CP_MEUR,C,FR104,2003,2825.9
A,CP_MEUR,C,FR104,2004,2725.9
A,CP_MEUR,C,FR104,2005,2678.2
A,CP_MEUR,C,FR104,2006,2708.5
A,CP_MEUR,C,FR104,2007,2800.2
A,CP_MEUR,C,FR104,2008,3142.1
A,CP_MEUR,C,FR104,2009,2928.4
A,CP_MEUR,C,FR104,2010,3168.8
A,CP_MEUR,C,FR104,2011,3254.5
A,CP_MEUR,C,FR104,2012,3370.4
A,CP_MEUR,C,FR104,2013,3325.3
A,CP_MEUR,C,FR104,2014,3202.5
A,CP_MEUR,C,FR104,2015,3200.2
A,CP_MEUR,C,FR104,2016,3560.7
A,CP_MEUR,C,FR104,2017,3782.7
A,CP_MEUR,C,FR104,2018,3642.8
A,CP_MEUR,C,FR104,2019,3996.6
A,CP_MEUR,C,FR104,2020,3336.9
A,CP_MEUR,C,FR104,2021,3325.2
A,CP_MEUR,C,FR104,2022,3759.9
A,CP_MEUR,C,FR104,2023,4409.2
A,CP_MEUR,C,FR104,2024,4473.4
A,CP_MEUR,C,FR105,2000,9330.9
A,CP_MEUR,C,FR105,2001,8092.9
A,CP_MEUR,C,FR105,2002,8059.0
A,CP_MEUR,C,FR105,2003,8441.7
A,CP_MEUR,C,FR105,2004,8546.0
A,CP_MEUR,C,FR105,2005,8759.8
A,CP_MEUR,C,FR105,2006,7860.5
A,CP_MEUR,C,FR105,2007,8213.1
A,CP_MEUR,C,FR105,2008,8518.8
A,CP_MEUR,C,FR105,2009,7940.1
A,CP_MEUR,C,FR105,2010,8692.2
A,CP_MEUR,C,FR105,2011,8606.7
A,CP_MEUR,C,FR105,2012,8490.9
A,CP_MEUR,C,FR105,2013,8737.7
A,CP_MEUR,C,FR105,2014,8386.9
A,CP_MEUR,C,FR105,2015,9605.1
A,CP_MEUR,C,FR105,2016,9621.5
A,CP_MEUR,C,FR105,2017,9777.9
A,CP_MEUR,C,FR105,2018,9270.3
A,CP_MEUR,C,FR105,2019,9779.9
A,CP_MEUR,C,FR105,2020,8729.8
A,CP_MEUR,C,FR105,2021,9501.1
A,CP_MEUR,C,FR105,2022,10595.7
A,CP_MEUR,C,FR105,2023,12247.5
A,CP_MEUR,C,FR105,2024,12521.3
A,CP_MEUR,C,FR106,2000,3015.1
A,CP_MEUR,C,FR106,2001,2890.8
A,CP_MEUR,C,FR106,2002,3047.7
A,CP_MEUR,C,FR106,2003,3016.5
A,CP_MEUR,C,FR106,2004,3038.0
A,CP_MEUR,C,FR106,2005,2658.8
A,CP_MEUR,C,FR106,2006,2659.2
A,CP_MEUR,C,FR106,2007,2749.2
A,CP_MEUR,C,FR106,2008,2603.6
A,CP_MEUR,C,FR106,2009,2426.6
A,CP_MEUR,C,FR106,2010,2651.8
A,CP_MEUR,C,FR106,2011,2743.3
A,CP_MEUR,C,FR106,2012,2976.6
A,CP_MEUR,C,FR106,2013,3053.7
A,CP_MEUR,C,FR106,2014,3639.1
A,CP_MEUR,C,FR106,2015,3243.2
A,CP_MEUR,C,FR106,2016,3536.0
A,CP_MEUR,C,FR106,2017,3187.1
A,CP_MEUR,C,FR106,2018,3228.2
A,CP_MEUR,C,FR106,2019,3079.8
A,CP_MEUR,C,FR106,2020,2835.8
A,CP_MEUR,C,FR106,2021,3072.6
A,CP_MEUR,C,FR106,2022,3376.6
A,CP_MEUR,C,FR106,2023,4086.7
A,CP_MEUR,C,FR106,2024,4118.1
A,CP_MEUR,C,FR107,2000,2065.7
A,CP_MEUR,C,FR107,2001,2039.5
A,CP_MEUR,C,FR107,2002,2051.6
A,CP_MEUR,C,FR107,2003,1984.2
A,CP_MEUR,C,FR107,2004,2076.7
A,CP_MEUR,C,FR107,2005,1966.5
A,CP_MEUR,C,FR107,2006,2691.4
A,CP_MEUR,C,FR107,2007,2750.9
A,CP_MEUR,C,FR107,2008,2935.1
A,CP_MEUR,C,FR107,2009,2735.5
A,CP_MEUR,C,FR107,2010,2960.1
A,CP_MEUR,C,FR107,2011,2798.8
A,CP_MEUR,C,FR107,2012,2732.1
A,CP_MEUR,C,FR107,2013,2663.0
A,CP_MEUR,C,FR107,2014,2661.6
A,CP_MEUR,C,FR107,2015,2861.6
A,CP_MEUR,C,FR107,2016,2990.1
A,CP_MEUR,C,FR107,2017,2992.2
A,CP_MEUR,C,FR107,2018,2672.2
A,CP_MEUR,C,FR107,2019,2864.4
A,CP_MEUR,C,FR107,2020,2634.3
A,CP_MEUR,C,FR107,2021,2863.5
A,CP_MEUR,C,FR107,2022,3028.6
A,CP_MEUR,C,FR107,2023,3329.6
A,CP_MEUR,C,FR107,2024,3361.7
A,CP_MEUR,C,FR108,2000,2253.0
A,CP_MEUR,C,FR108,2001,2542.9
A,CP_MEUR,C,FR108,2002,2372.3
A,CP_MEUR,C,FR108,2003,2466.6
A,CP_MEUR,C,FR108,2004,2531.4
A,CP_MEUR,C,FR108,2005,2799.1
A,CP_MEUR,C,FR108,2006,2506.1
A,CP_MEUR,C,FR108,2007,2669.4
A,CP_MEUR,C,FR108,2008,2633.2
A,CP_MEUR,C,FR108,2009,2454.1
A,CP_MEUR,C,FR108,2010,2655.4
A,CP_MEUR,C,FR108,2011,2735.6
A,CP_MEUR,C,FR108,2012,2792.7
A,CP_MEUR,C,FR108,2013,2736.0
A,CP_MEUR,C,FR108,2014,2842.8
A,CP_MEUR,C,FR108,2015,2796.9
A,CP_MEUR,C,FR108,2016,2788.3
A,CP_MEUR,C,FR108,2017,2861.0
A,CP_MEUR,C,FR108,2018,2858.7
A,CP_MEUR,C,FR108,2019,2920.1
A,CP_MEUR,C,FR108,2020,2626.1
A,CP_MEUR,C,FR108,2021,2590.7
A,CP_MEUR,C,FR108,2022,2909.4
A,CP_MEUR,C,FR108,2023,3296.9
A,CP_MEUR,C,FR108,2024,3301.7
A,CP_MEUR,C,FRB,2000,9625.0
A,CP_MEUR,C,FRB,2001,9933.9
A,CP_MEUR,C,FRB,2002,9874.6
A,CP_MEUR,C,FRB,2003,9819.6
A,CP_MEUR,C,FRB,2004,9673.0
A,CP_MEUR,C,FRB,2005,9945.6
A,CP_MEUR,C,FRB,2006,10053.7
A,CP_MEUR,C,FRB,2007,10309.1
A,CP_MEUR,C,FRB,2008,10021.7
A,CP_MEUR,C,FRB,2009,9409.5
A,CP_MEUR,C,FRB,2010,9315.4
A,CP_MEUR,C,FRB,2011,9636.4
A,CP_MEUR,C,FRB,2012,9747.7
A,CP_MEUR,C,FRB,2013,9989.6
A,CP_MEUR,C,FRB,2014,9869.9
A,CP_MEUR,C,FRB,2015,10293.6
A,CP_MEUR,C,FRB,2016,10165.9
A,CP_MEUR,C,FRB,2017,10259.1
A,CP_MEUR,C,FRB,2018,10335.4
A,CP_MEUR,C,FRB,2019,10642.4
A,CP_MEUR,C,FRB,2020,9599.8
A,CP_MEUR,C,FRB,2021,9907.3
A,CP_MEUR,C,FRB,2022,10488.3
A,CP_MEUR,C,FRB,2023,11872.2
A,CP_MEUR,C,FRB,2024,12026.8
A,CP_MEUR,C,FRB0,2000,9625.0
A,CP_MEUR,C,FRB0,2001,9933.9
A,CP_MEUR,C,FRB0,2002,9874.6
A,CP_MEUR,C,FRB0,2003,9819.6
A,CP_MEUR,C,FRB0,2004,9673.0
A,CP_MEUR,C,FRB0,2005,9945.6
A,CP_MEUR,C,FRB0,2006,10053.7
A,CP_MEUR,C,FRB0,2007,10309.1
A,CP_MEUR,C,FRB0,2008,10021.7
A,CP_MEUR,C,FRB0,2009,9409.5
A,CP_MEUR,C,FRB0,2010,9315.4
A,CP_MEUR,C,FRB0,2011,9636.4
A,CP_MEUR,C,FRB0,2012,9747.7
A,CP_MEUR,C,FRB0,2013,9989.6
A,CP_MEUR,C,FRB0,2014,9869.9
A,CP_MEUR,C,FRB0,2015,10293.6
A,CP_MEUR,C,FRB0,2016,10165.9
A,CP_MEUR,C,FRB0,2017,10259.1
A,CP_MEUR,C,FRB0,2018,10335.4
A,CP_MEUR,C,FRB0,2019,10642.4
A,CP_MEUR,C,FRB0,2020,9599.8
A,CP_MEUR,C,FRB0,2021,9907.3
A,CP_MEUR,C,FRB0,2022,10488.3
A,CP_MEUR,C,FRB0,2023,11872.2
A,CP_MEUR,C,FRB0,2024,12026.8
A,CP_MEUR,C,FRB01,2000,1020.6
A,CP_MEUR,C,FRB01,2001,1065.6
A,CP_MEUR,C,FRB01,2002,1165.2
A,CP_MEUR,C,FRB01,2003,1099.9
A,CP_MEUR,C,FRB01,2004,1119.5
A,CP_MEUR,C,FRB01,2005,1125.0
A,CP_MEUR,C,FRB01,2006,1114.2
A,CP_MEUR,C,FRB01,2007,1147.8
A,CP_MEUR,C,FRB01,2008,1146.1
A,CP_MEUR,C,FRB01,2009,1076.2
A,CP_MEUR,C,FRB01,2010,1065.5
A,CP_MEUR,C,FRB01,2011,1037.4
A,CP_MEUR,C,FRB01,2012,1104.5
A,CP_MEUR,C,FRB01,2013,1123.8
A,CP_MEUR,C,FRB01,2014,1099.1
A,CP_MEUR,C,FRB01,2015,1188.9
A,CP_MEUR,C,FRB01,2016,1176.2
A,CP_MEUR,C,FRB01,2017,1239.2
A,CP_MEUR,C,FRB01,2018,1324.3
A,CP_MEUR,C,FRB01,2019,1399.0
A,CP_MEUR,C,FRB01,2020,1186.5
A,CP_MEUR,C,FRB01,2021,1273.5
A,CP_MEUR,C,FRB01,2022,1351.0
A,CP_MEUR,C,FRB01,2023,1497.8
A,CP_MEUR,C,FRB01,2024,1518.0
A,CP_MEUR,C,FRB02,2000,1915.1
A,CP_MEUR,C,FRB02,2001,1813.7
A,CP_MEUR,C,FRB02,2002,1837.1
A,CP_MEUR,C,FRB02,2003,1838.8
A,CP_MEUR,C,FRB02,2004,1798.7
A,CP_MEUR,C,FRB02,2005,1784.2
A,CP_MEUR,C,FRB02,2006,1787.9
A,CP_MEUR,C,FRB02,2007,1832.9
A,CP_MEUR,C,FRB02,2008,1796.2
A,CP_MEUR,C,FRB02,2009,1686.4
A,CP_MEUR,C,FRB02,2010,1669.5
A,CP_MEUR,C,FRB02,2011,1753.5
A,CP_MEUR,C,FRB02,2012,1748.7
A,CP_MEUR,C,FRB02,2013,1765.1
A,CP_MEUR,C,FRB02,2014,1796.1
A,CP_MEUR,C,FRB02,2015,1832.0
A,CP_MEUR,C,FRB02,2016,1852.6
A,CP_MEUR,C,FRB02,2017,1835.5
A,CP_MEUR,C,FRB02,2018,1803.0
A,CP_MEUR,C,FRB02,2019,1903.6
A,CP_MEUR,C,FRB02,2020,1786.3
A,CP_MEUR,C,FRB02,2021,1763.6
A,CP_MEUR,C,FRB02,2022,1945.7
A,CP_MEUR,C,FRB02,2023,2261.6
A,CP_MEUR,C,FRB02,2024,2310.9
A,CP_MEUR,C,FRB03,2000,766.9
A,CP_MEUR,C,FRB03,2001,825.6
A,CP_MEUR,C,FRB03,2002,836.0
A,CP_MEUR,C,FRB03,2003,836.8
A,CP_MEUR,C,FRB03,2004,837.5
A,CP_MEUR,C,FRB03,2005,809.6
A,CP_MEUR,C,FRB03,2006,815.2
A,CP_MEUR,C,FRB03,2007,834.6
A,CP_MEUR,C,FRB03,2008,701.1
A,CP_MEUR,C,FRB03,2009,658.4
A,CP_MEUR,C,FRB03,2010,651.8
A,CP_MEUR,C,FRB03,2011,754.4
A,CP_MEUR,C,FRB03,2012,802.2
A,CP_MEUR,C,FRB03,2013,817.7
A,CP_MEUR,C,FRB03,2014,809.9
A,CP_MEUR,C,FRB03,2015,809.7
A,CP_MEUR,C,FRB03,2016,802.9
A,CP_MEUR,C,FRB03,2017,757.4
A,CP_MEUR,C,FRB03,2018,815.5
A,CP_MEUR,C,FRB03,2019,813.8
A,CP_MEUR,C,FRB03,2020,706.3
A,CP_MEUR,C,FRB03,2021,769.4
A,CP_MEUR,C,FRB03,2022,792.9
A,CP_MEUR,C,FRB03,2023,925.4
A,CP_MEUR,C,FRB03,2024,933.6
A,CP_MEUR,C,FRB04,2000,1691.1
A,CP_MEUR,C,FRB04,2001,1767.9
A,CP_MEUR,C,FRB04,2002,1731.1
A,CP_MEUR,C,FRB04,2003,1739.0
A,CP_MEUR,C,FRB04,2004,1734.4
A,CP_MEUR,C,FRB04,2005,1808.3
A,CP_MEUR,C,FRB04,2006,1883.5
A,CP_MEUR,C,FRB04,2007,1932.0
A,CP_MEUR,C,FRB04,2008,1871.8
A,CP_MEUR,C,FRB04,2009,1757.4
A,CP_MEUR,C,FRB04,2010,1739.8
A,CP_MEUR,C,FRB04,2011,1750.7
A,CP_MEUR,C,FRB04,2012,1724.6
A,CP_MEUR,C,FRB04,2013,1749.2
A,CP_MEUR,C,FRB04,2014,1738.4
A,CP_MEUR,C,FRB04,2015,1946.7
A,CP_MEUR,C,FRB04,2016,1874.2
A,CP_MEUR,C,FRB04,2017,1846.9
A,CP_MEUR,C,FRB04,2018,1927.5
A,CP_MEUR,C,FRB04,2019,1945.3
A,CP_MEUR,C,FRB04,2020,1705.8
A,CP_MEUR,C,FRB04,2021,1694.7
A,CP_MEUR,C,FRB04,2022,1804.7
A,CP_MEUR,C,FRB04,2023,1979.0
A,CP_MEUR,C,FRB04,2024,1989.9
A,CP_MEUR,C,FRB05,2000,1167.2
A,CP_MEUR,C,FRB05,2001,1222.6
A,CP_MEUR,C,FRB05,2002,1162.8
A,CP_MEUR,C,FRB05,2003,1154.8
A,CP_MEUR,C,FRB05,2004,1093.6
A,CP_MEUR,C,FRB05,2005,1102.7
A,CP_MEUR,C,FRB05,2006,1094.5
A,CP_MEUR,C,FRB05,2007,1116.8
A,CP_MEUR,C,FRB05,2008,1299.8
A,CP_MEUR,C,FRB05,2009,1220.3
A,CP_MEUR,C,FRB05,2010,1208.1
A,CP_MEUR,C,FRB05,2011,1198.1
A,CP_MEUR,C,FRB05,2012,1286.1
A,CP_MEUR,C,FRB05,2013,1329.2
A,CP_MEUR,C,FRB05,2014,1327.3
A,CP_MEUR,C,FRB05,2015,1352.9
A,CP_MEUR,C,FRB05,2016,1324.3
A,CP_MEUR,C,FRB05,2017,1366.6
A,CP_MEUR,C,FRB05,2018,1302.4
A,CP_MEUR,C,FRB05,2019,1363.5
A,CP_MEUR,C,FRB05,2020,1212.9
A,CP_MEUR,C,FRB05,2021,1246.8
A,CP_MEUR,C,FRB05,2022,1293.0
A,CP_MEUR,C,FRB05,2023,1483.1
A,CP_MEUR,C,FRB05,2024,1467.8
A,CP_MEUR,C,FRB06,2000,3064.1
A,CP_MEUR,C,FRB06,2001,3238.5
A,CP_MEUR,C,FRB06,2002,3142.4
A,CP_MEUR,C,FRB06,2003,3150.3
A,CP_MEUR,C,FRB06,2004,3089.3
A,CP_MEUR,C,FRB06,2005,3315.8
A,CP_MEUR,C,FRB06,2006,3358.4
A,CP_MEUR,C,FRB06,2007,3445.0
A,CP_MEUR,C,FRB06,2008,3206.7
A,CP_MEUR,C,FRB06,2009,3010.8
A,CP_MEUR,C,FRB06,2010,2980.7
A,CP_MEUR,C,FRB06,2011,3142.3
A,CP_MEUR,C,FRB06,2012,3081.6
A,CP_MEUR,C,FRB06,2013,3204.6
A,CP_MEUR,C,FRB06,2014,3099.1
A,CP_MEUR,C,FRB06,2015,3163.4
A,CP_MEUR,C,FRB06,2016,3135.7
A,CP_MEUR,C,FRB06,2017,3213.5
A,CP_MEUR,C,FRB06,2018,3162.7
A,CP_MEUR,C,FRB06,2019,3217.2
A,CP_MEUR,C,FRB06,2020,3002.0
A,CP_MEUR,C,FRB06,2021,3159.3
A,CP_MEUR,C,FRB06,2022,3301.0
A,CP_MEUR,C,FRB06,2023,3725.3
A,CP_MEUR,C,FRB06,2024,3806.6
A,CP_MEUR,C,FRC,2000,12774.0
A,CP_MEUR,C,FRC,2001,13131.1
A,CP_MEUR,C,FRC,2002,13183.2
A,CP_MEUR,C,FRC,2003,13049.2
A,CP_MEUR,C,FRC,2004,12818.9
A,CP_MEUR,C,FRC,2005,12439.6
A,CP_MEUR,C,FRC,2006,12272.9
A,CP_MEUR,C,FRC,2007,12988.2
A,CP_MEUR,C,FRC,2008,13052.4
A,CP_MEUR,C,FRC,2009,12110.3
A,CP_MEUR,C,FRC,2010,11895.9
A,CP_MEUR,C,FRC,2011,12061.0
A,CP_MEUR,C,FRC,2012,11192.9
A,CP_MEUR,C,FRC,2013,11089.2
A,CP_MEUR,C,FRC,2014,11278.5
A,CP_MEUR,C,FRC,2015,11422.3
A,CP_MEUR,C,FRC,2016,11218.7
A,CP_MEUR,C,FRC,2017,11370.7
A,CP_MEUR,C,FRC,2018,11403.7
A,CP_MEUR,C,FRC,2019,11841.9
A,CP_MEUR,C,FRC,2020,10933.3
A,CP_MEUR,C,FRC,2021,11485.8
A,CP_MEUR,C,FRC,2022,12368.9
A,CP_MEUR,C,FRC,2023,13690.2
A,CP_MEUR,C,FRC,2024,13757.0
A,CP_MEUR,C,FRC1,2000,6085.1
A,CP_MEUR,C,FRC1,2001,6092.9
A,CP_MEUR,C,FRC1,2002,6143.8
A,CP_MEUR,C,FRC1,2003,6073.0
A,CP_MEUR,C,FRC1,2004,6266.7
A,CP_MEUR,C,FRC1,2005,6205.2
A,CP_MEUR,C,FRC1,2006,6272.8
A,CP_MEUR,C,FRC1,2007,6847.3
A,CP_MEUR,C,FRC1,2008,6712.7
A,CP_MEUR,C,FRC1,2009,6066.8
A,CP_MEUR,C,FRC1,2010,5627.3
A,CP_MEUR,C,FRC1,2011,5816.2
A,CP_MEUR,C,FRC1,2012,5754.0
A,CP_MEUR,C,FRC1,2013,5832.7
A,CP_MEUR,C,FRC1,2014,5847.9
A,CP_MEUR,C,FRC1,2015,5659.4
A,CP_MEUR,C,FRC1,2016,5547.2
A,CP_MEUR,C,FRC1,2017,5542.6
A,CP_MEUR,C,FRC1,2018,5663.3
A,CP_MEUR,C,FRC1,2019,5824.2
A,CP_MEUR,C,FRC1,2020,5432.7
A,CP_MEUR,C,FRC1,2021,5785.6
A,CP_MEUR,C,FRC1,2022,6190.8
A,CP_MEUR,C,FRC1,2023,6933.7
A,CP_MEUR,C,FRC1,2024,7044.6
A,CP_MEUR,C,FRC11,2000,1963.3
A,CP_MEUR,C,FRC11,2001,1963.3
A,CP_MEUR,C,FRC11,2002,1939.3
A,CP_MEUR,C,FRC11,2003,1967.3
A,CP_MEUR,C,FRC11,2004,2044.0
A,CP_MEUR,C,FRC11,2005,2021.1
A,CP_MEUR,C,FRC11,2006,2041.0
A,CP_MEUR,C,FRC11,2007,2229.0
A,CP_MEUR,C,FRC11,2008,2164.6
A,CP_MEUR,C,FRC11,2009,1956.3
A,CP_MEUR,C,FRC11,2010,1813.4
A,CP_MEUR,C,FRC11,2011,1898.9
A,CP_MEUR,C,FRC11,2012,1848.6
A,CP_MEUR,C,FRC11,2013,1805.3
A,CP_MEUR,C,FRC11,2014,1801.3
A,CP_MEUR,C,FRC11,2015,1715.2
A,CP_MEUR,C,FRC11,2016,1716.6
A,CP_MEUR,C,FRC11,2017,1610.6
A,CP_MEUR,C,FRC11,2018,1608.6
A,CP_MEUR,C,FRC11,2019,1649.3
A,CP_MEUR,C,FRC11,2020,1585.7
A,CP_MEUR,C,FRC11,2021,1672.5
A,CP_MEUR,C,FRC11,2022,1808.1
A,CP_MEUR,C,FRC11,2023,1987.9
A,CP_MEUR,C,FRC11,2024,2035.3
A,CP_MEUR,C,FRC12,2000,705.8
A,CP_MEUR,C,FRC12,2001,714.8
A,CP_MEUR,C,FRC12,2002,701.0
A,CP_MEUR,C,FRC12,2003,650.2
