freq,size_emp,nace_r2,indic_is,unit,geo,time,value
A,GE10,C16-C18,E_DI3_VHI,PC_ENT,TR,2025,2.05
A,GE10,C16-C18,E_DI4_HI,PC_ENT,AT,2022,11.99
A,GE10,C16-C18,E_DI4_HI,PC_ENT,AT,2024,26.2
A,GE10,C16-C18,E_DI4_HI,PC_ENT,BG,2022,8.03
A,GE10,C16-C18,E_DI4_HI,PC_ENT,BG,2024,7.79
A,GE10,C16-C18,E_DI4_HI,PC_ENT,CY,2022,17.53
A,GE10,C16-C18,E_DI4_HI,PC_ENT,CY,2024,6.73
A,GE10,C16-C18,E_DI4_HI,PC_ENT,CZ,2022,15.3
A,GE10,C16-C18,E_DI4_HI,PC_ENT,CZ,2024,20.25
A,GE10,C16-C18,E_DI4_HI,PC_ENT,DE,2022,27.51
A,GE10,C16-C18,E_DI4_HI,PC_ENT,DE,2024,32.04
A,GE10,C16-C18,E_DI4_HI,PC_ENT,DK,2022,37.35
A,GE10,C16-C18,E_DI4_HI,PC_ENT,DK,2024,44.68
A,GE10,C16-C18,E_DI4_HI,PC_ENT,EE,2022,15.25
A,GE10,C16-C18,E_DI4_HI,PC_ENT,EE,2024,21.62
A,GE10,C16-C18,E_DI4_HI,PC_ENT,EL,2022,11.27
A,GE10,C16-C18,E_DI4_HI,PC_ENT,EL,2024,16.86
A,GE10,C16-C18,E_DI4_HI,PC_ENT,ES,2024,21.24
A,GE10,C16-C18,E_DI4_HI,PC_ENT,FR,2024,17.74
A,GE10,C16-C18,E_DI4_HI,PC_ENT,HR,2022,5.35
A,GE10,C16-C18,E_DI4_HI,PC_ENT,HR,2024,17.86
A,GE10,C16-C18,E_DI4_HI,PC_ENT,HU,2022,19.26
A,GE10,C16-C18,E_DI4_HI,PC_ENT,HU,2024,10.35
A,GE10,C16-C18,E_DI4_HI,PC_ENT,IE,2022,38.91
A,GE10,C16-C18,E_DI4_HI,PC_ENT,IE,2024,15.35
A,GE10,C16-C18,E_DI4_HI,PC_ENT,IT,2022,18.78
A,GE10,C16-C18,E_DI4_HI,PC_ENT,IT,2024,19.65
A,GE10,C16-C18,E_DI4_HI,PC_ENT,LT,2022,15.75
A,GE10,C16-C18,E_DI4_HI,PC_ENT,LT,2024,13.1
A,GE10,C16-C18,E_DI4_HI,PC_ENT,LV,2022,6.62
A,GE10,C16-C18,E_DI4_HI,PC_ENT,LV,2024,11.0
A,GE10,C16-C18,E_DI4_HI,PC_ENT,ME,2022,39.61
A,GE10,C16-C18,E_DI4_HI,PC_ENT,MT,2022,28.02
A,GE10,C16-C18,E_DI4_HI,PC_ENT,MT,2024,28.11
A,GE10,C16-C18,E_DI4_HI,PC_ENT,NL,2022,27.85
A,GE10,C16-C18,E_DI4_HI,PC_ENT,NL,2024,31.44
A,GE10,C16-C18,E_DI4_HI,PC_ENT,NO,2022,31.38
A,GE10,C16-C18,E_DI4_HI,PC_ENT,NO,2024,42.7
A,GE10,C16-C18,E_DI4_HI,PC_ENT,PL,2022,16.69
A,GE10,C16-C18,E_DI4_HI,PC_ENT,PL,2024,18.31
A,GE10,C16-C18,E_DI4_HI,PC_ENT,PT,2022,21.81
A,GE10,C16-C18,E_DI4_HI,PC_ENT,PT,2024,30.1
A,GE10,C16-C18,E_DI4_HI,PC_ENT,RO,2022,12.4
A,GE10,C16-C18,E_DI4_HI,PC_ENT,RO,2024,10.47
A,GE10,C16-C18,E_DI4_HI,PC_ENT,RS,2022,13.37
A,GE10,C16-C18,E_DI4_HI,PC_ENT,RS,2024,15.01
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SE,2022,46.59
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SE,2024,41.92
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SI,2022,18.15
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SI,2024,19.98
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SK,2022,8.31
A,GE10,C16-C18,E_DI4_HI,PC_ENT,SK,2024,9.57
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,AT,2022,4.49
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,AT,2024,6.1
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,BE,2022,3.43
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,BE,2024,9.55
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,CY,2022,0.0
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,CY,2024,0.0
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,CZ,2022,3.69
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,CZ,2024,2.53
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,DE,2022,3.52
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,DE,2024,6.08
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,DK,2022,16.69
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,DK,2024,6.85
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,EE,2022,2.26
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,EE,2024,2.66
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,EL,2022,1.64
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,EL,2024,1.35
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,ES,2024,3.57
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,FR,2022,1.8
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,FR,2024,1.22
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,HR,2022,2.12
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,HR,2024,1.07
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,HU,2022,1.49
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,HU,2024,1.06
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,IE,2024,9.69
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,IT,2022,2.1
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,IT,2024,2.86
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,LT,2022,1.71
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,LT,2024,1.39
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,LV,2022,0.55
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,LV,2024,1.83
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,ME,2022,0.0
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,MK,2022,0.0
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,MT,2022,13.51
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,MT,2024,11.27
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,NL,2022,5.62
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,NL,2024,9.93
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,NO,2022,8.81
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,NO,2024,7.27
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,PL,2022,2.6
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,PL,2024,3.05
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,PT,2022,4.02
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,PT,2024,4.43
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,RO,2022,0.49
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,RO,2024,0.37
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,RS,2022,1.52
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,RS,2024,0.21
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SE,2022,12.45
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SE,2024,8.11
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SI,2022,4.75
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SI,2024,1.86
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SK,2022,1.06
A,GE10,C16-C18,E_DI4_VHI,PC_ENT,SK,2024,0.75
A,GE10,C16-C18,E_DI_HI,PC_ENT,AT,2017,17.46
A,GE10,C16-C18,E_DI_HI,PC_ENT,BE,2018,13.59
A,GE10,C16-C18,E_DI_HI,PC_ENT,BG,2015,6.67
A,GE10,C16-C18,E_DI_HI,PC_ENT,BG,2016,3.8
A,GE10,C16-C18,E_DI_HI,PC_ENT,BG,2017,7.68
A,GE10,C16-C18,E_DI_HI,PC_ENT,BG,2019,3.91
A,GE10,C16-C18,E_DI_HI,PC_ENT,CY,2015,4.68
A,GE10,C16-C18,E_DI_HI,PC_ENT,CY,2016,0.0
A,GE10,C16-C18,E_DI_HI,PC_ENT,CY,2017,11.13
A,GE10,C16-C18,E_DI_HI,PC_ENT,CY,2018,0.0
A,GE10,C16-C18,E_DI_HI,PC_ENT,CY,2019,18.3
A,GE10,C16-C18,E_DI_HI,PC_ENT,CZ,2015,8.64
A,GE10,C16-C18,E_DI_HI,PC_ENT,CZ,2016,16.66
A,GE10,C16-C18,E_DI_HI,PC_ENT,CZ,2017,9.33
A,GE10,C16-C18,E_DI_HI,PC_ENT,CZ,2018,11.77
A,GE10,C16-C18,E_DI_HI,PC_ENT,CZ,2019,16.53
A,GE10,C16-C18,E_DI_HI,PC_ENT,DE,2015,22.79
A,GE10,C16-C18,E_DI_HI,PC_ENT,DE,2016,13.51
A,GE10,C16-C18,E_DI_HI,PC_ENT,DE,2017,26.63
A,GE10,C16-C18,E_DI_HI,PC_ENT,DE,2018,12.67
A,GE10,C16-C18,E_DI_HI,PC_ENT,DE,2019,22.22
A,GE10,C16-C18,E_DI_HI,PC_ENT,DK,2015,27.66
A,GE10,C16-C18,E_DI_HI,PC_ENT,DK,2016,22.61
A,GE10,C16-C18,E_DI_HI,PC_ENT,DK,2017,32.55
A,GE10,C16-C18,E_DI_HI,PC_ENT,DK,2018,39.41
A,GE10,C16-C18,E_DI_HI,PC_ENT,DK,2019,39.6
A,GE10,C16-C18,E_DI_HI,PC_ENT,EE,2015,9.23
A,GE10,C16-C18,E_DI_HI,PC_ENT,EE,2016,9.51
A,GE10,C16-C18,E_DI_HI,PC_ENT,EE,2017,11.24
A,GE10,C16-C18,E_DI_HI,PC_ENT,EE,2018,8.55
A,GE10,C16-C18,E_DI_HI,PC_ENT,EE,2019,15.62
A,GE10,C16-C18,E_DI_HI,PC_ENT,EL,2015,6.07
A,GE10,C16-C18,E_DI_HI,PC_ENT,EL,2016,8.77
A,GE10,C16-C18,E_DI_HI,PC_ENT,EL,2017,11.91
A,GE10,C16-C18,E_DI_HI,PC_ENT,EL,2018,0.77
A,GE10,C16-C18,E_DI_HI,PC_ENT,EL,2019,1.82
A,GE10,C16-C18,E_DI_HI,PC_ENT,FR,2015,10.7
A,GE10,C16-C18,E_DI_HI,PC_ENT,FR,2016,5.52
A,GE10,C16-C18,E_DI_HI,PC_ENT,FR,2017,16.46
A,GE10,C16-C18,E_DI_HI,PC_ENT,FR,2019,19.37
A,GE10,C16-C18,E_DI_HI,PC_ENT,HR,2015,14.43
A,GE10,C16-C18,E_DI_HI,PC_ENT,HR,2016,6.41
A,GE10,C16-C18,E_DI_HI,PC_ENT,HR,2017,5.03
A,GE10,C16-C18,E_DI_HI,PC_ENT,HR,2018,3.73
A,GE10,C16-C18,E_DI_HI,PC_ENT,HR,2019,8.5
A,GE10,C16-C18,E_DI_HI,PC_ENT,HU,2015,8.5
A,GE10,C16-C18,E_DI_HI,PC_ENT,HU,2016,7.26
A,GE10,C16-C18,E_DI_HI,PC_ENT,HU,2017,5.6
A,GE10,C16-C18,E_DI_HI,PC_ENT,HU,2018,5.14
A,GE10,C16-C18,E_DI_HI,PC_ENT,HU,2019,7.58
A,GE10,C16-C18,E_DI_HI,PC_ENT,IE,2015,11.6
A,GE10,C16-C18,E_DI_HI,PC_ENT,IE,2016,15.3
A,GE10,C16-C18,E_DI_HI,PC_ENT,IE,2017,16.33
A,GE10,C16-C18,E_DI_HI,PC_ENT,IE,2018,23.89
A,GE10,C16-C18,E_DI_HI,PC_ENT,IE,2019,31.77
A,GE10,C16-C18,E_DI_HI,PC_ENT,IT,2015,8.47
A,GE10,C16-C18,E_DI_HI,PC_ENT,IT,2016,7.75
A,GE10,C16-C18,E_DI_HI,PC_ENT,IT,2017,5.52
A,GE10,C16-C18,E_DI_HI,PC_ENT,IT,2018,6.31
A,GE10,C16-C18,E_DI_HI,PC_ENT,IT,2019,9.17
A,GE10,C16-C18,E_DI_HI,PC_ENT,LT,2015,13.72
A,GE10,C16-C18,E_DI_HI,PC_ENT,LT,2016,14.8
A,GE10,C16-C18,E_DI_HI,PC_ENT,LT,2017,14.72
A,GE10,C16-C18,E_DI_HI,PC_ENT,LT,2018,15.48
A,GE10,C16-C18,E_DI_HI,PC_ENT,LT,2019,21.58
A,GE10,C16-C18,E_DI_HI,PC_ENT,LV,2015,4.3
A,GE10,C16-C18,E_DI_HI,PC_ENT,LV,2016,2.23
A,GE10,C16-C18,E_DI_HI,PC_ENT,LV,2017,2.85
A,GE10,C16-C18,E_DI_HI,PC_ENT,LV,2018,1.81
A,GE10,C16-C18,E_DI_HI,PC_ENT,LV,2019,5.73
A,GE10,C16-C18,E_DI_HI,PC_ENT,ME,2017,27.72
A,GE10,C16-C18,E_DI_HI,PC_ENT,ME,2018,14.77
A,GE10,C16-C18,E_DI_HI,PC_ENT,ME,2019,13.86
A,GE10,C16-C18,E_DI_HI,PC_ENT,MK,2016,6.34
A,GE10,C16-C18,E_DI_HI,PC_ENT,MT,2015,15.47
A,GE10,C16-C18,E_DI_HI,PC_ENT,MT,2016,17.3
A,GE10,C16-C18,E_DI_HI,PC_ENT,MT,2017,11.07
A,GE10,C16-C18,E_DI_HI,PC_ENT,MT,2018,14.88
A,GE10,C16-C18,E_DI_HI,PC_ENT,MT,2019,9.62
A,GE10,C16-C18,E_DI_HI,PC_ENT,NL,2015,36.23
A,GE10,C16-C18,E_DI_HI,PC_ENT,NL,2016,19.53
A,GE10,C16-C18,E_DI_HI,PC_ENT,NL,2017,26.85
A,GE10,C16-C18,E_DI_HI,PC_ENT,NL,2018,25.94
A,GE10,C16-C18,E_DI_HI,PC_ENT,NL,2019,26.63
A,GE10,C16-C18,E_DI_HI,PC_ENT,NO,2015,27.42
A,GE10,C16-C18,E_DI_HI,PC_ENT,NO,2016,36.11
A,GE10,C16-C18,E_DI_HI,PC_ENT,NO,2017,23.51
A,GE10,C16-C18,E_DI_HI,PC_ENT,NO,2018,34.8
A,GE10,C16-C18,E_DI_HI,PC_ENT,NO,2019,31.63
A,GE10,C16-C18,E_DI_HI,PC_ENT,PL,2015,6.14
A,GE10,C16-C18,E_DI_HI,PC_ENT,PL,2016,5.75
A,GE10,C16-C18,E_DI_HI,PC_ENT,PL,2017,7.34
A,GE10,C16-C18,E_DI_HI,PC_ENT,PL,2018,6.01
A,GE10,C16-C18,E_DI_HI,PC_ENT,PL,2019,8.22
A,GE10,C16-C18,E_DI_HI,PC_ENT,PT,2015,6.69
A,GE10,C16-C18,E_DI_HI,PC_ENT,PT,2016,8.86
A,GE10,C16-C18,E_DI_HI,PC_ENT,PT,2017,10.49
A,GE10,C16-C18,E_DI_HI,PC_ENT,PT,2018,7.11
A,GE10,C16-C18,E_DI_HI,PC_ENT,RO,2015,6.33
A,GE10,C16-C18,E_DI_HI,PC_ENT,RO,2016,1.54
A,GE10,C16-C18,E_DI_HI,PC_ENT,RO,2017,9.97
A,GE10,C16-C18,E_DI_HI,PC_ENT,RO,2018,3.08
A,GE10,C16-C18,E_DI_HI,PC_ENT,RO,2019,6.11
A,GE10,C16-C18,E_DI_HI,PC_ENT,RS,2017,17.02
A,GE10,C16-C18,E_DI_HI,PC_ENT,RS,2018,10.88
A,GE10,C16-C18,E_DI_HI,PC_ENT,RS,2019,8.29
A,GE10,C16-C18,E_DI_HI,PC_ENT,SE,2015,21.17
A,GE10,C16-C18,E_DI_HI,PC_ENT,SE,2016,28.92
A,GE10,C16-C18,E_DI_HI,PC_ENT,SE,2017,19.35
A,GE10,C16-C18,E_DI_HI,PC_ENT,SE,2018,27.0
A,GE10,C16-C18,E_DI_HI,PC_ENT,SE,2019,35.01
A,GE10,C16-C18,E_DI_HI,PC_ENT,SI,2015,3.2
A,GE10,C16-C18,E_DI_HI,PC_ENT,SI,2016,5.37
A,GE10,C16-C18,E_DI_HI,PC_ENT,SI,2017,7.8
A,GE10,C16-C18,E_DI_HI,PC_ENT,SI,2018,15.43
A,GE10,C16-C18,E_DI_HI,PC_ENT,SI,2019,1.95
A,GE10,C16-C18,E_DI_HI,PC_ENT,SK,2015,9.55
A,GE10,C16-C18,E_DI_HI,PC_ENT,SK,2016,6.03
A,GE10,C16-C18,E_DI_HI,PC_ENT,SK,2017,5.81
A,GE10,C16-C18,E_DI_HI,PC_ENT,SK,2018,6.6
A,GE10,C16-C18,E_DI_HI,PC_ENT,SK,2019,5.18
A,GE10,C16-C18,E_DI_HI,PC_ENT,TR,2017,6.07
A,GE10,C16-C18,E_DI_HI,PC_ENT,TR,2018,1.5
A,GE10,C16-C18,E_DI_HI,PC_ENT,UK,2015,15.78
A,GE10,C16-C18,E_DI_HI,PC_ENT,UK,2016,23.49
A,GE10,C16-C18,E_DI_HI,PC_ENT,UK,2017,16.47
A,GE10,C16-C18,E_DI_VHI,PC_ENT,AT,2017,3.02
A,GE10,C16-C18,E_DI_VHI,PC_ENT,AT,2018,0.9
A,GE10,C16-C18,E_DI_VHI,PC_ENT,AT,2019,2.77
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BE,2015,1.51
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BE,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BE,2018,1.87
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BE,2019,1.19
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BG,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BG,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BG,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,BG,2019,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CY,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CY,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CY,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CY,2018,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CY,2019,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CZ,2015,2.03
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CZ,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CZ,2017,1.95
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CZ,2018,0.16
A,GE10,C16-C18,E_DI_VHI,PC_ENT,CZ,2019,1.81
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DE,2015,0.81
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DE,2016,0.34
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DE,2017,3.21
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DE,2018,0.57
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DE,2019,6.21
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DK,2015,10.82
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DK,2016,9.88
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DK,2017,12.73
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DK,2018,8.2
A,GE10,C16-C18,E_DI_VHI,PC_ENT,DK,2019,13.62
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EE,2015,0.32
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EE,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EE,2017,0.61
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EE,2018,0.29
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EE,2019,3.1
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EL,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EL,2016,0.37
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EL,2017,1.98
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EL,2018,0.26
A,GE10,C16-C18,E_DI_VHI,PC_ENT,EL,2019,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,FR,2015,1.9
A,GE10,C16-C18,E_DI_VHI,PC_ENT,FR,2016,0.83
A,GE10,C16-C18,E_DI_VHI,PC_ENT,FR,2017,1.86
A,GE10,C16-C18,E_DI_VHI,PC_ENT,FR,2019,0.1
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HR,2015,0.37
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HR,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HR,2017,1.8
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HR,2018,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HR,2019,0.81
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HU,2015,0.6
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HU,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HU,2017,0.4
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HU,2018,0.67
A,GE10,C16-C18,E_DI_VHI,PC_ENT,HU,2019,0.79
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IE,2015,2.71
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IE,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IE,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IE,2018,2.19
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IE,2019,6.79
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IT,2015,0.07
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IT,2016,0.04
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IT,2017,0.24
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IT,2018,0.24
A,GE10,C16-C18,E_DI_VHI,PC_ENT,IT,2019,1.15
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LT,2015,4.46
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LT,2016,0.51
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LT,2017,2.69
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LT,2018,3.83
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LT,2019,2.81
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LV,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LV,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LV,2018,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,LV,2019,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MK,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MK,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MT,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MT,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MT,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MT,2018,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,MT,2019,3.06
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NL,2015,6.42
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NL,2016,2.18
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NL,2017,5.3
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NL,2018,1.85
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NL,2019,6.29
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NO,2015,4.46
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NO,2016,3.74
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NO,2017,4.28
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NO,2018,4.39
A,GE10,C16-C18,E_DI_VHI,PC_ENT,NO,2019,4.61
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PL,2015,1.01
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PL,2016,0.69
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PL,2017,0.09
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PL,2018,0.28
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PL,2019,0.61
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PT,2015,1.2
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PT,2016,0.98
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PT,2017,1.84
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PT,2018,0.41
A,GE10,C16-C18,E_DI_VHI,PC_ENT,PT,2019,0.51
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RO,2015,0.14
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RO,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RO,2017,0.28
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RO,2018,0.08
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RO,2019,0.45
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RS,2017,0.71
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RS,2018,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,RS,2019,0.26
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SE,2015,2.59
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SE,2016,8.34
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SE,2017,5.87
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SE,2018,9.29
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SE,2019,9.02
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SI,2015,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SI,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SI,2017,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SI,2018,2.31
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SK,2015,1.78
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SK,2016,0.0
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SK,2017,0.28
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SK,2018,3.22
A,GE10,C16-C18,E_DI_VHI,PC_ENT,SK,2019,0.74
A,GE10,C16-C18,E_DI_VHI,PC_ENT,UK,2015,1.42
A,GE10,C16-C18,E_DI_VHI,PC_ENT,UK,2016,1.65
A,GE10,C16-C18,E_DI_VHI,PC_ENT,UK,2017,0.02
A,GE10,C16-C18,E_DI_VHI,PC_ENT,UK,2018,1.95
A,GE10,C16-C18,E_DI_VHI,PC_ENT,UK,2019,2.11
A,GE10,C19,E_DI3_HI,PC_ENT,BE,2025,0.0
A,GE10,C19,E_DI3_HI,PC_ENT,CZ,2021,25.0
A,GE10,C19,E_DI3_HI,PC_ENT,DE,2021,55.26
A,GE10,C19,E_DI3_HI,PC_ENT,DE,2025,65.22
A,GE10,C19,E_DI3_HI,PC_ENT,DK,2021,78.93
A,GE10,C19,E_DI3_HI,PC_ENT,DK,2023,49.83
A,GE10,C19,E_DI3_HI,PC_ENT,DK,2025,0.0
A,GE10,C19,E_DI3_HI,PC_ENT,EE,2023,0.0
A,GE10,C19,E_DI3_HI,PC_ENT,EE,2025,66.67
A,GE10,C19,E_DI3_HI,PC_ENT,EL,2021,16.67
A,GE10,C19,E_DI3_HI,PC_ENT,EL,2023,28.57
A,GE10,C19,E_DI3_HI,PC_ENT,ES,2025,0.0
