freq,unit,nace_r2,na_item,geo,time,value
A,PC_TOT,B-E,B1G,AL,1995,11.4
A,PC_TOT,B-E,B1G,AL,1996,11.4
A,PC_TOT,B-E,B1G,AL,1997,10.4
A,PC_TOT,B-E,B1G,AL,1998,9.6
A,PC_TOT,B-E,B1G,AL,1999,9.3
A,PC_TOT,B-E,B1G,AL,2000,9.5
A,PC_TOT,B-E,B1G,AL,2001,8.7
A,PC_TOT,B-E,B1G,AL,2002,7.8
A,PC_TOT,B-E,B1G,AL,2003,9.4
A,PC_TOT,B-E,B1G,AL,2004,10.3
A,PC_TOT,B-E,B1G,AL,2005,11.2
A,PC_TOT,B-E,B1G,AL,2006,11.3
A,PC_TOT,B-E,B1G,AL,2007,11.0
A,PC_TOT,B-E,B1G,AL,2008,10.9
A,PC_TOT,B-E,B1G,AL,2009,11.3
A,PC_TOT,B-E,B1G,AL,2010,14.1
A,PC_TOT,B-E,B1G,AL,2011,13.5
A,PC_TOT,B-E,B1G,AL,2012,13.3
A,PC_TOT,B-E,B1G,AL,2013,14.6
A,PC_TOT,B-E,B1G,AL,2014,14.9
A,PC_TOT,B-E,B1G,AL,2015,15.1
A,PC_TOT,B-E,B1G,AL,2016,14.6
A,PC_TOT,B-E,B1G,AL,2017,13.3
A,PC_TOT,B-E,B1G,AL,2018,14.3
A,PC_TOT,B-E,B1G,AL,2019,13.9
A,PC_TOT,B-E,B1G,AL,2020,13.3
A,PC_TOT,B-E,B1G,AL,2021,13.4
A,PC_TOT,B-E,B1G,AL,2022,13.9
A,PC_TOT,B-E,B1G,AL,2023,13.6
A,PC_TOT,B-E,B1G,AL,2024,12.8
A,PC_TOT,B-E,B1G,AL,2025,11.7
A,PC_TOT,B-E,B1G,AT,1995,24.7
A,PC_TOT,B-E,B1G,AT,1996,24.6
A,PC_TOT,B-E,B1G,AT,1997,24.7
A,PC_TOT,B-E,B1G,AT,1998,24.5
A,PC_TOT,B-E,B1G,AT,1999,24.6
A,PC_TOT,B-E,B1G,AT,2000,24.7
A,PC_TOT,B-E,B1G,AT,2001,24.9
A,PC_TOT,B-E,B1G,AT,2002,24.2
A,PC_TOT,B-E,B1G,AT,2003,23.9
A,PC_TOT,B-E,B1G,AT,2004,24.0
A,PC_TOT,B-E,B1G,AT,2005,24.0
A,PC_TOT,B-E,B1G,AT,2006,24.4
A,PC_TOT,B-E,B1G,AT,2007,24.4
A,PC_TOT,B-E,B1G,AT,2008,23.8
A,PC_TOT,B-E,B1G,AT,2009,22.7
A,PC_TOT,B-E,B1G,AT,2010,22.8
A,PC_TOT,B-E,B1G,AT,2011,22.9
A,PC_TOT,B-E,B1G,AT,2012,23.1
A,PC_TOT,B-E,B1G,AT,2013,22.9
A,PC_TOT,B-E,B1G,AT,2014,22.7
A,PC_TOT,B-E,B1G,AT,2015,22.5
A,PC_TOT,B-E,B1G,AT,2016,23.0
A,PC_TOT,B-E,B1G,AT,2017,22.6
A,PC_TOT,B-E,B1G,AT,2018,22.4
A,PC_TOT,B-E,B1G,AT,2019,22.1
A,PC_TOT,B-E,B1G,AT,2020,21.7
A,PC_TOT,B-E,B1G,AT,2021,22.1
A,PC_TOT,B-E,B1G,AT,2022,22.3
A,PC_TOT,B-E,B1G,AT,2023,22.4
A,PC_TOT,B-E,B1G,AT,2024,21.0
A,PC_TOT,B-E,B1G,AT,2025,20.8
A,PC_TOT,B-E,B1G,BA,2000,18.5
A,PC_TOT,B-E,B1G,BA,2001,18.9
A,PC_TOT,B-E,B1G,BA,2002,18.3
A,PC_TOT,B-E,B1G,BA,2003,18.5
A,PC_TOT,B-E,B1G,BA,2004,19.0
A,PC_TOT,B-E,B1G,BA,2005,20.2
A,PC_TOT,B-E,B1G,BA,2006,20.4
A,PC_TOT,B-E,B1G,BA,2007,20.6
A,PC_TOT,B-E,B1G,BA,2008,21.2
A,PC_TOT,B-E,B1G,BA,2009,20.5
A,PC_TOT,B-E,B1G,BA,2010,21.3
A,PC_TOT,B-E,B1G,BA,2011,21.3
A,PC_TOT,B-E,B1G,BA,2012,20.9
A,PC_TOT,B-E,B1G,BA,2013,21.6
A,PC_TOT,B-E,B1G,BA,2014,21.3
A,PC_TOT,B-E,B1G,BA,2015,21.6
A,PC_TOT,B-E,B1G,BA,2016,22.4
A,PC_TOT,B-E,B1G,BA,2017,23.1
A,PC_TOT,B-E,B1G,BA,2018,23.8
A,PC_TOT,B-E,B1G,BA,2019,22.9
A,PC_TOT,B-E,B1G,BA,2020,22.8
A,PC_TOT,B-E,B1G,BA,2021,24.6
A,PC_TOT,B-E,B1G,BA,2022,24.2
A,PC_TOT,B-E,B1G,BA,2023,22.7
A,PC_TOT,B-E,B1G,BA,2024,21.2
A,PC_TOT,B-E,B1G,BA,2025,20.0
A,PC_TOT,B-E,B1G,BE,1995,23.6
A,PC_TOT,B-E,B1G,BE,1996,23.7
A,PC_TOT,B-E,B1G,BE,1997,24.1
A,PC_TOT,B-E,B1G,BE,1998,23.6
A,PC_TOT,B-E,B1G,BE,1999,22.6
A,PC_TOT,B-E,B1G,BE,2000,22.8
A,PC_TOT,B-E,B1G,BE,2001,22.1
A,PC_TOT,B-E,B1G,BE,2002,21.7
A,PC_TOT,B-E,B1G,BE,2003,21.0
A,PC_TOT,B-E,B1G,BE,2004,20.8
A,PC_TOT,B-E,B1G,BE,2005,20.4
A,PC_TOT,B-E,B1G,BE,2006,19.5
A,PC_TOT,B-E,B1G,BE,2007,19.5
A,PC_TOT,B-E,B1G,BE,2008,18.5
A,PC_TOT,B-E,B1G,BE,2009,17.3
A,PC_TOT,B-E,B1G,BE,2010,17.7
A,PC_TOT,B-E,B1G,BE,2011,17.6
A,PC_TOT,B-E,B1G,BE,2012,16.9
A,PC_TOT,B-E,B1G,BE,2013,17.0
A,PC_TOT,B-E,B1G,BE,2014,16.7
A,PC_TOT,B-E,B1G,BE,2015,16.6
A,PC_TOT,B-E,B1G,BE,2016,16.3
A,PC_TOT,B-E,B1G,BE,2017,16.5
A,PC_TOT,B-E,B1G,BE,2018,16.1
A,PC_TOT,B-E,B1G,BE,2019,16.3
A,PC_TOT,B-E,B1G,BE,2020,16.0
A,PC_TOT,B-E,B1G,BE,2021,14.7
A,PC_TOT,B-E,B1G,BE,2022,16.7
A,PC_TOT,B-E,B1G,BE,2023,16.0
A,PC_TOT,B-E,B1G,BE,2024,15.3
A,PC_TOT,B-E,B1G,BE,2025,15.1
A,PC_TOT,B-E,B1G,BG,1995,15.9
A,PC_TOT,B-E,B1G,BG,1996,14.5
A,PC_TOT,B-E,B1G,BG,1997,21.1
A,PC_TOT,B-E,B1G,BG,1998,19.5
A,PC_TOT,B-E,B1G,BG,1999,19.6
A,PC_TOT,B-E,B1G,BG,2000,20.8
A,PC_TOT,B-E,B1G,BG,2001,21.9
A,PC_TOT,B-E,B1G,BG,2002,22.0
A,PC_TOT,B-E,B1G,BG,2003,23.0
A,PC_TOT,B-E,B1G,BG,2004,22.0
A,PC_TOT,B-E,B1G,BG,2005,22.4
A,PC_TOT,B-E,B1G,BG,2006,23.1
A,PC_TOT,B-E,B1G,BG,2007,23.0
A,PC_TOT,B-E,B1G,BG,2008,20.8
A,PC_TOT,B-E,B1G,BG,2009,21.0
A,PC_TOT,B-E,B1G,BG,2010,20.1
A,PC_TOT,B-E,B1G,BG,2011,22.4
A,PC_TOT,B-E,B1G,BG,2012,23.3
A,PC_TOT,B-E,B1G,BG,2013,22.5
A,PC_TOT,B-E,B1G,BG,2014,22.6
A,PC_TOT,B-E,B1G,BG,2015,23.5
A,PC_TOT,B-E,B1G,BG,2016,24.5
A,PC_TOT,B-E,B1G,BG,2017,23.8
A,PC_TOT,B-E,B1G,BG,2018,21.5
A,PC_TOT,B-E,B1G,BG,2019,20.6
A,PC_TOT,B-E,B1G,BG,2020,20.4
A,PC_TOT,B-E,B1G,BG,2021,19.7
A,PC_TOT,B-E,B1G,BG,2022,24.7
A,PC_TOT,B-E,B1G,BG,2023,21.5
A,PC_TOT,B-E,B1G,BG,2024,19.4
A,PC_TOT,B-E,B1G,BG,2025,19.2
A,PC_TOT,B-E,B1G,CH,1995,23.3
A,PC_TOT,B-E,B1G,CH,1996,22.8
A,PC_TOT,B-E,B1G,CH,1997,22.8
A,PC_TOT,B-E,B1G,CH,1998,22.4
A,PC_TOT,B-E,B1G,CH,1999,22.3
A,PC_TOT,B-E,B1G,CH,2000,21.7
A,PC_TOT,B-E,B1G,CH,2001,22.4
A,PC_TOT,B-E,B1G,CH,2002,22.3
A,PC_TOT,B-E,B1G,CH,2003,21.9
A,PC_TOT,B-E,B1G,CH,2004,21.7
A,PC_TOT,B-E,B1G,CH,2005,22.0
A,PC_TOT,B-E,B1G,CH,2006,22.4
A,PC_TOT,B-E,B1G,CH,2007,22.6
A,PC_TOT,B-E,B1G,CH,2008,22.7
A,PC_TOT,B-E,B1G,CH,2009,21.4
A,PC_TOT,B-E,B1G,CH,2010,21.2
A,PC_TOT,B-E,B1G,CH,2011,21.5
A,PC_TOT,B-E,B1G,CH,2012,21.1
A,PC_TOT,B-E,B1G,CH,2013,21.2
A,PC_TOT,B-E,B1G,CH,2014,20.8
A,PC_TOT,B-E,B1G,CH,2015,20.6
A,PC_TOT,B-E,B1G,CH,2016,20.7
A,PC_TOT,B-E,B1G,CH,2017,20.9
A,PC_TOT,B-E,B1G,CH,2018,21.1
A,PC_TOT,B-E,B1G,CH,2019,21.8
A,PC_TOT,B-E,B1G,CH,2020,21.7
A,PC_TOT,B-E,B1G,CH,2021,22.9
A,PC_TOT,B-E,B1G,CH,2022,22.2
A,PC_TOT,B-E,B1G,CH,2023,21.9
A,PC_TOT,B-E,B1G,CH,2024,21.5
A,PC_TOT,B-E,B1G,CH,2025,21.1
A,PC_TOT,B-E,B1G,CY,1995,12.6
A,PC_TOT,B-E,B1G,CY,1996,12.4
A,PC_TOT,B-E,B1G,CY,1997,12.1
A,PC_TOT,B-E,B1G,CY,1998,11.8
A,PC_TOT,B-E,B1G,CY,1999,11.5
A,PC_TOT,B-E,B1G,CY,2000,11.2
A,PC_TOT,B-E,B1G,CY,2001,10.9
A,PC_TOT,B-E,B1G,CY,2002,11.0
A,PC_TOT,B-E,B1G,CY,2003,10.8
A,PC_TOT,B-E,B1G,CY,2004,10.7
A,PC_TOT,B-E,B1G,CY,2005,10.1
A,PC_TOT,B-E,B1G,CY,2006,9.4
A,PC_TOT,B-E,B1G,CY,2007,9.1
A,PC_TOT,B-E,B1G,CY,2008,8.5
A,PC_TOT,B-E,B1G,CY,2009,8.5
A,PC_TOT,B-E,B1G,CY,2010,8.1
A,PC_TOT,B-E,B1G,CY,2011,7.4
A,PC_TOT,B-E,B1G,CY,2012,7.3
A,PC_TOT,B-E,B1G,CY,2013,7.2
A,PC_TOT,B-E,B1G,CY,2014,7.1
A,PC_TOT,B-E,B1G,CY,2015,7.6
A,PC_TOT,B-E,B1G,CY,2016,7.8
A,PC_TOT,B-E,B1G,CY,2017,7.8
A,PC_TOT,B-E,B1G,CY,2018,8.0
A,PC_TOT,B-E,B1G,CY,2019,8.2
A,PC_TOT,B-E,B1G,CY,2020,8.2
A,PC_TOT,B-E,B1G,CY,2021,7.4
A,PC_TOT,B-E,B1G,CY,2022,6.7
A,PC_TOT,B-E,B1G,CY,2023,7.2
A,PC_TOT,B-E,B1G,CY,2024,6.9
A,PC_TOT,B-E,B1G,CY,2025,6.8
A,PC_TOT,B-E,B1G,CZ,1995,31.0
A,PC_TOT,B-E,B1G,CZ,1996,31.9
A,PC_TOT,B-E,B1G,CZ,1997,31.5
A,PC_TOT,B-E,B1G,CZ,1998,30.6
A,PC_TOT,B-E,B1G,CZ,1999,30.2
A,PC_TOT,B-E,B1G,CZ,2000,30.4
A,PC_TOT,B-E,B1G,CZ,2001,31.0
A,PC_TOT,B-E,B1G,CZ,2002,29.8
A,PC_TOT,B-E,B1G,CZ,2003,28.7
A,PC_TOT,B-E,B1G,CZ,2004,30.5
A,PC_TOT,B-E,B1G,CZ,2005,30.4
A,PC_TOT,B-E,B1G,CZ,2006,31.4
A,PC_TOT,B-E,B1G,CZ,2007,31.3
A,PC_TOT,B-E,B1G,CZ,2008,30.7
A,PC_TOT,B-E,B1G,CZ,2009,29.5
A,PC_TOT,B-E,B1G,CZ,2010,29.2
A,PC_TOT,B-E,B1G,CZ,2011,30.5
A,PC_TOT,B-E,B1G,CZ,2012,30.4
A,PC_TOT,B-E,B1G,CZ,2013,30.4
A,PC_TOT,B-E,B1G,CZ,2014,31.5
A,PC_TOT,B-E,B1G,CZ,2015,31.6
A,PC_TOT,B-E,B1G,CZ,2016,31.3
A,PC_TOT,B-E,B1G,CZ,2017,30.5
A,PC_TOT,B-E,B1G,CZ,2018,29.2
A,PC_TOT,B-E,B1G,CZ,2019,28.6
A,PC_TOT,B-E,B1G,CZ,2020,27.0
A,PC_TOT,B-E,B1G,CZ,2021,25.9
A,PC_TOT,B-E,B1G,CZ,2022,26.6
A,PC_TOT,B-E,B1G,CZ,2023,27.1
A,PC_TOT,B-E,B1G,CZ,2024,26.9
A,PC_TOT,B-E,B1G,CZ,2025,25.5
A,PC_TOT,B-E,B1G,DE,1991,30.6
A,PC_TOT,B-E,B1G,DE,1992,28.8
A,PC_TOT,B-E,B1G,DE,1993,26.6
A,PC_TOT,B-E,B1G,DE,1994,26.0
A,PC_TOT,B-E,B1G,DE,1995,25.6
A,PC_TOT,B-E,B1G,DE,1996,25.1
A,PC_TOT,B-E,B1G,DE,1997,25.1
A,PC_TOT,B-E,B1G,DE,1998,25.3
A,PC_TOT,B-E,B1G,DE,1999,24.9
A,PC_TOT,B-E,B1G,DE,2000,25.2
A,PC_TOT,B-E,B1G,DE,2001,24.9
A,PC_TOT,B-E,B1G,DE,2002,24.2
A,PC_TOT,B-E,B1G,DE,2003,24.3
A,PC_TOT,B-E,B1G,DE,2004,24.7
A,PC_TOT,B-E,B1G,DE,2005,24.7
A,PC_TOT,B-E,B1G,DE,2006,25.4
A,PC_TOT,B-E,B1G,DE,2007,25.8
A,PC_TOT,B-E,B1G,DE,2008,25.3
A,PC_TOT,B-E,B1G,DE,2009,22.7
A,PC_TOT,B-E,B1G,DE,2010,25.1
A,PC_TOT,B-E,B1G,DE,2011,25.4
A,PC_TOT,B-E,B1G,DE,2012,25.5
A,PC_TOT,B-E,B1G,DE,2013,24.8
A,PC_TOT,B-E,B1G,DE,2014,24.9
A,PC_TOT,B-E,B1G,DE,2015,24.8
A,PC_TOT,B-E,B1G,DE,2016,25.0
A,PC_TOT,B-E,B1G,DE,2017,24.7
A,PC_TOT,B-E,B1G,DE,2018,24.3
A,PC_TOT,B-E,B1G,DE,2019,23.9
A,PC_TOT,B-E,B1G,DE,2020,22.9
A,PC_TOT,B-E,B1G,DE,2021,23.0
A,PC_TOT,B-E,B1G,DE,2022,22.9
A,PC_TOT,B-E,B1G,DE,2023,24.3
A,PC_TOT,B-E,B1G,DE,2024,23.4
A,PC_TOT,B-E,B1G,DE,2025,22.8
A,PC_TOT,B-E,B1G,DK,1995,20.9
A,PC_TOT,B-E,B1G,DK,1996,20.9
A,PC_TOT,B-E,B1G,DK,1997,21.5
A,PC_TOT,B-E,B1G,DK,1998,21.0
A,PC_TOT,B-E,B1G,DK,1999,21.0
A,PC_TOT,B-E,B1G,DK,2000,22.0
A,PC_TOT,B-E,B1G,DK,2001,21.5
A,PC_TOT,B-E,B1G,DK,2002,21.2
A,PC_TOT,B-E,B1G,DK,2003,20.4
A,PC_TOT,B-E,B1G,DK,2004,20.4
A,PC_TOT,B-E,B1G,DK,2005,20.6
A,PC_TOT,B-E,B1G,DK,2006,20.9
A,PC_TOT,B-E,B1G,DK,2007,20.2
A,PC_TOT,B-E,B1G,DK,2008,20.3
A,PC_TOT,B-E,B1G,DK,2009,17.8
A,PC_TOT,B-E,B1G,DK,2010,18.0
A,PC_TOT,B-E,B1G,DK,2011,18.3
A,PC_TOT,B-E,B1G,DK,2012,18.4
A,PC_TOT,B-E,B1G,DK,2013,18.2
A,PC_TOT,B-E,B1G,DK,2014,17.7
A,PC_TOT,B-E,B1G,DK,2015,17.5
A,PC_TOT,B-E,B1G,DK,2016,17.8
A,PC_TOT,B-E,B1G,DK,2017,17.9
A,PC_TOT,B-E,B1G,DK,2018,18.0
A,PC_TOT,B-E,B1G,DK,2019,18.2
A,PC_TOT,B-E,B1G,DK,2020,17.1
A,PC_TOT,B-E,B1G,DK,2021,16.9
A,PC_TOT,B-E,B1G,DK,2022,18.4
A,PC_TOT,B-E,B1G,DK,2023,20.4
A,PC_TOT,B-E,B1G,DK,2024,22.2
A,PC_TOT,B-E,B1G,DK,2025,22.9
A,PC_TOT,B-E,B1G,EA,1995,23.2
A,PC_TOT,B-E,B1G,EA,1996,22.8
A,PC_TOT,B-E,B1G,EA,1997,22.8
A,PC_TOT,B-E,B1G,EA,1998,22.8
A,PC_TOT,B-E,B1G,EA,1999,22.3
A,PC_TOT,B-E,B1G,EA,2000,22.3
A,PC_TOT,B-E,B1G,EA,2001,21.7
A,PC_TOT,B-E,B1G,EA,2002,21.2
A,PC_TOT,B-E,B1G,EA,2003,20.7
A,PC_TOT,B-E,B1G,EA,2004,20.5
A,PC_TOT,B-E,B1G,EA,2005,20.2
A,PC_TOT,B-E,B1G,EA,2006,20.2
A,PC_TOT,B-E,B1G,EA,2007,20.2
A,PC_TOT,B-E,B1G,EA,2008,19.7
A,PC_TOT,B-E,B1G,EA,2009,18.1
A,PC_TOT,B-E,B1G,EA,2010,18.9
A,PC_TOT,B-E,B1G,EA,2011,19.1
A,PC_TOT,B-E,B1G,EA,2012,19.1
A,PC_TOT,B-E,B1G,EA,2013,18.9
A,PC_TOT,B-E,B1G,EA,2014,19.0
A,PC_TOT,B-E,B1G,EA,2015,19.5
A,PC_TOT,B-E,B1G,EA,2016,19.5
A,PC_TOT,B-E,B1G,EA,2017,19.4
A,PC_TOT,B-E,B1G,EA,2018,19.3
A,PC_TOT,B-E,B1G,EA,2019,19.1
A,PC_TOT,B-E,B1G,EA,2020,18.8
A,PC_TOT,B-E,B1G,EA,2021,19.1
A,PC_TOT,B-E,B1G,EA,2022,19.4
A,PC_TOT,B-E,B1G,EA,2023,19.7
A,PC_TOT,B-E,B1G,EA,2024,19.0
A,PC_TOT,B-E,B1G,EA,2025,18.7
A,PC_TOT,B-E,B1G,EA12,1995,23.0
A,PC_TOT,B-E,B1G,EA12,1996,22.6
A,PC_TOT,B-E,B1G,EA12,1997,22.6
A,PC_TOT,B-E,B1G,EA12,1998,22.6
A,PC_TOT,B-E,B1G,EA12,1999,22.2
A,PC_TOT,B-E,B1G,EA12,2000,22.1
A,PC_TOT,B-E,B1G,EA12,2001,21.7
A,PC_TOT,B-E,B1G,EA12,2002,21.2
A,PC_TOT,B-E,B1G,EA12,2003,20.7
A,PC_TOT,B-E,B1G,EA12,2004,20.5
A,PC_TOT,B-E,B1G,EA12,2005,20.2
A,PC_TOT,B-E,B1G,EA12,2006,20.2
A,PC_TOT,B-E,B1G,EA12,2007,20.2
A,PC_TOT,B-E,B1G,EA12,2008,19.7
A,PC_TOT,B-E,B1G,EA12,2009,18.0
A,PC_TOT,B-E,B1G,EA12,2010,18.8
A,PC_TOT,B-E,B1G,EA12,2011,19.1
A,PC_TOT,B-E,B1G,EA12,2012,19.1
A,PC_TOT,B-E,B1G,EA12,2013,18.9
A,PC_TOT,B-E,B1G,EA12,2014,18.9
A,PC_TOT,B-E,B1G,EA12,2015,19.4
A,PC_TOT,B-E,B1G,EA12,2016,19.4
A,PC_TOT,B-E,B1G,EA12,2017,19.4
A,PC_TOT,B-E,B1G,EA12,2018,19.3
A,PC_TOT,B-E,B1G,EA12,2019,19.1
A,PC_TOT,B-E,B1G,EA12,2020,18.7
A,PC_TOT,B-E,B1G,EA12,2021,19.1
A,PC_TOT,B-E,B1G,EA12,2022,19.4
A,PC_TOT,B-E,B1G,EA12,2023,19.7
A,PC_TOT,B-E,B1G,EA12,2024,19.0
A,PC_TOT,B-E,B1G,EA12,2025,18.7
A,PC_TOT,B-E,B1G,EA19,1995,23.1
A,PC_TOT,B-E,B1G,EA19,1996,22.7
A,PC_TOT,B-E,B1G,EA19,1997,22.6
A,PC_TOT,B-E,B1G,EA19,1998,22.6
A,PC_TOT,B-E,B1G,EA19,1999,22.2
A,PC_TOT,B-E,B1G,EA19,2000,22.1
A,PC_TOT,B-E,B1G,EA19,2001,21.7
A,PC_TOT,B-E,B1G,EA19,2002,21.2
A,PC_TOT,B-E,B1G,EA19,2003,20.7
A,PC_TOT,B-E,B1G,EA19,2004,20.5
A,PC_TOT,B-E,B1G,EA19,2005,20.3
A,PC_TOT,B-E,B1G,EA19,2006,20.3
A,PC_TOT,B-E,B1G,EA19,2007,20.2
A,PC_TOT,B-E,B1G,EA19,2008,19.7
A,PC_TOT,B-E,B1G,EA19,2009,18.1
A,PC_TOT,B-E,B1G,EA19,2010,18.9
A,PC_TOT,B-E,B1G,EA19,2011,19.1
A,PC_TOT,B-E,B1G,EA19,2012,19.2
A,PC_TOT,B-E,B1G,EA19,2013,19.0
A,PC_TOT,B-E,B1G,EA19,2014,19.0
A,PC_TOT,B-E,B1G,EA19,2015,19.5
A,PC_TOT,B-E,B1G,EA19,2016,19.5
A,PC_TOT,B-E,B1G,EA19,2017,19.4
A,PC_TOT,B-E,B1G,EA19,2018,19.3
A,PC_TOT,B-E,B1G,EA19,2019,19.1
A,PC_TOT,B-E,B1G,EA19,2020,18.8
A,PC_TOT,B-E,B1G,EA19,2021,19.1
A,PC_TOT,B-E,B1G,EA19,2022,19.4
A,PC_TOT,B-E,B1G,EA19,2023,19.7
A,PC_TOT,B-E,B1G,EA19,2024,19.0
A,PC_TOT,B-E,B1G,EA19,2025,18.7
A,PC_TOT,B-E,B1G,EA20,1995,23.1
A,PC_TOT,B-E,B1G,EA20,1996,22.7
A,PC_TOT,B-E,B1G,EA20,1997,22.6
A,PC_TOT,B-E,B1G,EA20,1998,22.6
A,PC_TOT,B-E,B1G,EA20,1999,22.2
A,PC_TOT,B-E,B1G,EA20,2000,22.1
A,PC_TOT,B-E,B1G,EA20,2001,21.7
A,PC_TOT,B-E,B1G,EA20,2002,21.2
A,PC_TOT,B-E,B1G,EA20,2003,20.7
A,PC_TOT,B-E,B1G,EA20,2004,20.5
A,PC_TOT,B-E,B1G,EA20,2005,20.3
A,PC_TOT,B-E,B1G,EA20,2006,20.3
A,PC_TOT,B-E,B1G,EA20,2007,20.2
A,PC_TOT,B-E,B1G,EA20,2008,19.7
A,PC_TOT,B-E,B1G,EA20,2009,18.1
A,PC_TOT,B-E,B1G,EA20,2010,18.9
A,PC_TOT,B-E,B1G,EA20,2011,19.1
A,PC_TOT,B-E,B1G,EA20,2012,19.2
A,PC_TOT,B-E,B1G,EA20,2013,19.0
A,PC_TOT,B-E,B1G,EA20,2014,19.0
A,PC_TOT,B-E,B1G,EA20,2015,19.5
A,PC_TOT,B-E,B1G,EA20,2016,19.5
A,PC_TOT,B-E,B1G,EA20,2017,19.4
A,PC_TOT,B-E,B1G,EA20,2018,19.3
A,PC_TOT,B-E,B1G,EA20,2019,19.1
A,PC_TOT,B-E,B1G,EA20,2020,18.8
A,PC_TOT,B-E,B1G,EA20,2021,19.1
A,PC_TOT,B-E,B1G,EA20,2022,19.4
A,PC_TOT,B-E,B1G,EA20,2023,19.7
A,PC_TOT,B-E,B1G,EA20,2024,19.0
A,PC_TOT,B-E,B1G,EA20,2025,18.7
A,PC_TOT,B-E,B1G,EA21,1995,23.0
A,PC_TOT,B-E,B1G,EA21,1996,22.6
A,PC_TOT,B-E,B1G,EA21,1997,22.6
A,PC_TOT,B-E,B1G,EA21,1998,22.6
A,PC_TOT,B-E,B1G,EA21,1999,22.2
A,PC_TOT,B-E,B1G,EA21,2000,22.1
A,PC_TOT,B-E,B1G,EA21,2001,21.7
A,PC_TOT,B-E,B1G,EA21,2002,21.2
A,PC_TOT,B-E,B1G,EA21,2003,20.7
A,PC_TOT,B-E,B1G,EA21,2004,20.5
A,PC_TOT,B-E,B1G,EA21,2005,20.3
A,PC_TOT,B-E,B1G,EA21,2006,20.3
A,PC_TOT,B-E,B1G,EA21,2007,20.3
A,PC_TOT,B-E,B1G,EA21,2008,19.7
A,PC_TOT,B-E,B1G,EA21,2009,18.1
A,PC_TOT,B-E,B1G,EA21,2010,18.9
A,PC_TOT,B-E,B1G,EA21,2011,19.2
A,PC_TOT,B-E,B1G,EA21,2012,19.2
A,PC_TOT,B-E,B1G,EA21,2013,19.0
A,PC_TOT,B-E,B1G,EA21,2014,19.0
A,PC_TOT,B-E,B1G,EA21,2015,19.5
A,PC_TOT,B-E,B1G,EA21,2016,19.5
A,PC_TOT,B-E,B1G,EA21,2017,19.4
A,PC_TOT,B-E,B1G,EA21,2018,19.3
A,PC_TOT,B-E,B1G,EA21,2019,19.1
A,PC_TOT,B-E,B1G,EA21,2020,18.8
A,PC_TOT,B-E,B1G,EA21,2021,19.1
A,PC_TOT,B-E,B1G,EA21,2022,19.5
A,PC_TOT,B-E,B1G,EA21,2023,19.7
A,PC_TOT,B-E,B1G,EA21,2024,19.0
A,PC_TOT,B-E,B1G,EA21,2025,18.7
A,PC_TOT,B-E,B1G,EE,1995,24.5
A,PC_TOT,B-E,B1G,EE,1996,24.1
A,PC_TOT,B-E,B1G,EE,1997,23.8
A,PC_TOT,B-E,B1G,EE,1998,21.4
A,PC_TOT,B-E,B1G,EE,1999,20.9
A,PC_TOT,B-E,B1G,EE,2000,21.9
A,PC_TOT,B-E,B1G,EE,2001,22.5
A,PC_TOT,B-E,B1G,EE,2002,22.4
A,PC_TOT,B-E,B1G,EE,2003,22.6
A,PC_TOT,B-E,B1G,EE,2004,21.7
A,PC_TOT,B-E,B1G,EE,2005,21.1
A,PC_TOT,B-E,B1G,EE,2006,20.8
A,PC_TOT,B-E,B1G,EE,2007,20.0
A,PC_TOT,B-E,B1G,EE,2008,19.7
A,PC_TOT,B-E,B1G,EE,2009,19.8
A,PC_TOT,B-E,B1G,EE,2010,21.7
A,PC_TOT,B-E,B1G,EE,2011,22.1
A,PC_TOT,B-E,B1G,EE,2012,21.0
A,PC_TOT,B-E,B1G,EE,2013,21.3
A,PC_TOT,B-E,B1G,EE,2014,21.6
A,PC_TOT,B-E,B1G,EE,2015,20.6
A,PC_TOT,B-E,B1G,EE,2016,20.5
A,PC_TOT,B-E,B1G,EE,2017,20.2
A,PC_TOT,B-E,B1G,EE,2018,20.0
A,PC_TOT,B-E,B1G,EE,2019,18.8
A,PC_TOT,B-E,B1G,EE,2020,18.0
A,PC_TOT,B-E,B1G,EE,2021,19.5
A,PC_TOT,B-E,B1G,EE,2022,19.8
A,PC_TOT,B-E,B1G,EE,2023,17.7
A,PC_TOT,B-E,B1G,EE,2024,16.7
A,PC_TOT,B-E,B1G,EE,2025,16.5
A,PC_TOT,B-E,B1G,EL,1995,16.2
A,PC_TOT,B-E,B1G,EL,1996,15.6
A,PC_TOT,B-E,B1G,EL,1997,14.5
A,PC_TOT,B-E,B1G,EL,1998,14.3
A,PC_TOT,B-E,B1G,EL,1999,14.7
A,PC_TOT,B-E,B1G,EL,2000,14.5
A,PC_TOT,B-E,B1G,EL,2001,14.9
A,PC_TOT,B-E,B1G,EL,2002,14.8
A,PC_TOT,B-E,B1G,EL,2003,14.6
A,PC_TOT,B-E,B1G,EL,2004,14.0
A,PC_TOT,B-E,B1G,EL,2005,14.1
A,PC_TOT,B-E,B1G,EL,2006,13.7
A,PC_TOT,B-E,B1G,EL,2007,13.5
A,PC_TOT,B-E,B1G,EL,2008,13.1
A,PC_TOT,B-E,B1G,EL,2009,12.6
A,PC_TOT,B-E,B1G,EL,2010,12.6
