freq,unit,geo,time,value
A,PC_HH,BG4,2009,30.02
A,PC_HH,BG4,2010,31.38
A,PC_HH,BG4,2011,47.74
A,PC_HH,BG4,2012,55.79
A,PC_HH,BG4,2013,59.8
A,PC_HH,BG4,2014,60.08
A,PC_HH,BG4,2015,63.05
A,PC_HH,BG4,2016,64.02
A,PC_HH,BG4,2017,70.09
A,PC_HH,BG4,2018,73.92
A,PC_HH,BG4,2019,76.66
A,PC_HH,BG4,2020,83.01
A,PC_HH,BG4,2021,85.97
A,PC_HH,BG41,2008,31.46
A,PC_HH,BG41,2009,36.31
A,PC_HH,BG41,2010,36.9
A,PC_HH,BG41,2011,53.84
A,PC_HH,BG41,2012,59.23
A,PC_HH,BG41,2013,64.2
A,PC_HH,BG41,2014,63.47
A,PC_HH,BG41,2015,67.63
A,PC_HH,BG41,2016,64.46
A,PC_HH,BG41,2017,70.07
A,PC_HH,BG41,2018,74.86
A,PC_HH,BG41,2019,77.72
A,PC_HH,BG41,2020,85.64
A,PC_HH,BG41,2021,86.23
A,PC_HH,BG42,2008,17.4
A,PC_HH,BG42,2009,21.18
A,PC_HH,BG42,2010,23.62
A,PC_HH,BG42,2011,38.38
A,PC_HH,BG42,2012,50.25
A,PC_HH,BG42,2013,52.68
A,PC_HH,BG42,2014,54.63
A,PC_HH,BG42,2015,55.68
A,PC_HH,BG42,2016,63.29
A,PC_HH,BG42,2017,70.12
A,PC_HH,BG42,2018,72.38
A,PC_HH,BG42,2019,74.9
A,PC_HH,BG42,2020,78.68
A,PC_HH,BG42,2021,85.53
A,PC_HH,CH,2014,85.91
A,PC_HH,CH,2017,89.64
A,PC_HH,CH,2019,95.3
A,PC_HH,CH,2021,98.07
A,PC_HH,CH0,2014,85.91
A,PC_HH,CH0,2017,89.64
A,PC_HH,CH0,2019,95.3
A,PC_HH,CH0,2021,98.07
A,PC_HH,CH01,2014,84.79
A,PC_HH,CH01,2017,88.65
A,PC_HH,CH01,2019,96.48
A,PC_HH,CH01,2021,98.65
A,PC_HH,CH02,2014,81.22
A,PC_HH,CH02,2017,89.3
A,PC_HH,CH02,2019,92.81
A,PC_HH,CH02,2021,97.08
A,PC_HH,CH03,2014,86.87
A,PC_HH,CH03,2017,90.29
A,PC_HH,CH03,2019,96.76
A,PC_HH,CH03,2021,96.73
A,PC_HH,CH04,2014,93.32
A,PC_HH,CH04,2017,91.4
A,PC_HH,CH04,2019,95.75
A,PC_HH,CH04,2021,99.51
A,PC_HH,CH05,2014,86.65
A,PC_HH,CH05,2017,90.13
A,PC_HH,CH05,2019,95.93
A,PC_HH,CH05,2021,98.29
A,PC_HH,CH06,2014,87.12
A,PC_HH,CH06,2017,89.81
A,PC_HH,CH06,2019,96.23
A,PC_HH,CH06,2021,97.85
A,PC_HH,CH07,2014,76.55
A,PC_HH,CH07,2017,84.47
A,PC_HH,CH07,2019,92.47
A,PC_HH,CH07,2021,98.66
A,PC_HH,CY,2006,12.47
A,PC_HH,CY,2007,20.23
A,PC_HH,CY,2008,32.97
A,PC_HH,CY,2009,47.5
A,PC_HH,CY,2010,50.67
A,PC_HH,CY,2011,55.5
A,PC_HH,CY,2012,61.65
A,PC_HH,CY,2013,64.36
A,PC_HH,CY,2014,68.54
A,PC_HH,CY,2015,71.16
A,PC_HH,CY,2016,74.2
A,PC_HH,CY,2017,79.03
A,PC_HH,CY,2018,85.65
A,PC_HH,CY,2019,89.44
A,PC_HH,CY,2020,92.49
A,PC_HH,CY,2021,93.41
A,PC_HH,CY0,2008,32.97
A,PC_HH,CY0,2009,47.5
A,PC_HH,CY0,2010,50.67
A,PC_HH,CY0,2011,55.5
A,PC_HH,CY0,2012,61.65
A,PC_HH,CY0,2013,64.36
A,PC_HH,CY0,2014,68.54
A,PC_HH,CY0,2015,71.16
A,PC_HH,CY0,2016,74.2
A,PC_HH,CY0,2017,79.03
A,PC_HH,CY0,2018,85.65
A,PC_HH,CY0,2019,89.44
A,PC_HH,CY0,2020,92.49
A,PC_HH,CY0,2021,93.41
A,PC_HH,CY00,2008,32.97
A,PC_HH,CY00,2009,47.5
A,PC_HH,CY00,2010,50.67
A,PC_HH,CY00,2011,55.5
A,PC_HH,CY00,2012,61.65
A,PC_HH,CY00,2013,64.36
A,PC_HH,CY00,2014,68.54
A,PC_HH,CY00,2015,71.16
A,PC_HH,CY00,2016,74.2
A,PC_HH,CY00,2017,79.03
A,PC_HH,CY00,2018,85.65
A,PC_HH,CY00,2019,89.44
A,PC_HH,CY00,2020,92.49
A,PC_HH,CY00,2021,93.41
A,PC_HH,CZ,2006,16.58
A,PC_HH,CZ,2007,28.06
A,PC_HH,CZ,2008,36.41
A,PC_HH,CZ,2009,48.89
A,PC_HH,CZ,2010,53.6
A,PC_HH,CZ,2011,63.44
A,PC_HH,CZ,2012,69.29
A,PC_HH,CZ,2013,69.39
A,PC_HH,CZ,2014,75.91
A,PC_HH,CZ,2015,76.04
A,PC_HH,CZ,2016,80.32
A,PC_HH,CZ,2017,82.88
A,PC_HH,CZ,2018,85.77
A,PC_HH,CZ,2019,87.0
A,PC_HH,CZ,2020,88.02
A,PC_HH,CZ,2021,89.31
